,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,period,price,points,live,id_old,Americanprice,Team_ID_away,Game_ID,W_away,L_away,W_PCT_away,MIN_away,FGM_away,FGA_away,FG_PCT_away,FG3M_away,FG3A_away,FG3_PCT_away,FTM_away,FTA_away,FT_PCT_away,OREB_away,DREB_away,REB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,Team_ID_home,W_home,L_home,W_PCT_home,MIN_home,FGM_home,FGA_home,FG_PCT_home,FG3M_home,FG3A_home,FG3_PCT_home,FTM_home,FTA_home,FT_PCT_home,OREB_home,DREB_home,REB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,total,result,homeSpread,awaySpread,ROI,TEAM,TWITTER,INSTAGRAM,FACEBOOK,TOTAL
0,11183.307692307691,122018.11538461539,3287.403846153846,0.0,2.4490384615384624,-3.0392156862745097,0.0,1557349.7272727273,107.66666666666667,1610612737.0,22000657.78846154,22.0,20.96153846153846,0.512461538461539,240.0,39.96153846153846,91.75,0.43838461538461515,10.115384615384615,31.23076923076923,0.31686538461538505,13.288461538461538,15.73076923076923,0.8587115384615392,13.596153846153847,32.03846153846154,45.63461538461539,21.673076923076923,9.153846153846153,5.076923076923077,10.403846153846153,20.51923076923077,103.32692307692308,1610612752.2884614,23.673076923076923,19.28846153846154,0.5540192307692314,240.0,36.88461538461539,82.4423076923077,0.44692307692307764,8.961538461538462,27.923076923076923,0.3200192307692307,18.96153846153846,23.03846153846154,0.8264423076923075,12.51923076923077,34.67307692307692,47.19230769230769,19.442307692307693,5.519230769230769,4.4423076923076925,16.0,16.0,101.6923076923077,205.01923076923077,0.5192307692307693,1.6346153846153846,-1.6346153846153846,1.2649999999999997,Atlanta Hawks,"1,253,734","1,177,581","1,607,529","4,038,844"
1,17139.753731343284,197599.55970149254,2547.9402985074626,0.0,2.499029850746269,-6.640151515151516,0.022388059701492536,1557360.5925925926,121.3103448275862,1610612745.9477613,22000631.37313433,19.119402985074625,22.70149253731343,0.4568656716417907,244.66417910447763,41.02985074626866,86.8731343283582,0.47161940298507427,13.970149253731343,36.1865671641791,0.38757462686567073,17.380597014925375,22.97761194029851,0.7877835820895531,10.223880597014926,31.91044776119403,42.134328358208954,23.44776119402985,6.873134328358209,7.701492537313433,12.626865671641792,18.313432835820894,113.41044776119404,1610612745.164179,20.895522388059703,20.15671641791045,0.50660447761194,244.66417910447763,43.46268656716418,90.84328358208955,0.48023134328358186,12.888059701492537,31.925373134328357,0.40420149253731413,12.716417910447761,16.492537313432837,0.7840895522388056,12.022388059701493,33.85820895522388,45.88059701492537,24.671641791044777,7.552238805970149,4.358208955223881,13.761194029850746,18.16417910447761,112.52985074626865,225.9402985074627,0.12686567164179105,0.8805970149253731,-0.8805970149253731,0.2785074626865672,Boston Celtics,"3,489,217","4,583,689","8,982,943","17,055,849"
2,10979.392592592592,118108.88888888889,3722.185185185185,0.0,2.588148148148148,-1.3157894736842106,0.0,1557344.5,121.63333333333334,1610612753.5037036,22000649.037037037,26.340740740740742,16.362962962962964,0.614770370370372,240.0,40.72592592592593,88.62962962962963,0.46355555555555483,8.34074074074074,30.296296296296298,0.2827629629629626,18.525925925925925,24.22222222222222,0.7610962962962977,11.437037037037037,33.98518518518519,45.422222222222224,22.62962962962963,7.674074074074074,2.348148148148148,11.837037037037037,16.659259259259258,108.31851851851852,1610612755.6740742,23.748148148148147,18.11111111111111,0.562696296296297,240.0,41.422222222222224,87.92592592592592,0.47237037037037066,16.57037037037037,42.733333333333334,0.37971111111111044,16.555555555555557,20.444444444444443,0.8174444444444445,9.281481481481482,33.977777777777774,43.25925925925926,25.511111111111113,6.933333333333334,4.644444444444445,11.8,19.91111111111111,115.97037037037038,224.2888888888889,0.34814814814814815,-7.651851851851852,7.651851851851852,0.7957037037037036,Brooklyn Nets,"1,055,105","1,826,072","2,734,352","5,615,529"
3,16504.03125,185517.48958333334,2293.7916666666665,0.0,2.6411458333333337,3.924731182795699,0.1875,1557339.4375,132.45,1610612766.0,22000648.884615384,20.935897435897434,20.28205128205128,0.5082051282051281,240.0,36.782051282051285,80.34615384615384,0.4581923076923084,13.76923076923077,35.92307692307692,0.3830128205128204,20.58974358974359,26.564102564102566,0.7812692307692299,7.884615384615385,32.55128205128205,40.43589743589744,26.28205128205128,6.858974358974359,3.6666666666666665,13.743589743589743,16.487179487179485,107.92307692307692,1610612749.128205,19.76923076923077,21.115384615384617,0.488038461538462,240.0,40.85897435897436,84.66666666666667,0.48064102564102584,14.26923076923077,41.32051282051282,0.34616666666666707,12.5,17.03846153846154,0.7347435897435896,7.551282051282051,34.333333333333336,41.88461538461539,26.243589743589745,7.8076923076923075,4.782051282051282,12.0,21.115384615384617,108.48717948717949,216.4102564102564,0.5,-0.5641025641025641,0.5641025641025641,1.2435416666666665,Charlotte Hornets,"957,488","1,139,120","1,733,481","3,830,089"
4,15478.207317073171,173256.21951219512,2923.939024390244,0.0,2.57810975609756,-0.896875,0.036585365853658534,1557335.7931034483,138.16216216216216,1610612747.6751592,22000645.229299363,20.97452229299363,19.70063694267516,0.5163694267515926,248.28025477707007,42.802547770700635,89.00636942675159,0.4805923566878983,14.095541401273886,33.07643312101911,0.42378980891719725,14.535031847133759,19.18471337579618,0.7759745222929937,10.331210191082803,35.261146496815286,45.59235668789809,26.955414012738853,7.031847133757962,5.904458598726115,12.853503184713375,16.9171974522293,114.23566878980891,1610612745.3312101,19.751592356687897,21.579617834394906,0.4790191082802548,248.28025477707007,40.75796178343949,89.30573248407643,0.4556305732484076,9.490445859872612,29.97452229299363,0.3057452229299361,15.044585987261147,18.777070063694268,0.8266560509554147,10.789808917197453,34.0828025477707,44.87261146496815,23.993630573248407,7.898089171974522,3.464968152866242,14.13375796178344,17.961783439490446,106.05095541401273,220.28662420382165,0.31097560975609756,8.184713375796179,-8.184713375796179,0.719451219512195,Chicago Bulls,"4,113,064","4,776,771","17,651,233","26,541,068"
5,13863.56081081081,156412.44594594595,2907.9054054054054,0.0,2.5368918918918912,4.366197183098592,0.04054054054054054,1557479.5172413792,135.2972972972973,1610612751.0810812,22000603.094594594,18.83108108108108,22.493243243243242,0.4594391891891888,240.0,41.53378378378378,90.64864864864865,0.45906081081081024,11.175675675675675,32.37162162162162,0.3556081081081082,16.14189189189189,20.966216216216218,0.7671891891891884,12.655405405405405,31.756756756756758,44.41216216216216,21.993243243243242,8.506756756756756,5.912162162162162,12.952702702702704,22.4527027027027,110.38513513513513,1610612739.391892,16.175675675675677,25.58108108108108,0.3870135135135135,240.0,39.16216216216216,83.41891891891892,0.47321621621621623,9.43918918918919,25.925675675675677,0.35110135135135173,20.93918918918919,26.22972972972973,0.8045945945945938,9.79054054054054,35.50675675675676,45.2972972972973,22.89189189189189,8.08108108108108,3.7972972972972974,15.10135135135135,16.236486486486488,108.70270270270271,219.08783783783784,0.6148648648648649,1.6824324324324325,-1.6824324324324325,1.598445945945946,Cleveland Cavaliers,"3,255,990","7,451,311","8,537,880","19,245,181"
6,12570.701923076924,135909.76923076922,4425.0,0.0,2.5042307692307686,-7.514423076923077,0.04807692307692308,1557343.4375,122.47619047619048,1610612742.0,22000651.326923076,21.78846153846154,19.0,0.5342019230769222,240.0,46.11538461538461,87.01923076923077,0.5319807692307688,18.221153846153847,41.17307692307692,0.44584615384615367,14.384615384615385,17.221153846153847,0.8524615384615392,8.14423076923077,37.99038461538461,46.13461538461539,24.98076923076923,4.259615384615385,4.25,10.942307692307692,17.826923076923077,124.83653846153847,1610612755.1826923,21.10576923076923,20.942307692307693,0.5065288461538459,240.0,39.75,90.10576923076923,0.4404519230769227,15.903846153846153,43.04807692307692,0.3617692307692313,16.298076923076923,19.875,0.8276250000000005,10.10576923076923,28.64423076923077,38.75,18.817307692307693,5.798076923076923,1.3269230769230769,7.5576923076923075,18.134615384615383,111.70192307692308,236.53846153846155,0.5288461538461539,13.134615384615385,-13.134615384615385,1.3329807692307691,Dallas Mavericks,"1,632,318","1,412,667","4,364,820","7,409,805"
7,14179.022388059702,158160.48507462686,3098.589552238806,0.0,2.507537313432836,-6.600746268656716,0.0,1557336.3076923077,113.33333333333333,1610612746.858209,22000645.53731343,21.686567164179106,19.529850746268657,0.5237014925373146,249.70149253731344,43.21641791044776,89.70149253731343,0.4820447761194027,13.417910447761194,35.97761194029851,0.372865671641791,15.723880597014926,20.83582089552239,0.7760074626865658,10.985074626865671,32.1865671641791,43.17164179104478,27.71641791044776,8.164179104477611,2.917910447761194,13.925373134328359,17.440298507462686,115.57462686567165,1610612748.597015,21.029850746268657,20.776119402985074,0.5069029850746268,249.70149253731344,46.23134328358209,89.75373134328358,0.514552238805971,15.597014925373134,38.62686567164179,0.39904477611940237,16.119402985074625,20.52238805970149,0.7715298507462686,8.798507462686567,34.23880597014925,43.03731343283582,30.53731343283582,8.649253731343284,3.783582089552239,12.656716417910447,19.574626865671643,124.17910447761194,239.7537313432836,0.35074626865671643,-8.604477611940299,8.604477611940299,0.8282089552238806,Denver Nuggets,"926,393","1,082,183","2,003,609","4,012,185"
8,12118.884615384615,136662.1826923077,2967.6923076923076,0.0,2.421153846153846,0.92,0.0,1557332.7826086956,125.83333333333333,1610612758.0384614,22000642.240384616,14.951923076923077,26.326923076923077,0.36359615384615335,240.0,38.81730769230769,83.47115384615384,0.46546153846153887,12.740384615384615,31.134615384615383,0.4198942307692302,18.615384615384617,23.60576923076923,0.7854711538461541,8.951923076923077,34.15384615384615,43.10576923076923,27.51923076923077,7.509615384615385,6.778846153846154,13.807692307692308,20.673076923076923,108.99038461538461,1610612757.1442308,13.586538461538462,27.692307692307693,0.3270769230769223,240.0,38.56730769230769,85.71153846153847,0.45058653846153807,10.028846153846153,30.048076923076923,0.32425961538461545,17.33653846153846,21.576923076923077,0.7976442307692317,9.73076923076923,31.60576923076923,41.33653846153846,22.26923076923077,8.240384615384615,5.528846153846154,14.153846153846153,20.653846153846153,104.5,213.4903846153846,0.49038461538461536,4.490384615384615,-4.490384615384615,1.1460576923076924,Detroit Pistons,"925,622","1,042,112","1,848,071","3,815,805"
9,14744.126126126126,168703.7027027027,3450.4684684684685,0.0,2.4988288288288287,-0.25925925925925924,0.0,1557334.5652173914,129.36,1610612746.5765765,22000640.774774775,23.855855855855857,18.61261261261261,0.5603423423423427,240.0,38.792792792792795,89.32432432432432,0.4343603603603615,12.873873873873874,38.027027027027025,0.33378378378378404,18.36936936936937,24.504504504504503,0.7605045045045038,8.414414414414415,38.47747747747748,46.891891891891895,25.486486486486488,8.35135135135135,5.2792792792792795,12.243243243243244,22.666666666666668,108.82882882882883,1610612754.0090091,17.423423423423422,22.486486486486488,0.43493693693693564,240.0,36.27927927927928,85.53153153153153,0.42518918918918835,8.252252252252251,27.53153153153153,0.29971171171171157,20.765765765765767,29.486486486486488,0.7258558558558575,9.054054054054054,39.108108108108105,48.16216216216216,22.52252252252252,7.5675675675675675,5.225225225225225,14.864864864864865,19.16216216216216,101.57657657657657,210.40540540540542,0.3153153153153153,7.252252252252252,-7.252252252252252,0.7711711711711711,Golden State Warriors,"6,382,948","13,201,981","11,695,064","31,279,993"
