,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,period,price,points,live,id_old,Americanprice,Team_ID_away,Game_ID,W_away,L_away,W_PCT_away,MIN_away,FGM_away,FGA_away,FG_PCT_away,FG3M_away,FG3A_away,FG3_PCT_away,FTM_away,FTA_away,FT_PCT_away,OREB_away,DREB_away,REB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,Team_ID_home,W_home,L_home,W_PCT_home,MIN_home,FGM_home,FGA_home,FG_PCT_home,FG3M_home,FG3A_home,FG3_PCT_home,FTM_home,FTA_home,FT_PCT_home,OREB_home,DREB_home,REB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,total,result,homeSpread,awaySpread,ROI,TEAM,TWITTER,INSTAGRAM,FACEBOOK,TOTAL,,predictedROI
10,16333.85926,184859.8185,3167.318519,0,2.131918854,13.36842105,0,1557339.75,5.903846154,1610612759,22000646.2,18.04089219,23.95539033,0.429070632,240,39.00743494,85.60594796,0.456747212,14.46096654,38.1598513,0.388011152,17.80669145,21.76951673,0.818330855,8.92936803,38.76951673,47.69888476,26.49070632,6.018587361,4.014869888,12.73977695,21.86245353,110.2825279,1610612745,11.49814126,29.4795539,0.280609665,240,36.50185874,85.94795539,0.424271375,11.4535316,35.83271375,0.314092937,17.61710037,26.26022305,0.705118959,8.75464684,34.39776952,43.15241636,23,6.758364312,4.026022305,11.57620818,17.98884758,102.0743494,212.3568773,0.314814815,8.208178439,-8.208178439,0.639770285,Houston Rockets,"2,972,379","4,344,989","12,974,848","20,292,216",,0.704861339
11,15761.26059,178897.9055,3039.068404,0,2.005165009,10.8820598,0.042345277,1557340.5,-18.91025641,1610612756,22000640.41,19.00350877,22.19649123,0.463207018,240,46.90526316,90.06666667,0.524403509,14.30877193,33.93333333,0.424687719,16.60350877,22.85614035,0.723596491,9.694736842,35.64561404,45.34035088,30.76842105,8.052631579,6.603508772,14.43157895,17.78596491,124.722807,1610612751,21.18947368,20.36140351,0.509126316,240,43.99649123,91.61754386,0.481017544,12.41052632,34.21052632,0.356691228,16.14736842,19.06315789,0.839501754,8.6,29.7122807,38.3122807,26.03508772,8.361403509,4.845614035,12.43859649,20.08070175,116.5508772,241.2736842,0.449511401,8.171929825,-8.171929825,0.858817019,Indiana Pacers,"1,228,323","1,684,935","3,233,798","6,147,056",,0.974908732
12,10143.625,114674.3105,2434.229839,0,2.076580744,14.2704918,0.181451613,1557341.023,-30.42,1610612744,22000651.44,26.05970149,16.95024876,0.604930348,240,36.62686567,89.2039801,0.411472637,11.92039801,32.88059701,0.344164179,16.10945274,22.52238806,0.753910448,9.577114428,31.67661692,41.25373134,23.60696517,8.567164179,4.28358209,10.69651741,18.63681592,101.2835821,1610612748,25,16.99004975,0.597492537,240,41.07960199,86.05970149,0.475626866,9.009950249,29.05970149,0.311064677,20,24.32338308,0.818995025,10.960199,41.02985075,51.99004975,25.45273632,7.343283582,4.029850746,12.94029851,21.41293532,111.1691542,212.4527363,0.02016129,-9.885572139,9.885572139,0.031896453,Los Angeles Lakers,"8,155,399","9,960,137","21,583,829","39,699,365",,0.334356516
13,16037.16208,183158.055,3849.559633,0,2.023530951,5.052795031,0,1557337.439,-29.84615385,1610612747,22000646.86,21.59938838,20.40672783,0.514501529,244.8929664,40.26299694,91.85932722,0.437397554,12.83486239,36.24464832,0.354813456,16.05504587,21.42813456,0.749321101,8.437308869,39.35779817,47.79510703,24.24770642,8.107033639,6.266055046,12.64525994,17.95412844,109.4159021,1610612762,18.80122324,20.83486239,0.475422018,244.8929664,40.83486239,93.78593272,0.432379205,9.981651376,33.86850153,0.298094801,16.82874618,21.81345566,0.751633028,11.19571865,39.58715596,50.78287462,26.97553517,8.865443425,5.825688073,13.08868502,17.17737003,108.4801223,217.8960245,0.605504587,0.935779817,-0.935779817,1.108758349,Memphis Grizzlies,"1,052,319","896,548","1,800,241","3,749,108",,1.020688321
14,15925.67635,180375.0166,3519.348548,0,1.977572934,6.898734177,0,1557333.667,-30.67307692,1610612753,22000638.25,21.95,18.8375,0.5361125,240,45.05,89.53333333,0.503333333,14.81666667,35.75833333,0.412545833,11.66666667,16.07916667,0.748325,8.479166667,37.40416667,45.88333333,30.2625,5.704166667,6.420833333,11.80833333,18.28333333,116.5833333,1610612752,20.98333333,20.27916667,0.507941667,240,36.87083333,88.62083333,0.4151625,10.32083333,36.56666667,0.2837375,17.93333333,20.47083333,0.883575,11.35833333,31.93333333,43.29166667,22.26666667,6.8625,4,11.025,15.93333333,101.9958333,218.5791667,0.058091286,14.5875,-14.5875,0.088577997,Miami Heat,"4,677,528","3,710,653","15,188,432","23,576,613",,0.642158418
15,11939.34066,133345.9011,3719.873626,0,1.98193463,4.22752809,0.071428571,1557358.5,-46.84615385,1610612749,22000657.6,20.8757764,20.91304348,0.501360248,240,45.34782609,98.70807453,0.461534161,14.91304348,42.83850932,0.351378882,9.888198758,10.47204969,0.945627329,8.080745342,31.43478261,39.51552795,26.44720497,7.720496894,4.596273292,9.540372671,13.8447205,115.4968944,1610612749,28.06832298,14,0.667130435,240,46.88819876,91.63975155,0.511279503,17.60869565,37.81987578,0.464167702,13.7515528,18.1242236,0.757950311,9.385093168,39.7826087,49.16770186,24.51552795,5.776397516,4.304347826,14.02484472,13.42857143,125.136646,240.6335404,0.340659341,-9.639751553,9.639751553,0.582978457,Milwaukee Bucks,"1,130,626","2,341,409","1,843,668","5,315,703",,0.990780218
16,16723.57047,190052.6644,3285.053691,0,2.23021788,16.75085324,0.184563758,1557341.386,-4.301587302,1610612750,22000649.59,14.97315436,27.24496644,0.354275168,240,40.41946309,85.37583893,0.472590604,15.43959732,37.52013423,0.412348993,13.37248322,17.18120805,0.792802013,7.956375839,36.03020134,43.98657718,24.24832215,7.305369128,6.872483221,15.82550336,18.60402685,109.6510067,1610612753,19.3557047,22.22483221,0.47485906,240,40.75167785,87.30872483,0.46759396,13.53691275,32.16442953,0.437097315,14.62080537,19.30201342,0.75654698,7.090604027,32.65100671,39.74161074,26.75167785,8.191275168,1.88590604,15.30201342,19.95302013,109.6610738,219.3120805,0.147651007,-0.010067114,0.010067114,0.21254906,Minnesota Timberwolves,"968,057","1,696,954","1,882,062","4,547,073",,1.00545425
17,10504.93694,118414.7838,1556.783784,0,2.143610977,15.91284404,0.396396396,1557349.167,-34.5,1610612745,22000653.4,25.2,17.2,0.5916,240,39.2,83.4,0.4716,18.4,39,0.4724,17.4,23.2,0.7892,5.6,30.4,36,25,7.6,4,12.6,16.6,114.2,1610612747,21.4,20.8,0.5092,240,45.8,91.2,0.5024,14.8,36.2,0.3942,20.4,22.4,0.9066,11.8,37.2,49,23.6,7.4,1.8,10.2,20.4,126.8,241,0.792792793,-12.6,12.6,1.56874102,New Orleans Pelicans,"1,011,403","1,697,066","1,758,523","4,466,992",,1.006983089
18,4624.325581,45056.62016,2734.813953,0,2.017351833,8.169291339,0,1557340.778,-13.19230769,1610612760,22000656.09,22.3828125,20.109375,0.524835937,252.3046875,38,80.4765625,0.472140625,9.984375,23.984375,0.415117187,21.109375,29.09375,0.705992187,7.4921875,33.4609375,40.953125,22.046875,8.4453125,6.96875,17.4765625,20.5390625,107.09375,1610612752,21.5078125,22,0.49409375,252.3046875,42.5703125,90.03125,0.472117188,13.5390625,27.046875,0.496085937,17.0625,23.5078125,0.722421875,12.4921875,30.4921875,42.984375,19.5546875,9.4453125,5.046875,13.4453125,23.5703125,115.7421875,222.8359375,0.651162791,-8.6484375,8.6484375,1.233130834,New York Knicks,"2,154,511","2,313,686","5,808,330","10,276,527",,0.896072376
19,13202.90226,147113.9398,3005.62406,0,1.996784291,12.30152672,0,1557353.5,-0.461538462,1610612762,22000664.15,20.01515152,21.96969697,0.477530303,240,44.04545455,93.09090909,0.473030303,15.92424242,33.4469697,0.465977273,10.01515152,11.52272727,0.872590909,11.53787879,40.03030303,51.56818182,22.93939394,10.03030303,10,15.52272727,11.96969697,114.030303,1610612755,14.56818182,28.93939394,0.334007576,240,40.53787879,93.52272727,0.43330303,11.96969697,36.96969697,0.32194697,11.98484848,17.49242424,0.683931818,9.984848485,33.03030303,43.01515152,25.01515152,12.01515152,6.03030303,13.01515152,13.4469697,105.030303,219.0606061,0.511278195,9,-9,0.987278606,Oklahoma City Thunder,"2,761,474","4,387,822","7,022,622","14,171,918",,0.821704876
20,9544.035714,102437.875,3536.754464,0,2.309991313,16.32126697,0.075892857,1557405.721,2.085106383,1610612750,22000617.34,26.64125561,15.96860987,0.625076233,240,41.83408072,90.15695067,0.463623318,9.784753363,33.43049327,0.29270852,16.7309417,20.21973094,0.843910314,10.51121076,35.25112108,45.76233184,23.37668161,9.67264574,4.278026906,8.448430493,14.56053812,110.1838565,1610612752,14.84304933,27.76233184,0.34861435,240,41.26008969,87.3632287,0.473,15.67264574,38.41255605,0.40261435,12.7264574,17.04932735,0.75461435,8.533632287,34.98654709,43.52017937,23.90134529,5.044843049,3.291479821,13.33183857,17.05381166,110.9192825,221.103139,0.651785714,-0.735426009,0.735426009,1.414086295,Orlando Magic,"1,492,566","1,027,624","2,736,367","5,256,557",,0.991909384
21,4970.109375,47141.26563,3350.820313,0,1.973700975,7.01984127,0,1557346.5,-55.38461538,1610612755,22000657.68,30.51181102,13,0.701582677,252.2047244,38.51181102,84.04724409,0.45788189,8.952755906,24.48818898,0.364251969,18.60629921,29.14173228,0.633566929,10.55905512,37.02362205,47.58267717,16.95275591,8.417322835,6.440944882,15.92913386,21.07086614,104.5826772,1610612748,21.51181102,22,0.494141732,252.2047244,36.97637795,85.44094488,0.433023622,9.464566929,24.51181102,0.387370079,15.55905512,24.53543307,0.63,9.417322835,31.51181102,40.92913386,19.07086614,8.905511811,4.559055118,13.92913386,21.04724409,98.97637795,203.5590551,0.6875,5.606299213,-5.606299213,1.242916831,Philadelphia 76ers,"1,812,422","2,235,941","1,752,623","5,800,986",,0.981515607
22,11744.17439,128793.8447,3075.128065,0,2.023436401,4.027700831,0.14986376,1557344.561,-60.35526316,1610612752,22000651.1,20.34972678,22.0273224,0.478330601,240,38.60928962,84.33606557,0.457713115,10.93715847,33.09289617,0.323251366,15.00819672,19.04098361,0.803745902,6.852459016,34.03278689,40.8852459,22.86612022,6.713114754,4.680327869,13.10928962,17.87978142,103.1639344,1610612754,24.03825137,17.6147541,0.582461749,240,41.37978142,86.94262295,0.476188525,12.69125683,31.42622951,0.414398907,14.67486339,18.50819672,0.793696721,9.084699454,36.46174863,45.54644809,26.04918033,5.980874317,3.229508197,14.28415301,18.68852459,110.1256831,213.2896175,0.599455041,-6.961748634,6.961748634,1.082938124,Phoenix Suns,"1,086,645","1,269,761","1,878,933","4,235,339",,1.011405611
23,13173.14089,145965.9794,3477.261168,0,1.996822102,13.54545455,0.195876289,1557340.489,-29.36507937,1610612744,22000647.89,23.20618557,17.90034364,0.562250859,240,44.68728522,83.45360825,0.53562543,16.80068729,38.22680412,0.432632302,15.11340206,17.66666667,0.874553265,6.780068729,36.92783505,43.70790378,24.54639175,4.219931271,3.333333333,10.66666667,16.4467354,121.2886598,1610612757,25,16.66666667,0.600219931,240,39.97250859,91.43298969,0.436305842,18.39175258,47.39862543,0.384701031,16.31958763,18.77319588,0.867725086,12.09278351,28.85910653,40.95189003,18.75945017,5.233676976,1.780068729,6.439862543,16.5532646,114.6563574,235.9450172,0.474226804,6.632302405,-6.632302405,0.912933368,Portland Trail Blazers,"1,253,838","1,648,030","2,453,147","5,355,015",,0.990029707
24,16710.89796,190607.5219,2823.221574,0,2.00388806,11.68991098,0.037900875,1557341.531,-16.05128205,1610612754,22000642.5,17.93586006,23.87463557,0.428236152,240,40.76676385,86.50728863,0.471201166,11.05830904,30.55976676,0.36144898,19.36443149,24.05830904,0.790539359,9.760932945,33.66472303,43.42565598,22.20991254,6.967930029,6.218658892,13.0728863,19.38483965,111.9562682,1610612747,17.70262391,23.9212828,0.425259475,240,40.87172012,90.38483965,0.453075802,8.909620991,27.1574344,0.313227405,15.12244898,17.97376093,0.84787172,10.95626822,34.17784257,45.13411079,22.78134111,7.827988338,4,14.12244898,18.42274052,105.7755102,217.7317784,0.825072886,6.180758017,-6.180758017,1.629808895,Sacramento Kings,"1,065,005","1,315,785","7,735,945","10,116,735",,0.899122989
25,16009.05919,182327.6885,3397.127726,0,2.026687577,8.620253165,0,1557506.25,-21.78461538,1610612758,22000604.28,23.0529595,17.20249221,0.571479751,240,41.4953271,88.1588785,0.469906542,11.19003115,29.25856698,0.38153271,19.73831776,25.69781931,0.78717134,9.535825545,34.98442368,44.52024922,23.22429907,6.218068536,4.813084112,10.03738318,15.80996885,113.9190031,1610612749,20.60124611,19.78816199,0.510077882,240,39.63239875,86.8317757,0.456619938,9.853582555,30.11838006,0.322791277,15.84735202,19.10280374,0.843283489,9.292834891,35.55451713,44.84735202,21.09968847,6.037383178,5.068535826,13.66666667,20.28971963,104.9657321,218.8847352,0.420560748,8.953271028,-8.953271028,0.766454182,San Antonio Spurs,"3,471,531","2,866,486","7,017,398","13,355,415",,0.837292858
26,15183.39848,171702.3299,3078.913706,0,2.001094215,7.279639175,0,1557336.833,-24.85897436,1610612758,22000643.16,22.75572519,19.10178117,0.544549618,240,36.67684478,85.75572519,0.429666667,12.49109415,40.53435115,0.307832061,23.49872774,28.4605598,0.822801527,10.30788804,31.89821883,42.20610687,21.93129771,7.51653944,4.323155216,12.19847328,21.2086514,109.3435115,1610612755,15.15521628,26.52671756,0.363119593,240,40.51145038,82.91603053,0.489503817,18.14249364,38.97709924,0.461732824,18.83969466,22.86768448,0.818997455,7.506361323,36.2264631,43.73282443,28.84987277,7.325699746,5.017811705,14.34096692,24.39949109,118.0050891,227.3486005,0.35786802,-8.661577608,8.661577608,0.652430994,Toronto Raptors,"2,114,854","2,994,500","2,672,265","7,781,619",,0.943703042
27,16145.45017,180600.189,3574.37457,0,1.987629079,3.522727273,0.04467354,1557344.736,-53.41538462,1610612759,22000650.67,30.25555556,12.05185185,0.716440741,240,37.07407407,84.64814815,0.440896296,11.96296296,36.98518519,0.320014815,23.06666667,27.51851852,0.825503704,10.30740741,37.18148148,47.48888889,21.4962963,8.037037037,5.225925926,10.92592593,14.42222222,109.1777778,1610612756,21.45555556,20.32592593,0.51097037,240,40.00740741,88.42592593,0.454425926,17.69259259,42.29259259,0.398618519,11.52592593,13.48888889,0.857081481,7.914814815,34.25925926,42.17407407,26.6037037,7.188888889,4.27037037,11.02962963,21.0037037,109.2333333,218.4111111,0.58419244,-0.055555556,0.055555556,1.102048078,Utah Jazz,"952,978","914,880","7,017,398","8,885,256",,0.922633341
28,9659.555,105547.69,2634.03,0,2.07421506,11.24365482,0,1557334.333,1.435897436,1610612762,22000642.89,15.32160804,25.68341709,0.373994975,240,40.3718593,83.50251256,0.486075377,8.618090452,25.51256281,0.342296482,23.74874372,29.3718593,0.805457286,7.733668342,32.02512563,39.75879397,24.64824121,6.608040201,4.326633166,14.48241206,23.61306533,113.1105528,1610612756,21.88944724,20.15075377,0.515859296,240,45.62311558,91.93969849,0.49618593,9.67839196,28.04020101,0.33459799,19.88442211,24.58291457,0.805572864,10.65326633,32.10050251,42.75376884,23.99497487,7.43718593,6.070351759,10.55276382,23.51758794,120.8090452,233.919598,0.245,-7.698492462,7.698492462,0.419285174,Washington Wizards,"1,017,624","1,397,876","3,191,765","5,607,265",,0.985213964
