,link,live,period,Americanprice,startTime,home,away,betType,designation,price,points
11,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-190,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.526,7.0
12,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,108,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,2.08,-6.5
13,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-175,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.571,6.5
14,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-100,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,2.0,-6.0
15,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-161,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.621,6.0
16,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-109,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.917,-5.5
17,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-146,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.685,5.5
18,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-119,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.841,-5.0
19,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-132,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.758,5.0
20,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-148,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.676,-4.0
21,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-107,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.935,4.0
22,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-164,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.609,-3.5
23,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,102,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,2.02,3.5
24,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-181,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.553,-3.0
25,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,111,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,2.11,3.0
26,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-197,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.508,-2.5
27,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,120,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,2.2,2.5
28,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-216,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.463,-2.0
29,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,130,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,2.3,2.0
30,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-123,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.813,168.0
31,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-127,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.787,168.0
32,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-168,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.596,165.5
33,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,106,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,2.06,165.5
34,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-159,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.629,166.0
35,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,101,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,2.01,166.0
36,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-149,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.671,166.5
37,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-105,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.952,166.5
38,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-140,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.714,167.0
39,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-112,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.893,167.0
40,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-131,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.764,167.5
41,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-119,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.841,167.5
42,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-116,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.862,168.5
43,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-135,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.741,168.5
44,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-109,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.917,169.0
45,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-144,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.694,169.0
46,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-103,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.971,169.5
47,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-152,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.658,169.5
48,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,102,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,2.02,170.0
49,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-161,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.621,170.0
50,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,107,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,2.07,170.5
51,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,0,-169,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.592,170.5
52,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-222,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,moneyline,Okk Novi Pazar,1.45,
53,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,137,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,moneyline,Kk Dynamic,2.37,
54,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-123,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,homeTotal,over,1.813,43.5
55,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-127,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,homeTotal,under,1.787,43.5
56,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-120,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,awayTotal,over,1.833,40.5
57,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-130,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,awayTotal,under,1.77,40.5
58,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-138,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.725,-2.0
59,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-113,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.885,2.0
60,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-108,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.926,-3.0
61,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-148,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.676,3.0
62,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-122,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.819,-2.5
63,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-129,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.775,2.5
64,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-156,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.641,-1.5
65,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-101,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,1.99,1.5
66,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-176,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Okk Novi Pazar,1.568,-1.0
67,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,110,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,spread,Kk Dynamic,2.1,1.0
68,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-121,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.826,84.0
69,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-129,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.775,84.0
70,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-148,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.676,83.0
71,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-107,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.935,83.0
72,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-134,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.746,83.5
73,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-118,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.848,83.5
74,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-111,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.901,84.5
75,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-142,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.704,84.5
76,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-102,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,over,1.98,85.0
77,https://www.pinnacle.com/en/Basketball/Serbia - Nasa Liga/Kk-Dynamic-vs-Okk-Novi-Pazar/0,False,12,-156,2021-03-24 00:00:00+00:00,Okk Novi Pazar,Kk Dynamic,total,under,1.641,85.0
78,https://www.pinnacle.com/en/Basketball/NBA/Denver-Nuggets-vs-Toronto-Raptors/1289726932,False,0,-112,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,"Total Points, Rebounds and Assists - Will Barton",over,1.893,23.5
79,https://www.pinnacle.com/en/Basketball/NBA/Denver-Nuggets-vs-Toronto-Raptors/1289726932,False,0,-119,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,"Total Points, Rebounds and Assists - Will Barton",under,1.841,23.5
80,https://www.pinnacle.com/en/Basketball/NBA/Denver-Nuggets-vs-Toronto-Raptors/1289726932,False,0,-101,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,Total Rebounds - Kyle Lowry,over,1.99,5.5
81,https://www.pinnacle.com/en/Basketball/NBA/Denver-Nuggets-vs-Toronto-Raptors/1289726932,False,0,-131,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,Total Rebounds - Kyle Lowry,under,1.764,5.5
82,https://www.pinnacle.com/en/Basketball/NBA/Cleveland-Cavaliers-vs-Chicago-Bulls/1289738633,False,0,-179,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,Total Made 3 Point Shots - Isaac Okoro,over,1.559,0.5
83,https://www.pinnacle.com/en/Basketball/NBA/Cleveland-Cavaliers-vs-Chicago-Bulls/1289738633,False,0,131,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,Total Made 3 Point Shots - Isaac Okoro,under,2.31,0.5
84,https://www.pinnacle.com/en/Basketball/NBA/Cleveland-Cavaliers-vs-Chicago-Bulls/1289738633,False,0,-119,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,Total Assists - Darius Garland,over,1.841,5.5
85,https://www.pinnacle.com/en/Basketball/NBA/Cleveland-Cavaliers-vs-Chicago-Bulls/1289738633,False,0,-111,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,Total Assists - Darius Garland,under,1.901,5.5
86,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Milwaukee-Bucks/1289726917,False,0,-106,2021-03-24 00:00:00+00:00,Milwaukee Bucks,Boston Celtics,Total Points - Daniel Theis,over,1.943,9.5
87,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Milwaukee-Bucks/1289726917,False,0,-125,2021-03-24 00:00:00+00:00,Milwaukee Bucks,Boston Celtics,Total Points - Daniel Theis,under,1.8,9.5
88,https://www.pinnacle.com/en/Basketball/NBA/Cleveland-Cavaliers-vs-Chicago-Bulls/1289738633,False,0,-114,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,Total Made 3 Point Shots - Lauri Markkanen,over,1.877,2.5
89,https://www.pinnacle.com/en/Basketball/NBA/Cleveland-Cavaliers-vs-Chicago-Bulls/1289738633,False,0,-115,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,Total Made 3 Point Shots - Lauri Markkanen,under,1.869,2.5
90,https://www.pinnacle.com/en/Basketball/NBA/Denver-Nuggets-vs-Toronto-Raptors/1289726932,False,0,-104,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,Total Points - Michael Porter Jr.,over,1.962,16.5
91,https://www.pinnacle.com/en/Basketball/NBA/Denver-Nuggets-vs-Toronto-Raptors/1289726932,False,0,-127,2021-03-24 00:00:00+00:00,Toronto Raptors,Denver Nuggets,Total Points - Michael Porter Jr.,under,1.787,16.5
92,https://www.pinnacle.com/en/Basketball/NBA/Cleveland-Cavaliers-vs-Chicago-Bulls/1289738633,False,0,-171,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,Total Turnovers - Thaddeus Young,over,1.585,1.5
93,https://www.pinnacle.com/en/Basketball/NBA/Cleveland-Cavaliers-vs-Chicago-Bulls/1289738633,False,0,126,2021-03-25 00:00:00+00:00,Chicago Bulls,Cleveland Cavaliers,Total Turnovers - Thaddeus Young,under,2.26,1.5
94,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Milwaukee-Bucks/1289726917,False,0,111,2021-03-24 00:00:00+00:00,Milwaukee Bucks,Boston Celtics,Total Assists - Marcus Smart,over,2.11,4.5
95,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Milwaukee-Bucks/1289726917,False,0,-148,2021-03-24 00:00:00+00:00,Milwaukee Bucks,Boston Celtics,Total Assists - Marcus Smart,under,1.676,4.5
96,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,107,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,moneyline,UBSC Graz,2.07,
97,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-129,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,moneyline,BC Vienna,1.775,
98,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-109,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,homeTotal,over,1.917,85.5
99,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-122,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,homeTotal,under,1.819,85.5
100,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-122,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,awayTotal,over,1.819,86.5
101,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-108,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,awayTotal,under,1.926,86.5
102,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-108,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,UBSC Graz,1.926,2.0
103,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-113,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,BC Vienna,1.885,-2.0
104,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,138,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,UBSC Graz,2.38,-2.0
105,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-173,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,BC Vienna,1.578,2.0
106,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,127,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,UBSC Graz,2.27,-1.5
107,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-160,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,BC Vienna,1.625,1.5
108,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,121,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,UBSC Graz,2.21,-1.0
109,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-151,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,BC Vienna,1.662,1.0
110,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,110,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,UBSC Graz,2.1,1.0
111,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-135,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,BC Vienna,1.741,-1.0
112,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,103,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,UBSC Graz,2.03,1.5
113,https://www.pinnacle.com/en/Basketball/Austria -SuperLiga Men/BC-Vienna-vs-UBSC-Graz/0,False,0,-126,2021-03-24 00:00:00+00:00,UBSC Graz,BC Vienna,spread,BC Vienna,1.794,-1.5
