,id_old,status_new,status_old,status,home,away,points,betType,startTime,price,designation,period,live,link
0,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,-10.5,spread,2021-03-19 00:00:00+00:00,2.1,Phoenix Suns,0,True,https://www.coolbet.com/ca/sports/match/1557321
1,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,10.5,spread,2021-03-19 00:00:00+00:00,1.71,Minnesota Timberwolves,0,True,https://www.coolbet.com/ca/sports/match/1557321
2,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,-9.5,spread,2021-03-19 00:00:00+00:00,1.9,Phoenix Suns,0,True,https://www.coolbet.com/ca/sports/match/1557321
3,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,9.5,spread,2021-03-19 00:00:00+00:00,1.87,Minnesota Timberwolves,0,True,https://www.coolbet.com/ca/sports/match/1557321
4,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,-8.5,spread,2021-03-19 00:00:00+00:00,1.74,Phoenix Suns,0,True,https://www.coolbet.com/ca/sports/match/1557321
5,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,8.5,spread,2021-03-19 00:00:00+00:00,2.06,Minnesota Timberwolves,0,True,https://www.coolbet.com/ca/sports/match/1557321
6,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,222.5,total,2021-03-19 00:00:00+00:00,1.74,over,0,True,https://www.coolbet.com/ca/sports/match/1557321
7,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,222.5,total,2021-03-19 00:00:00+00:00,2.06,under,0,True,https://www.coolbet.com/ca/sports/match/1557321
8,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,223.5,total,2021-03-19 00:00:00+00:00,1.85,over,0,True,https://www.coolbet.com/ca/sports/match/1557321
9,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,223.5,total,2021-03-19 00:00:00+00:00,1.9300000000000002,under,0,True,https://www.coolbet.com/ca/sports/match/1557321
10,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,224.5,total,2021-03-19 00:00:00+00:00,1.96,over,0,True,https://www.coolbet.com/ca/sports/match/1557321
11,1557321,OPEN,LIVE,OPEN,Phoenix Suns,Minnesota Timberwolves,224.5,total,2021-03-19 00:00:00+00:00,1.82,under,0,True,https://www.coolbet.com/ca/sports/match/1557321
