,id_old,status_new,status_old,status,home,away,points,betType,startTime,price,designation,period,live,link
0,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,1,spread,2021-03-17 00:00:00+00:00,2.4,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
1,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-1,spread,2021-03-17 00:00:00+00:00,1.6099999999999999,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
2,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,1.5,spread,2021-03-17 00:00:00+00:00,2.33,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
3,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-1.5,spread,2021-03-17 00:00:00+00:00,1.6400000000000001,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
4,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,2,spread,2021-03-17 00:00:00+00:00,2.23,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
5,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-2,spread,2021-03-17 00:00:00+00:00,1.7000000000000002,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
6,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,2.5,spread,2021-03-17 00:00:00+00:00,2.13,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
7,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-2.5,spread,2021-03-17 00:00:00+00:00,1.77,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
8,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,3,spread,2021-03-17 00:00:00+00:00,2.04,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
9,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-3,spread,2021-03-17 00:00:00+00:00,1.83,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
10,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,3.5,spread,2021-03-17 00:00:00+00:00,1.96,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
11,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-3.5,spread,2021-03-17 00:00:00+00:00,1.9,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
12,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,4,spread,2021-03-17 00:00:00+00:00,1.88,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
13,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-4,spread,2021-03-17 00:00:00+00:00,1.99,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
14,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,4.5,spread,2021-03-17 00:00:00+00:00,1.81,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
15,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-4.5,spread,2021-03-17 00:00:00+00:00,2.07,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
16,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,5,spread,2021-03-17 00:00:00+00:00,1.74,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
17,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-5,spread,2021-03-17 00:00:00+00:00,2.16,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
18,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,5.5,spread,2021-03-17 00:00:00+00:00,1.69,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
19,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-5.5,spread,2021-03-17 00:00:00+00:00,2.25,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
20,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,6,spread,2021-03-17 00:00:00+00:00,1.6400000000000001,Detroit Pistons,0,False,https://www.coolbet.com/ca/sports/match/1557309
21,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,-6,spread,2021-03-17 00:00:00+00:00,2.34,Toronto Raptors,0,False,https://www.coolbet.com/ca/sports/match/1557309
22,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,213,total,2021-03-17 00:00:00+00:00,1.6800000000000002,over,0,False,https://www.coolbet.com/ca/sports/match/1557309
23,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,213,total,2021-03-17 00:00:00+00:00,2.22,under,0,False,https://www.coolbet.com/ca/sports/match/1557309
24,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,213.5,total,2021-03-17 00:00:00+00:00,1.72,over,0,False,https://www.coolbet.com/ca/sports/match/1557309
25,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,213.5,total,2021-03-17 00:00:00+00:00,2.14,under,0,False,https://www.coolbet.com/ca/sports/match/1557309
26,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,214,total,2021-03-17 00:00:00+00:00,1.76,over,0,False,https://www.coolbet.com/ca/sports/match/1557309
27,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,214,total,2021-03-17 00:00:00+00:00,2.09,under,0,False,https://www.coolbet.com/ca/sports/match/1557309
28,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,214.5,total,2021-03-17 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557309
29,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,214.5,total,2021-03-17 00:00:00+00:00,2.03,under,0,False,https://www.coolbet.com/ca/sports/match/1557309
30,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,215,total,2021-03-17 00:00:00+00:00,1.8399999999999999,over,0,False,https://www.coolbet.com/ca/sports/match/1557309
31,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,215,total,2021-03-17 00:00:00+00:00,1.98,under,0,False,https://www.coolbet.com/ca/sports/match/1557309
32,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,215.5,total,2021-03-17 00:00:00+00:00,1.8900000000000001,over,0,False,https://www.coolbet.com/ca/sports/match/1557309
33,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,215.5,total,2021-03-17 00:00:00+00:00,1.9300000000000002,under,0,False,https://www.coolbet.com/ca/sports/match/1557309
34,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,216,total,2021-03-17 00:00:00+00:00,1.94,over,0,False,https://www.coolbet.com/ca/sports/match/1557309
35,1557309,OPEN,OPEN,OPEN,Detroit Pistons,Toronto Raptors,216,total,2021-03-17 00:00:00+00:00,1.88,under,0,False,https://www.coolbet.com/ca/sports/match/1557309
