,isProps,link,startTime,home,away,period,betType,price,points,designation,live
4937,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Myles Turner",2.32,24.5,over,False
5211,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Myles Turner",2.65,26.5,over,False
5485,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Myles Turner",3.28,28.5,over,False
5759,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Myles Turner",4.1,30.5,over,False
6033,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Myles Turner",5.13,32.5,over,False
6307,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Myles Turner",6.35,34.5,over,False
6581,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Myles Turner",1.51,18.5,over,False
6855,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,1.98,8.5,over,False
7129,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,2.4,9.5,over,False
7403,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,3.04,10.5,over,False
7677,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,4.07,11.5,over,False
7951,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,5.46,12.5,over,False
8225,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,7.17,13.5,over,False
8499,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,9.35,14.5,over,False
8773,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,11.0,15.5,over,False
9047,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - Myles Turner,1.56,7.5,over,False
9321,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Steals - Myles Turner,1.45,0.5,over,False
9595,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Steals - Myles Turner,2.55,1.5,over,False
9869,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Steals - Myles Turner,5.1,2.5,over,False
10143,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Steals - Myles Turner,8.21,3.5,over,False
10417,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - Myles Turner,2.02,1.5,over,False
10691,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - Myles Turner,4.37,2.5,over,False
10965,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - Myles Turner,10.22,3.5,over,False
11239,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - Myles Turner,22.0,4.5,over,False
11513,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - Myles Turner,46.0,5.5,over,False
11787,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - James Harden,1.83,11.5,over,False
12061,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - James Harden,1.94,12.5,over,False
12335,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - James Harden,2.3,13.5,over,False
12609,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - James Harden,3.05,14.5,over,False
12883,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - James Harden,4.37,15.5,over,False
13157,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - James Harden,1.45,10.5,over,False
13431,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - James Harden,1.21,9.5,over,False
13705,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Blocked Shots - James Harden,1.32,0.5,over,False
13979,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Blocked Shots - James Harden,2.75,1.5,over,False
14253,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Blocked Shots - James Harden,5.25,2.5,over,False
14527,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Blocked Shots - James Harden,13.0,3.5,over,False
14801,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - James Harden,2.0,9.5,over,False
15075,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - James Harden,2.15,10.5,over,False
15349,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - James Harden,2.98,11.5,over,False
15623,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - James Harden,4.54,12.5,over,False
15897,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - James Harden,7.51,13.5,over,False
16171,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - James Harden,15.55,14.5,over,False
16445,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - James Harden,25.45,15.5,over,False
16719,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - James Harden,1.48,8.5,over,False
16993,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",1.85,48.5,over,False
17267,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",2.08,50.5,over,False
17541,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",2.33,52.5,over,False
17815,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",2.62,54.5,over,False
18089,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",3.18,56.5,over,False
18363,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",4.04,58.5,over,False
18637,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",5.15,60.5,over,False
18911,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",6.49,62.5,over,False
19185,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - James Harden",1.39,46.5,over,False
19459,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,1.66,21.5,over,False
19733,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,2.01,22.5,over,False
20007,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,2.29,23.5,over,False
20281,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,2.68,24.5,over,False
20555,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,3.3,25.5,over,False
20829,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,4.1,26.5,over,False
21103,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,5.1,27.5,over,False
21377,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,6.3,28.5,over,False
21651,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds and Assists - James Harden,7.91,29.5,over,False
21925,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Steals - James Harden,1.32,0.5,over,False
22199,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Steals - James Harden,2.19,1.5,over,False
22473,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Steals - James Harden,4.75,2.5,over,False
22747,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Steals - James Harden,6.05,3.5,over,False
23021,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - James Harden,1.64,2.5,over,False
23295,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - James Harden,1.74,3.5,over,False
23569,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - James Harden,3.37,4.5,over,False
23843,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - James Harden,6.43,5.5,over,False
24117,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - James Harden,14.27,6.5,over,False
24391,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Made 3 Point Shots - James Harden,1.33,1.5,over,False
24665,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,1.86,10.5,over,False
24939,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,2.09,12.5,over,False
25213,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,2.48,14.5,over,False
25487,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,3.28,16.5,over,False
25761,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,4.42,18.5,over,False
26035,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,5.92,20.5,over,False
26309,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,8.0,22.5,over,False
26583,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,14.06,24.5,over,False
26857,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Points - Jeff Green,1.45,8.5,over,False
27131,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - Jeff Green,3.87,2.5,over,False
27405,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - Jeff Green,8.1,3.5,over,False
27679,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - Jeff Green,13.55,4.5,over,False
27953,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Assists - Jeff Green,20.2,5.5,over,False
28227,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Blocked Shots - Jeff Green,2.1,0.5,over,False
28501,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Blocked Shots - Jeff Green,4.25,1.5,over,False
28775,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Blocked Shots - Jeff Green,7.0,2.5,over,False
29049,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Blocked Shots - Jeff Green,25.0,3.5,over,False
29323,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - Jeff Green,2.09,4.5,over,False
29597,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - Jeff Green,2.25,5.5,over,False
29871,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - Jeff Green,3.31,6.5,over,False
30145,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - Jeff Green,5.4,7.5,over,False
30419,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - Jeff Green,9.61,8.5,over,False
30693,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - Jeff Green,22.32,9.5,over,False
30967,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,Total Rebounds - Jeff Green,1.44,3.5,over,False
31241,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Jeff Green",1.84,16.5,over,False
31515,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Jeff Green",2.07,18.5,over,False
31789,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Jeff Green",2.32,20.5,over,False
32063,True,https://www.bodog.eu/sports/basketball/nba/brooklyn-nets-indiana-pacers-202103171905,2021-03-17 00:00:00+00:00,Indiana Pacers,Brooklyn Nets,0,"Total Points, Rebounds and Assists - Jeff Green",3.02,22.5,over,False
