,isProps,link,startTime,home,away,period,betType,price,points,designation,live
8004,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Blocked Shots - Bradley Beal,25.0,3.5,over,False
8425,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Bradley Beal,2.18,5.5,over,False
8846,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Bradley Beal,2.67,6.5,over,False
9267,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Bradley Beal,4.02,7.5,over,False
9688,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Bradley Beal,6.63,8.5,over,False
10109,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Bradley Beal,11.74,9.5,over,False
10530,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Bradley Beal,27.86,10.5,over,False
10951,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Bradley Beal,1.53,4.5,over,False
11372,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",1.92,43.5,over,False
11793,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",2.16,45.5,over,False
12214,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",2.43,47.5,over,False
12635,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",2.73,49.5,over,False
13056,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",3.31,51.5,over,False
13477,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",4.06,53.5,over,False
13898,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",4.99,55.5,over,False
14319,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",6.09,57.5,over,False
14740,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Bradley Beal",1.56,41.5,over,False
15161,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,2.11,10.5,over,False
15582,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,2.68,11.5,over,False
16003,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,3.54,12.5,over,False
16424,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,4.96,13.5,over,False
16845,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,6.81,14.5,over,False
17266,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,8.82,15.5,over,False
17687,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,11.1,16.5,over,False
18108,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,12.32,17.5,over,False
18529,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Bradley Beal,1.6,9.5,over,False
18950,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Steals - Bradley Beal,1.32,0.5,over,False
19371,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Steals - Bradley Beal,2.19,1.5,over,False
19792,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Steals - Bradley Beal,4.75,2.5,over,False
20213,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Steals - Bradley Beal,6.05,3.5,over,False
20634,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Bradley Beal,1.7,2.5,over,False
21055,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Bradley Beal,1.8,3.5,over,False
21476,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Bradley Beal,2.94,4.5,over,False
21897,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Bradley Beal,5.41,5.5,over,False
22318,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Bradley Beal,11.68,6.5,over,False
22739,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Bradley Beal,1.3,1.5,over,False
23160,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,1.88,25.5,over,False
23581,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,2.11,27.5,over,False
24002,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,2.59,29.5,over,False
24423,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,3.29,31.5,over,False
24844,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,4.24,33.5,over,False
25265,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,5.47,35.5,over,False
25686,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,6.93,37.5,over,False
26107,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,8.83,39.5,over,False
26528,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Points - Russell Westbrook III,1.54,23.5,over,False
26949,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Russell Westbrook III,1.94,11.5,over,False
27370,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Russell Westbrook III,2.33,12.5,over,False
27791,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Russell Westbrook III,3.11,13.5,over,False
28212,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Russell Westbrook III,4.51,14.5,over,False
28633,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Russell Westbrook III,1.83,10.5,over,False
29054,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Russell Westbrook III,1.45,9.5,over,False
29475,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Russell Westbrook III,1.2,8.5,over,False
29896,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Blocked Shots - Russell Westbrook III,2.1,0.5,over,False
30317,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Blocked Shots - Russell Westbrook III,4.25,1.5,over,False
30738,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Blocked Shots - Russell Westbrook III,7.0,2.5,over,False
31159,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Blocked Shots - Russell Westbrook III,25.0,3.5,over,False
31580,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,1.84,9.5,over,False
32001,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,2.08,10.5,over,False
32422,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,2.76,11.5,over,False
32843,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,3.97,12.5,over,False
33264,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,6.17,13.5,over,False
33685,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,11.51,14.5,over,False
34106,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,18.35,15.5,over,False
34527,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,1.74,8.5,over,False
34948,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds - Russell Westbrook III,1.38,7.5,over,False
35369,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",1.88,46.5,over,False
35790,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",2.11,48.5,over,False
36211,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",2.37,50.5,over,False
36632,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",2.69,52.5,over,False
37053,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",3.26,54.5,over,False
37474,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",3.98,56.5,over,False
37895,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",4.88,58.5,over,False
38316,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",5.93,60.5,over,False
38737,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,"Total Points, Rebounds and Assists - Russell Westbrook III",1.56,44.5,over,False
39158,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,1.99,21.5,over,False
39579,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,2.2,22.5,over,False
40000,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,2.51,23.5,over,False
40421,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,2.99,24.5,over,False
40842,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,3.6,25.5,over,False
41263,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,4.35,26.5,over,False
41684,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,5.26,27.5,over,False
42105,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,6.51,28.5,over,False
42526,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Rebounds and Assists - Russell Westbrook III,1.68,20.5,over,False
42947,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Steals - Russell Westbrook III,1.22,0.5,over,False
43368,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Steals - Russell Westbrook III,1.9,1.5,over,False
43789,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Steals - Russell Westbrook III,4.26,2.5,over,False
44210,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Steals - Russell Westbrook III,5.39,3.5,over,False
44631,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Russell Westbrook III,2.28,1.5,over,False
45052,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Russell Westbrook III,3.16,2.5,over,False
45473,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Russell Westbrook III,7.39,3.5,over,False
45894,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Russell Westbrook III,20.04,4.5,over,False
46315,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Made 3 Point Shots - Russell Westbrook III,41.0,5.5,over,False
46736,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Rui Hachimura,2.84,2.5,over,False
47157,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Rui Hachimura,5.52,3.5,over,False
47578,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Rui Hachimura,10.78,4.5,over,False
47999,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Assists - Rui Hachimura,18.83,5.5,over,False
48420,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Blocked Shots - Rui Hachimura,2.85,0.5,over,False
48841,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Blocked Shots - Rui Hachimura,5.5,1.5,over,False
49262,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-brooklyn-nets-202103211900,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,0,Total Blocked Shots - Rui Hachimura,10.0,2.5,over,False
