,link,price.BodogOld,startTime,home,away,period,betType,price,points,designation,live,isProps
0,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-210,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,moneyline,1.4761904761904763,0.0,Syracuse (#11),True,False
1,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+155,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,moneyline,2.55,0.0,West Virginia (#3),True,False
2,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-120,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.8333333333333335,-3.5,Syracuse (#11),True,False
3,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-110,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.9090909090909092,3.5,West Virginia (#3),True,False
4,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-120,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,1.8333333333333335,148.5,over,True,False
5,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-110,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,1.9090909090909092,148.5,under,True,False
6,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-1000,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),12,moneyline,1.1,0.0,Syracuse (#11),True,False
7,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+550,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),12,moneyline,6.5,0.0,West Virginia (#3),True,False
8,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-115,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),12,spread,1.8695652173913042,-7.5,Syracuse (#11),True,False
9,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-115,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),12,spread,1.8695652173913042,7.5,West Virginia (#3),True,False
10,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-125,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),12,total,1.8,69.5,over,True,False
11,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-105,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),12,total,1.9523809523809523,69.5,under,True,False
12,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-215,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.4651162790697674,-0.5,Syracuse (#11),True,False
13,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+155,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,2.55,0.5,West Virginia (#3),True,False
14,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-250,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.4,1.5,Syracuse (#11),True,False
15,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+175,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,2.75,-1.5,West Virginia (#3),True,False
16,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-350,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.2857142857142856,3.5,Syracuse (#11),True,False
17,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+250,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,3.5,-3.5,West Virginia (#3),True,False
18,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+130,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,2.3,-6.5,Syracuse (#11),True,False
19,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-180,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.5555555555555556,6.5,West Virginia (#3),True,False
20,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-650,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.1538461538461537,6.5,Syracuse (#11),True,False
21,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+375,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,4.75,-6.5,West Virginia (#3),True,False
22,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+175,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,2.75,-8.5,Syracuse (#11),True,False
23,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-250,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.4,8.5,West Virginia (#3),True,False
24,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+250,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,3.5,-10.5,Syracuse (#11),True,False
25,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-350,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.2857142857142856,10.5,West Virginia (#3),True,False
26,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-1800,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.0555555555555556,11.5,Syracuse (#11),True,False
27,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+725,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,8.25,-11.5,West Virginia (#3),True,False
28,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+350,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,4.5,-13.5,Syracuse (#11),True,False
29,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-600,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.1666666666666667,13.5,West Virginia (#3),True,False
30,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+700,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,8.0,-18.5,Syracuse (#11),True,False
31,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-1800,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,spread,1.0555555555555556,18.5,West Virginia (#3),True,False
32,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-950,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,1.1052631578947367,133.5,over,True,False
33,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+525,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,6.25,133.5,under,True,False
34,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-450,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,1.2222222222222223,138.5,over,True,False
35,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+285,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,3.85,138.5,under,True,False
36,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-220,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,1.4545454545454546,143.5,over,True,False
37,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+160,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,2.6,143.5,under,True,False
38,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,+155,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,2.55,153.5,over,True,False
39,https://www.bodog.eu/sports/basketball/college-basketball/syracuse-11-west-virginia-3-202103211715,-215,2021-03-21 00:00:00+00:00,West Virginia (#3),Syracuse (#11),0,total,1.4651162790697674,153.5,under,True,False
