,link,period,home,away,startTime,betType,price,points,designation,live
0,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,1.667,0.0,Anthony Edwards (MIN) To Score 20+ Points,False
1,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,1.7,0.0,Kristaps Porzingis (DAL) To Score 20+ Points,False
2,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,1.8,0.0,DeMar DeRozan (SAS) To Score 20+ Points,False
3,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,1.8,0.0,Ja Morant (MEM) To Score 20+ Points,False
4,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,1.8,0.0,Luka Doncic (DAL) To Score 30+ Points,False
5,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,2.0,0.0,John Collins (ATL) To Score 20+ Points,False
6,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,2.0,0.0,Kemba Walker (BOS) To Score 20+ Points,False
7,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,2.3,0.0,Buddy Hield (SAC) To Score 20+ Points,False
8,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,2.3,0.0,Trae Young (ATL) To Score 30+ Points,False
9,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,2.3,0.0,Zach LaVine (CHI) To Score 30+ Points,False
10,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,2.75,0.0,Anthony Edwards (MIN) & Kristaps Porzingis (DAL) Both To Score 20+ Points,False
11,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,2.95,0.0,Karl-Anthony Towns (MIN) To Score 30+ Points,False
12,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,3.0,0.0,Anthony Edwards (MIN) & DeMar DeRozan (SAS) Both To Score 20+ Points,False
13,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,3.0,0.0,Anthony Edwards (MIN) & Ja Morant (MEM) Both To Score 20+ Points,False
14,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,3.0,0.0,Ja Morant (MEM) & DeMar DeRozan (SAS) Both To Score 20+ Points,False
15,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,3.0,0.0,Kristaps Porzingis (DAL) & Ja Morant (MEM) Both To Score 20+ Points,False
16,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,3.6,0.0,Kawhi Leonard (LAC) To Score 30+ Points,False
17,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,3.7,0.0,Jayson Tatum (BOS) To Score 30+ Points,False
18,https://sports.betway.com/en/sports/evt/7394790,0,,,2021-03-24 00:00:00+00:00,Points,3.75,0.0,Anthony Edwards (MIN) & Buddy Hield (SAC) Both To Score 20+ Points,False
