,id_old,status_new,status_old,status,home,away,points,betType,startTime,price,designation,period,live,link
0,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-9.5,spread,2021-03-19 00:00:00+00:00,2.32,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
1,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,9.5,spread,2021-03-19 00:00:00+00:00,1.65,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
2,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-9,spread,2021-03-19 00:00:00+00:00,2.23,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
3,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,9,spread,2021-03-19 00:00:00+00:00,1.7000000000000002,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
4,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-8.5,spread,2021-03-19 00:00:00+00:00,2.14,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
5,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,8.5,spread,2021-03-19 00:00:00+00:00,1.76,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
6,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-8,spread,2021-03-19 00:00:00+00:00,2.05,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
7,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,8,spread,2021-03-19 00:00:00+00:00,1.82,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
8,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-7.5,spread,2021-03-19 00:00:00+00:00,1.98,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
9,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,7.5,spread,2021-03-19 00:00:00+00:00,1.8900000000000001,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
10,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-7,spread,2021-03-19 00:00:00+00:00,1.8900000000000001,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
11,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,7,spread,2021-03-19 00:00:00+00:00,1.97,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
12,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-6.5,spread,2021-03-19 00:00:00+00:00,1.82,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
13,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,6.5,spread,2021-03-19 00:00:00+00:00,2.05,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
14,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-6,spread,2021-03-19 00:00:00+00:00,1.76,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
15,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,6,spread,2021-03-19 00:00:00+00:00,2.14,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
16,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-5.5,spread,2021-03-19 00:00:00+00:00,1.7000000000000002,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
17,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,5.5,spread,2021-03-19 00:00:00+00:00,2.24,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
18,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-5,spread,2021-03-19 00:00:00+00:00,1.6400000000000001,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
19,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,5,spread,2021-03-19 00:00:00+00:00,2.33,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
20,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,-4.5,spread,2021-03-19 00:00:00+00:00,1.6,Boston Celtics,0,False,https://www.coolbet.com/ca/sports/match/1557331
21,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,4.5,spread,2021-03-19 00:00:00+00:00,2.43,Sacramento Kings,0,False,https://www.coolbet.com/ca/sports/match/1557331
22,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,229.5,total,2021-03-19 00:00:00+00:00,1.69,over,0,False,https://www.coolbet.com/ca/sports/match/1557331
23,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,229.5,total,2021-03-19 00:00:00+00:00,2.2,under,0,False,https://www.coolbet.com/ca/sports/match/1557331
24,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,230,total,2021-03-19 00:00:00+00:00,1.72,over,0,False,https://www.coolbet.com/ca/sports/match/1557331
25,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,230,total,2021-03-19 00:00:00+00:00,2.14,under,0,False,https://www.coolbet.com/ca/sports/match/1557331
26,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,230.5,total,2021-03-19 00:00:00+00:00,1.77,over,0,False,https://www.coolbet.com/ca/sports/match/1557331
27,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,230.5,total,2021-03-19 00:00:00+00:00,2.07,under,0,False,https://www.coolbet.com/ca/sports/match/1557331
28,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,231,total,2021-03-19 00:00:00+00:00,1.81,over,0,False,https://www.coolbet.com/ca/sports/match/1557331
29,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,231,total,2021-03-19 00:00:00+00:00,2.02,under,0,False,https://www.coolbet.com/ca/sports/match/1557331
30,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,231.5,total,2021-03-19 00:00:00+00:00,1.8599999999999999,over,0,False,https://www.coolbet.com/ca/sports/match/1557331
31,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,231.5,total,2021-03-19 00:00:00+00:00,1.97,under,0,False,https://www.coolbet.com/ca/sports/match/1557331
32,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,232,total,2021-03-19 00:00:00+00:00,1.9,over,0,False,https://www.coolbet.com/ca/sports/match/1557331
33,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,232,total,2021-03-19 00:00:00+00:00,1.92,under,0,False,https://www.coolbet.com/ca/sports/match/1557331
