,id_old,status_new,status_old,status,home,away,points,betType,startTime,price,designation,period,live,link
0,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,-17.5,spread,2021-03-21 00:00:00+00:00,1,Boston Celtics,0,True,https://www.coolbet.com/ca/sports/match/1557848
1,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,17.5,spread,2021-03-21 00:00:00+00:00,1,Orlando Magic,0,True,https://www.coolbet.com/ca/sports/match/1557848
2,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,-16.5,spread,2021-03-21 00:00:00+00:00,2.41,Boston Celtics,0,True,https://www.coolbet.com/ca/sports/match/1557848
3,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,16.5,spread,2021-03-21 00:00:00+00:00,1.55,Orlando Magic,0,True,https://www.coolbet.com/ca/sports/match/1557848
4,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,-15.5,spread,2021-03-21 00:00:00+00:00,1.98,Boston Celtics,0,True,https://www.coolbet.com/ca/sports/match/1557848
5,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,15.5,spread,2021-03-21 00:00:00+00:00,1.8,Orlando Magic,0,True,https://www.coolbet.com/ca/sports/match/1557848
6,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,217.5,total,2021-03-21 00:00:00+00:00,1.78,over,0,True,https://www.coolbet.com/ca/sports/match/1557848
7,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,217.5,total,2021-03-21 00:00:00+00:00,2.01,under,0,True,https://www.coolbet.com/ca/sports/match/1557848
8,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,218.5,total,2021-03-21 00:00:00+00:00,2.06,over,0,True,https://www.coolbet.com/ca/sports/match/1557848
9,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,218.5,total,2021-03-21 00:00:00+00:00,1.74,under,0,True,https://www.coolbet.com/ca/sports/match/1557848
10,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,219.5,total,2021-03-21 00:00:00+00:00,1,over,0,True,https://www.coolbet.com/ca/sports/match/1557848
11,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,219.5,total,2021-03-21 00:00:00+00:00,1,under,0,True,https://www.coolbet.com/ca/sports/match/1557848
12,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,0,moneyline,2021-03-21 00:00:00+00:00,1,Boston Celtics,0,True,https://www.coolbet.com/ca/sports/match/1557848
13,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,moneyline,2021-03-21 00:00:00+00:00,20,Orlando Magic,0,True,https://www.coolbet.com/ca/sports/match/1557848
14,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,0,Home-Tie-Away,2021-03-21 00:00:00+00:00,1,Boston Celtics,0,True,https://www.coolbet.com/ca/sports/match/1557848
15,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,Home-Tie-Away,2021-03-21 00:00:00+00:00,25,Draw,0,True,https://www.coolbet.com/ca/sports/match/1557848
16,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,Home-Tie-Away,2021-03-21 00:00:00+00:00,40,Orlando Magic,0,True,https://www.coolbet.com/ca/sports/match/1557848
17,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,117.5,homeTotal,2021-03-21 00:00:00+00:00,1,over,0,True,https://www.coolbet.com/ca/sports/match/1557848
18,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,117.5,homeTotal,2021-03-21 00:00:00+00:00,1,under,0,True,https://www.coolbet.com/ca/sports/match/1557848
19,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,101.5,awayTotal,2021-03-21 00:00:00+00:00,1.9,over,0,True,https://www.coolbet.com/ca/sports/match/1557848
20,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,101.5,awayTotal,2021-03-21 00:00:00+00:00,1.8,under,0,True,https://www.coolbet.com/ca/sports/match/1557848
21,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,2nd Half Money Line,2021-03-21 00:00:00+00:00,1.02,Boston Celtics,24,True,https://www.coolbet.com/ca/sports/match/1557848
22,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,2nd Half Money Line,2021-03-21 00:00:00+00:00,15,Orlando Magic,24,True,https://www.coolbet.com/ca/sports/match/1557848
23,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,4.5,Total Points - 2nd Half,2021-03-21 00:00:00+00:00,1,over,24,True,https://www.coolbet.com/ca/sports/match/1557848
24,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,4.5,Total Points - 2nd Half,2021-03-21 00:00:00+00:00,1,under,24,True,https://www.coolbet.com/ca/sports/match/1557848
25,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,-8.5,spread,2021-03-21 00:00:00+00:00,1,Boston Celtics,24,True,https://www.coolbet.com/ca/sports/match/1557848
26,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,8.5,spread,2021-03-21 00:00:00+00:00,1,Orlando Magic,24,True,https://www.coolbet.com/ca/sports/match/1557848
27,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,2nd Half Result 1X2,2021-03-21 00:00:00+00:00,1.03,Boston Celtics,24,True,https://www.coolbet.com/ca/sports/match/1557848
28,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,2nd Half Result 1X2,2021-03-21 00:00:00+00:00,22,Draw,24,True,https://www.coolbet.com/ca/sports/match/1557848
29,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,2nd Half Result 1X2,2021-03-21 00:00:00+00:00,14,Orlando Magic,24,True,https://www.coolbet.com/ca/sports/match/1557848
30,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,2nd Half Odd or Even Total Points,2021-03-21 00:00:00+00:00,1.85,Odd,24,True,https://www.coolbet.com/ca/sports/match/1557848
31,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,2nd Half Odd or Even Total Points,2021-03-21 00:00:00+00:00,1.85,Even,24,True,https://www.coolbet.com/ca/sports/match/1557848
32,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,4th Quarter Money Line,2021-03-21 00:00:00+00:00,2.2,Boston Celtics,4,True,https://www.coolbet.com/ca/sports/match/1557848
33,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,4th Quarter Money Line,2021-03-21 00:00:00+00:00,1.62,Orlando Magic,4,True,https://www.coolbet.com/ca/sports/match/1557848
34,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,6.5,Total Points - 4th Quarter,2021-03-21 00:00:00+00:00,1,over,4,True,https://www.coolbet.com/ca/sports/match/1557848
35,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,6.5,Total Points - 4th Quarter,2021-03-21 00:00:00+00:00,1,under,4,True,https://www.coolbet.com/ca/sports/match/1557848
36,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,-0.5,spread,2021-03-21 00:00:00+00:00,1,Boston Celtics,4,True,https://www.coolbet.com/ca/sports/match/1557848
37,1557848,OPEN,LIVE,SUSPENDED,Boston Celtics,Orlando Magic,0.5,spread,2021-03-21 00:00:00+00:00,1,Orlando Magic,4,True,https://www.coolbet.com/ca/sports/match/1557848
38,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,4th Quarter Result 1X2,2021-03-21 00:00:00+00:00,2.38,Boston Celtics,4,True,https://www.coolbet.com/ca/sports/match/1557848
39,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,4th Quarter Result 1X2,2021-03-21 00:00:00+00:00,9,Draw,4,True,https://www.coolbet.com/ca/sports/match/1557848
40,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,4th Quarter Result 1X2,2021-03-21 00:00:00+00:00,1.8,Orlando Magic,4,True,https://www.coolbet.com/ca/sports/match/1557848
41,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,4th Quarter Odd or Even Total Points,2021-03-21 00:00:00+00:00,1.85,Odd,4,True,https://www.coolbet.com/ca/sports/match/1557848
42,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,4th Quarter Odd or Even Total Points,2021-03-21 00:00:00+00:00,1.85,Even,4,True,https://www.coolbet.com/ca/sports/match/1557848
43,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,Odd or Even Total Points,2021-03-21 00:00:00+00:00,1.85,Odd,0,True,https://www.coolbet.com/ca/sports/match/1557848
44,1557848,OPEN,LIVE,OPEN,Boston Celtics,Orlando Magic,0,Odd or Even Total Points,2021-03-21 00:00:00+00:00,1.85,Even,0,True,https://www.coolbet.com/ca/sports/match/1557848
45,1557339,OPEN,OPEN,OPEN,Brooklyn Nets,Washington Wizards,-11.5,spread,2021-03-21 00:00:00+00:00,2.33,Brooklyn Nets,0,False,https://www.coolbet.com/ca/sports/match/1557339
46,1557339,OPEN,OPEN,OPEN,Brooklyn Nets,Washington Wizards,11.5,spread,2021-03-21 00:00:00+00:00,1.65,Washington Wizards,0,False,https://www.coolbet.com/ca/sports/match/1557339
47,1557339,OPEN,OPEN,OPEN,Brooklyn Nets,Washington Wizards,-11,spread,2021-03-21 00:00:00+00:00,2.24,Brooklyn Nets,0,False,https://www.coolbet.com/ca/sports/match/1557339
48,1557339,OPEN,OPEN,OPEN,Brooklyn Nets,Washington Wizards,11,spread,2021-03-21 00:00:00+00:00,1.69,Washington Wizards,0,False,https://www.coolbet.com/ca/sports/match/1557339
