,link,period,home,away,startTime,betType,price,points,designation,live
0,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,1.7,0.0,Terry Rozier (CHA) To Score 20+ Points,False
1,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,1.75,0.0,DeMar DeRozan (SAS) To Score 20+ Points,False
2,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,1.75,0.0,Malcolm Brogdon (IND) To Score 20+ Points,False
3,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,1.8,0.0,Fred VanVleet (TOR) To Score 20+ Points,False
4,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,2.15,0.0,Buddy Hield (SAC) To Score 20+ Points,False
5,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,2.2,0.0,Kyle Lowry (TOR) To Score 20+ Points,False
6,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,2.25,0.0,John Collins (ATL) To Score 20+ Points,False
7,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,2.4,0.0,Donovan Mitchell (UTA) To Score 30+ Points,False
8,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,2.7,0.0,Collin Sexton (CLE) To Score 30+ Points,False
9,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,2.7,0.0,Zach LaVine (CHI) To Score 30+ Points,False
10,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,2.9,0.0,De'Aaron Fox (SAC) To Score 30+ Points,False
11,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,2.95,0.0,Jayson Tatum (BOS) To Score 30+ Points,False
12,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,3.0,0.0,DeMar DeRozan (SAS) & Terry Rozier (CHA) Both To Score 20+ Points,False
13,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,3.0,0.0,Karl-Anthony Towns (MIN) To Score 30+ Points,False
14,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,3.5,0.0,Kawhi Leonard (LAC) To Score 30+ Points,False
15,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,3.5,0.0,Kyle Lowry (TOR) & Terry Rozier (CHA) Both To Score 20+ Points,False
16,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,3.75,0.0,Buddy Hield (SAC) & Malcolm Brogdon (IND) Both To Score 20+ Points,False
17,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,3.75,0.0,Kyle Lowry (TOR) & DeMar DeRozan (SAS) Both To Score 20+ Points,False
18,https://sports.betway.com/en/sports/evt/7384715,0,,,2021-03-22 00:00:00+00:00,Points,3.75,0.0,Kyle Lowry (TOR) & Malcolm Brogdon (IND) Both To Score 20+ Points,False
