,isProps,link,startTime,home,away,period,betType,price,points,designation,live
140098,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - Reggie Bullock,2.08,12.5,over,False
140410,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - Reggie Bullock,2.57,14.5,over,False
140722,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - Reggie Bullock,3.26,16.5,over,False
141034,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - Reggie Bullock,4.19,18.5,over,False
141346,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - Reggie Bullock,5.39,20.5,over,False
141658,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - Reggie Bullock,7.05,22.5,over,False
141970,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - Reggie Bullock,11.75,24.5,over,False
142282,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - Reggie Bullock,1.55,8.5,over,False
142594,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Reggie Bullock,3.31,2.5,over,False
142906,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Reggie Bullock,7.26,3.5,over,False
143218,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Reggie Bullock,13.12,4.5,over,False
143530,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Reggie Bullock,20.12,5.5,over,False
143842,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - Reggie Bullock,2.85,0.5,over,False
144154,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - Reggie Bullock,5.5,1.5,over,False
144466,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - Reggie Bullock,10.0,2.5,over,False
144778,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - Reggie Bullock,30.0,3.5,over,False
145090,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Reggie Bullock,1.9,3.5,over,False
145402,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Reggie Bullock,2.45,4.5,over,False
145714,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Reggie Bullock,4.02,5.5,over,False
146026,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Reggie Bullock,7.31,6.5,over,False
146338,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Reggie Bullock,13.87,7.5,over,False
146650,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Reggie Bullock,1.39,2.5,over,False
146962,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",1.85,16.5,over,False
147274,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",2.23,18.5,over,False
147586,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",3.01,20.5,over,False
147898,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",4.19,22.5,over,False
148210,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",5.84,24.5,over,False
148522,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",8.14,26.5,over,False
148834,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",14.75,28.5,over,False
149146,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",34.72,30.5,over,False
149458,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,"Total Points, Rebounds and Assists - Reggie Bullock",1.45,14.5,over,False
149770,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,1.85,5.5,over,False
150082,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,2.68,6.5,over,False
150394,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,4.19,7.5,over,False
150706,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,6.81,8.5,over,False
151018,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,10.22,9.5,over,False
151330,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,12.32,10.5,over,False
151642,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,21.6,11.5,over,False
151954,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,22.12,12.5,over,False
152266,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Reggie Bullock,1.33,4.5,over,False
152578,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - Reggie Bullock,1.53,0.5,over,False
152890,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - Reggie Bullock,2.7,1.5,over,False
153202,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - Reggie Bullock,5.25,2.5,over,False
153514,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - Reggie Bullock,9.02,3.5,over,False
153826,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - Reggie Bullock,2.26,2.5,over,False
154138,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - Reggie Bullock,3.37,3.5,over,False
154450,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - Reggie Bullock,6.43,4.5,over,False
154762,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - Reggie Bullock,14.27,5.5,over,False
155074,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - Reggie Bullock,27.0,6.5,over,False
155386,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - Reggie Bullock,1.52,1.5,over,False
155698,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,1.32,17.5,over,False
156010,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,1.77,19.5,over,False
156322,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,1.99,21.5,over,False
156634,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,2.24,23.5,over,False
156946,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,2.89,25.5,over,False
157258,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,3.93,27.5,over,False
157570,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,5.39,29.5,over,False
157882,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,7.46,31.5,over,False
158194,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Points - RJ Barrett Jr.,13.26,33.5,over,False
158506,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - RJ Barrett Jr.,1.59,2.5,over,False
158818,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - RJ Barrett Jr.,2.38,3.5,over,False
159130,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - RJ Barrett Jr.,4.58,4.5,over,False
159442,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - RJ Barrett Jr.,9.44,5.5,over,False
159754,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - RJ Barrett Jr.,17.83,6.5,over,False
160066,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - RJ Barrett Jr.,2.85,0.5,over,False
160378,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - RJ Barrett Jr.,5.5,1.5,over,False
160690,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - RJ Barrett Jr.,10.0,2.5,over,False
161002,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - RJ Barrett Jr.,30.0,3.5,over,False
161314,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - RJ Barrett Jr.,1.67,5.5,over,False
161626,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - RJ Barrett Jr.,2.18,6.5,over,False
161938,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - RJ Barrett Jr.,3.19,7.5,over,False
162250,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - RJ Barrett Jr.,5.18,8.5,over,False
162562,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - RJ Barrett Jr.,9.2,9.5,over,False
162874,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - RJ Barrett Jr.,21.28,10.5,over,False
163186,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - RJ Barrett Jr.,1.43,4.5,over,False
163498,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,1.69,8.5,over,False
163810,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,2.06,9.5,over,False
164122,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,2.65,10.5,over,False
164434,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,3.66,11.5,over,False
164746,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,5.13,12.5,over,False
165058,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,7.01,13.5,over,False
165370,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,9.01,14.5,over,False
165682,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,10.65,15.5,over,False
165994,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - RJ Barrett Jr.,1.36,7.5,over,False
166306,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - RJ Barrett Jr.,1.68,0.5,over,False
166618,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - RJ Barrett Jr.,3.2,1.5,over,False
166930,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - RJ Barrett Jr.,5.6,2.5,over,False
167242,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - RJ Barrett Jr.,12.19,3.5,over,False
167554,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - RJ Barrett Jr.,2.2,1.5,over,False
167866,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - RJ Barrett Jr.,6.17,2.5,over,False
168178,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - RJ Barrett Jr.,12.0,3.5,over,False
168490,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - RJ Barrett Jr.,23.0,4.5,over,False
168802,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Made 3 Point Shots - RJ Barrett Jr.,46.0,5.5,over,False
169114,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Julius Randle,1.97,6.5,over,False
169426,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Julius Randle,2.15,7.5,over,False
169738,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Julius Randle,2.78,8.5,over,False
170050,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Julius Randle,3.86,9.5,over,False
170362,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Julius Randle,5.71,10.5,over,False
170674,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Julius Randle,1.57,5.5,over,False
170986,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Assists - Julius Randle,1.29,4.5,over,False
171298,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - Julius Randle,2.1,0.5,over,False
171610,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - Julius Randle,4.25,1.5,over,False
171922,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - Julius Randle,7.0,2.5,over,False
172234,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Blocked Shots - Julius Randle,25.0,3.5,over,False
172546,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,1.59,10.5,over,False
172858,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,1.88,11.5,over,False
173170,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,2.25,12.5,over,False
173482,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,2.92,13.5,over,False
173794,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,4.08,14.5,over,False
174106,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,6.08,15.5,over,False
174418,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,10.73,16.5,over,False
174730,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,16.26,17.5,over,False
175042,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds - Julius Randle,23.36,18.5,over,False
175354,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,1.79,17.5,over,False
175666,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,2.02,18.5,over,False
175978,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,2.36,19.5,over,False
176290,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,2.88,20.5,over,False
176602,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,3.58,21.5,over,False
176914,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,4.48,22.5,over,False
177226,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,5.6,23.5,over,False
177538,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,6.88,24.5,over,False
177850,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Rebounds and Assists - Julius Randle,1.51,16.5,over,False
178162,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - Julius Randle,1.38,0.5,over,False
178474,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - Julius Randle,2.38,1.5,over,False
178786,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - Julius Randle,5.0,2.5,over,False
179098,True,https://www.bodog.eu/sports/basketball/nba/washington-wizards-new-york-knicks-202103231930,2021-03-23 00:00:00+00:00,New York Knicks,Washington Wizards,0,Total Steals - Julius Randle,7.12,3.5,over,False
