,id_old,status_new,status_old,status,home,away,points,betType,startTime,price,designation,period,live,link
0,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,5,spread,2021-03-23 00:00:00+00:00,2.38,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
1,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-5,spread,2021-03-23 00:00:00+00:00,1.62,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
2,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,5.5,spread,2021-03-23 00:00:00+00:00,2.29,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
3,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-5.5,spread,2021-03-23 00:00:00+00:00,1.67,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
4,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,6,spread,2021-03-23 00:00:00+00:00,2.19,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
5,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-6,spread,2021-03-23 00:00:00+00:00,1.72,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
6,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,6.5,spread,2021-03-23 00:00:00+00:00,2.11,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
7,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-6.5,spread,2021-03-23 00:00:00+00:00,1.78,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
8,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,7,spread,2021-03-23 00:00:00+00:00,2.02,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
9,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-7,spread,2021-03-23 00:00:00+00:00,1.85,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
10,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,7.5,spread,2021-03-23 00:00:00+00:00,1.9300000000000002,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
11,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-7.5,spread,2021-03-23 00:00:00+00:00,1.9300000000000002,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
12,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,8,spread,2021-03-23 00:00:00+00:00,1.8599999999999999,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
13,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-8,spread,2021-03-23 00:00:00+00:00,2.01,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
14,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,8.5,spread,2021-03-23 00:00:00+00:00,1.79,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
15,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-8.5,spread,2021-03-23 00:00:00+00:00,2.1,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
16,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,9,spread,2021-03-23 00:00:00+00:00,1.73,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
17,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-9,spread,2021-03-23 00:00:00+00:00,2.18,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
18,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,9.5,spread,2021-03-23 00:00:00+00:00,1.67,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
19,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-9.5,spread,2021-03-23 00:00:00+00:00,2.27,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
20,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,10,spread,2021-03-23 00:00:00+00:00,1.63,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
21,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,-10,spread,2021-03-23 00:00:00+00:00,2.37,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
22,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,214.5,total,2021-03-23 00:00:00+00:00,1.67,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
23,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,214.5,total,2021-03-23 00:00:00+00:00,2.23,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
24,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,215,total,2021-03-23 00:00:00+00:00,1.7000000000000002,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
25,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,215,total,2021-03-23 00:00:00+00:00,2.18,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
26,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,215.5,total,2021-03-23 00:00:00+00:00,1.75,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
27,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,215.5,total,2021-03-23 00:00:00+00:00,2.11,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
28,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,216,total,2021-03-23 00:00:00+00:00,1.79,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
29,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,216,total,2021-03-23 00:00:00+00:00,2.05,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
30,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,216.5,total,2021-03-23 00:00:00+00:00,1.83,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
31,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,216.5,total,2021-03-23 00:00:00+00:00,1.99,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
32,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,217,total,2021-03-23 00:00:00+00:00,1.88,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
33,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,217,total,2021-03-23 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
34,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,217.5,total,2021-03-23 00:00:00+00:00,1.94,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
35,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,217.5,total,2021-03-23 00:00:00+00:00,1.88,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
36,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,218,total,2021-03-23 00:00:00+00:00,1.99,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
37,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,218,total,2021-03-23 00:00:00+00:00,1.8399999999999999,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
38,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,218.5,total,2021-03-23 00:00:00+00:00,2.03,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
39,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,218.5,total,2021-03-23 00:00:00+00:00,1.8,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
40,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,219,total,2021-03-23 00:00:00+00:00,2.09,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
41,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,219,total,2021-03-23 00:00:00+00:00,1.76,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
42,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,219.5,total,2021-03-23 00:00:00+00:00,2.15,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
43,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,219.5,total,2021-03-23 00:00:00+00:00,1.72,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
44,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,0,moneyline,2021-03-23 00:00:00+00:00,3.43,Orlando Magic,0,False,https://www.coolbet.com/ca/sports/match/1557349
45,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,0,moneyline,2021-03-23 00:00:00+00:00,1.34,Denver Nuggets,0,False,https://www.coolbet.com/ca/sports/match/1557349
46,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,105.5,homeTotal,2021-03-23 00:00:00+00:00,1.9100000000000001,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
47,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,105.5,homeTotal,2021-03-23 00:00:00+00:00,1.85,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
48,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,111.5,awayTotal,2021-03-23 00:00:00+00:00,1.77,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
49,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,111.5,awayTotal,2021-03-23 00:00:00+00:00,2,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
50,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,0,Double-Double - Nikola Jokic,2021-03-23 00:00:00+00:00,3.05,Yes,0,False,https://www.coolbet.com/ca/sports/match/1557349
51,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,0,Double-Double - Nikola Jokic,2021-03-23 00:00:00+00:00,1.3,No,0,False,https://www.coolbet.com/ca/sports/match/1557349
52,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,24.5,Total Points - Nikola Vucevic,2021-03-23 00:00:00+00:00,1.8900000000000001,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
53,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,24.5,Total Points - Nikola Vucevic,2021-03-23 00:00:00+00:00,1.85,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
54,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,18.5,Total Points - Evan Fournier,2021-03-23 00:00:00+00:00,1.77,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
55,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,18.5,Total Points - Evan Fournier,2021-03-23 00:00:00+00:00,1.98,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
56,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,21.5,Total Points - Jamal Murray,2021-03-23 00:00:00+00:00,1.77,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
57,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,21.5,Total Points - Jamal Murray,2021-03-23 00:00:00+00:00,1.98,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
58,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,16.5,Total Points - Michael Porter Jr.,2021-03-23 00:00:00+00:00,1.72,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
59,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,16.5,Total Points - Michael Porter Jr.,2021-03-23 00:00:00+00:00,2.02,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
60,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,25.5,Total Points - Nikola Jokic,2021-03-23 00:00:00+00:00,1.83,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
61,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,25.5,Total Points - Nikola Jokic,2021-03-23 00:00:00+00:00,1.9100000000000001,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
62,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,8.5,Total Points - Paul Millsap,2021-03-23 00:00:00+00:00,1.83,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
63,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,8.5,Total Points - Paul Millsap,2021-03-23 00:00:00+00:00,1.9100000000000001,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
64,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,14.5,Total Points - Will Barton,2021-03-23 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
65,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,14.5,Total Points - Will Barton,2021-03-23 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
66,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,4.5,Total Rebounds - Paul Millsap,2021-03-23 00:00:00+00:00,1.6600000000000001,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
67,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,4.5,Total Rebounds - Paul Millsap,2021-03-23 00:00:00+00:00,2.1,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
68,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,10,Total Rebounds - Nikola Vucevic,2021-03-23 00:00:00+00:00,1.85,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
69,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,10,Total Rebounds - Nikola Vucevic,2021-03-23 00:00:00+00:00,1.8900000000000001,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
70,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,8.5,Total Rebounds - Michael Porter Jr.,2021-03-23 00:00:00+00:00,1.88,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
71,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,8.5,Total Rebounds - Michael Porter Jr.,2021-03-23 00:00:00+00:00,1.8599999999999999,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
72,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,10.5,Total Rebounds - Nikola Jokic,2021-03-23 00:00:00+00:00,1.88,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
73,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,10.5,Total Rebounds - Nikola Jokic,2021-03-23 00:00:00+00:00,1.8599999999999999,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
74,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,5,Total Assists - Jamal Murray,2021-03-23 00:00:00+00:00,1.83,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
75,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,5,Total Assists - Jamal Murray,2021-03-23 00:00:00+00:00,1.9100000000000001,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
76,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,3.5,Total Assists - Nikola Vucevic,2021-03-23 00:00:00+00:00,2.05,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
77,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,3.5,Total Assists - Nikola Vucevic,2021-03-23 00:00:00+00:00,1.7000000000000002,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
78,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,3.5,Total Assists - Evan Fournier,2021-03-23 00:00:00+00:00,1.87,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
79,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,3.5,Total Assists - Evan Fournier,2021-03-23 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
80,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,8.5,Total Assists - Nikola Jokic,2021-03-23 00:00:00+00:00,1.6600000000000001,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
81,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,8.5,Total Assists - Nikola Jokic,2021-03-23 00:00:00+00:00,2.1,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
82,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,2.5,Total Made 3 Point Shots - Evan Fournier,2021-03-23 00:00:00+00:00,1.6600000000000001,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
83,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,2.5,Total Made 3 Point Shots - Evan Fournier,2021-03-23 00:00:00+00:00,2.1,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
84,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,2.5,Total Made 3 Point Shots - Michael Porter Jr.,2021-03-23 00:00:00+00:00,2.1,over,0,False,https://www.coolbet.com/ca/sports/match/1557349
85,1557349,OPEN,OPEN,OPEN,Orlando Magic,Denver Nuggets,2.5,Total Made 3 Point Shots - Michael Porter Jr.,2021-03-23 00:00:00+00:00,1.6600000000000001,under,0,False,https://www.coolbet.com/ca/sports/match/1557349
