,link,price.BodogOld,startTime,home,away,period,betType,price,points,designation,live,isProps
0,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,+180,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,moneyline,2.8,0.0,Coastal Carolina ,False,False
1,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-220,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,moneyline,1.4545454545454546,0.0,Pepperdine ,False,False
2,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-110,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,spread,1.9090909090909092,5.0,Coastal Carolina ,False,False
3,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-110,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,spread,1.9090909090909092,-5.0,Pepperdine ,False,False
4,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-110,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,total,1.9090909090909092,151.0,over,False,False
5,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-110,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,total,1.9090909090909092,151.0,under,False,False
6,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,+165,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,12,moneyline,2.65,0.0,Coastal Carolina ,False,False
7,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-190,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,12,moneyline,1.526315789473684,0.0,Pepperdine ,False,False
8,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-115,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,12,spread,1.8695652173913042,3.0,Coastal Carolina ,False,False
9,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-105,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,12,spread,1.9523809523809523,-3.0,Pepperdine ,False,False
10,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-105,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,12,total,1.9523809523809523,72.0,over,False,False
11,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-115,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,12,total,1.8695652173913042,72.0,under,False,False
12,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,+165,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,spread,2.65,1.0,Coastal Carolina ,False,False
13,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-220,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,spread,1.4545454545454546,-1.0,Pepperdine ,False,False
14,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,+190,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,spread,2.9,-1.0,Coastal Carolina ,False,False
15,https://www.bodog.eu/sports/basketball/college-basketball/coastal-carolina-pepperdine-202103242000,-260,2021-03-25 00:00:00+00:00,Pepperdine ,Coastal Carolina ,0,spread,1.3846153846153846,1.0,Pepperdine ,False,False
