,link,live,period,Americanprice,startTime,home,away,betType,designation,price,points
0,https://www.pinnacle.com/en/Basketball/NBA/Philadelphia-76ers-vs-New-York-Knicks/1287007430,False,0,-189,2021-03-22 00:00:00+00:00,New York Knicks,Philadelphia 76ers,Total Turnovers - Julius Randle,over,1.529,2.5
1,https://www.pinnacle.com/en/Basketball/NBA/Philadelphia-76ers-vs-New-York-Knicks/1287007430,False,0,138,2021-03-22 00:00:00+00:00,New York Knicks,Philadelphia 76ers,Total Turnovers - Julius Randle,under,2.38,2.5
2,https://www.pinnacle.com/en/Basketball/NCAA/Texas-Tech-vs-Arkansas/1287712954,False,0,-108,2021-03-21 00:00:00+00:00,Arkansas,Texas Tech,Total Points - Kevin McCullar,over,1.926,10.5
3,https://www.pinnacle.com/en/Basketball/NCAA/Texas-Tech-vs-Arkansas/1287712954,False,0,-122,2021-03-21 00:00:00+00:00,Arkansas,Texas Tech,Total Points - Kevin McCullar,under,1.819,10.5
4,https://www.pinnacle.com/en/Basketball/NCAA/Oral-Roberts-vs-Florida/1287713264,False,0,-115,2021-03-21 00:00:00+00:00,Florida,Oral Roberts,Total Points - Max Abmas,over,1.869,23.5
5,https://www.pinnacle.com/en/Basketball/NCAA/Oral-Roberts-vs-Florida/1287713264,False,0,-115,2021-03-21 00:00:00+00:00,Florida,Oral Roberts,Total Points - Max Abmas,under,1.869,23.5
6,https://www.pinnacle.com/en/Basketball/NCAA/USC-vs-Kansas/1288738456,False,0,-118,2021-03-23 00:00:00+00:00,Kansas,USC,Total Points - David McCormack,over,1.848,16.5
7,https://www.pinnacle.com/en/Basketball/NCAA/USC-vs-Kansas/1288738456,False,0,-112,2021-03-23 00:00:00+00:00,Kansas,USC,Total Points - David McCormack,under,1.893,16.5
8,https://www.pinnacle.com/en/Basketball/Indonesia - Basketball League/Bimasakti-Nikko-Steel-Malang-vs-Indonesia-Patriots/0,False,0,-530,2021-03-22 00:00:00+00:00,Indonesia Patriots,Bimasakti Nikko Steel Malang,moneyline,Indonesia Patriots,1.188,
9,https://www.pinnacle.com/en/Basketball/Indonesia - Basketball League/Bimasakti-Nikko-Steel-Malang-vs-Indonesia-Patriots/0,False,0,306,2021-03-22 00:00:00+00:00,Indonesia Patriots,Bimasakti Nikko Steel Malang,moneyline,Bimasakti Nikko Steel Malang,4.06,
10,https://www.pinnacle.com/en/Basketball/Indonesia - Basketball League/Bimasakti-Nikko-Steel-Malang-vs-Indonesia-Patriots/0,False,0,-135,2021-03-22 00:00:00+00:00,Indonesia Patriots,Bimasakti Nikko Steel Malang,homeTotal,over,1.741,73.5
11,https://www.pinnacle.com/en/Basketball/Indonesia - Basketball League/Bimasakti-Nikko-Steel-Malang-vs-Indonesia-Patriots/0,False,0,-116,2021-03-22 00:00:00+00:00,Indonesia Patriots,Bimasakti Nikko Steel Malang,homeTotal,under,1.862,73.5
12,https://www.pinnacle.com/en/Basketball/Indonesia - Basketball League/Bimasakti-Nikko-Steel-Malang-vs-Indonesia-Patriots/0,False,0,-130,2021-03-22 00:00:00+00:00,Indonesia Patriots,Bimasakti Nikko Steel Malang,awayTotal,over,1.77,65.5
