,link,period,home,away,startTime,betType,price,points,designation,live
0,https://sports.betway.com/en/sports/evt/7368156,0,Boston Celtics,Orlando Magic,2021-03-21 00:00:00+00:00,spread,1.833,-16.0,Orlando Magic,True
1,https://sports.betway.com/en/sports/evt/7368156,0,Boston Celtics,Orlando Magic,2021-03-21 00:00:00+00:00,spread,1.833,-16.0,Boston Celtics,True
2,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Win/Draw/Win,4.0,0.0,Washington Wizards,False
3,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,moneyline,4.1,0.0,Washington Wizards,False
4,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,spread,1.909,-9.0,Washington Wizards,False
5,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,total,1.909,248.0,Over,False
6,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Match Winner & Total Points,2.45,0.0,Brooklyn Nets & Over 247.5,False
7,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Match Winner & Total Points,2.45,0.0,Brooklyn Nets & Under 247.5,False
8,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Match Winner & Total Points,6.5,0.0,Washington Wizards & Over 247.5,False
9,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Match Winner & Total Points,7.0,0.0,Washington Wizards & Under 247.5,False
10,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,spread,3.6,0.0,Brooklyn Nets -8.5 & Over 247.5,False
11,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,spread,3.6,0.0,Brooklyn Nets -8.5 & Under 247.5,False
12,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,spread,3.6,0.0,Washington Wizards +8.5 & Over 247.5,False
13,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,spread,3.6,0.0,Washington Wizards +8.5 & Under 247.5,False
14,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,1.571,0.0,BKN Nets To Win & Bradley Beal (WSH) To Score 25+ Points,False
15,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,1.615,0.0,BKN Nets To Win & James Harden (BKN) To Score 25+ Points,False
16,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,1.7,0.0,BKN Nets To Score 25+ Points In Every Quarter,False
17,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,1.75,0.0,Triple-double In The Match,False
18,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,1.909,0.0,BKN Nets To Win Both Halves,False
19,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,2.0,0.0,BKN Nets To Win & Bradley Beal (WSH) To Score 30+ Points,False
20,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,2.0,0.0,"BKN Nets To Win, James Harden (BKN) & Bradley Beal (WSH) Both To Score 25+ Points ",False
21,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,2.1,0.0,BKN Nets To Lead After Every Quarter,False
22,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,2.375,0.0,BKN Nets To Win & James Harden (BKN) To Score 30+ Points,False
23,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,2.4,0.0,"BKN Nets To Win,  Over 245.5 Total Points, James Harden (BKN) & Bradley Beal (WSH) Both To Score 25+ Points ",False
24,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,2.4,0.0,WSH Wizards To Score 25+ Points In Every Quarter,False
25,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,2.5,0.0,Both Teams To Score 120+ Points,False
26,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,2.75,0.0,"BKN Nets To Win, James Harden (BKN) & Kyrie Irving (BKN) Both To Score 25+ Points ",False
27,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,3.0,0.0,"BKN Nets -8.5, James Harden (BKN) & Bradley Beal (WSH) Both To Score 25+ Points ",False
28,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,3.0,0.0,BKN Nets To Win & Both Teams To Score 120+ Points,False
29,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,#betyourway,3.0,0.0,BKN Nets To Win & Bradley Beal (WSH) To Score 35+ Points,False
