,link,live,period,Americanprice,startTime,home,away,betType,designation,price,points
12,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-127,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,awayTotal,over,1.787,89.5
13,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,101,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,awayTotal,under,2.01,89.5
14,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-106,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.943,16.0
15,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-114,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.877,-16.0
16,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,141,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,2.41,13.5
17,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-178,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.562,-13.5
18,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,132,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,2.32,14.0
19,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-165,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.606,-14.0
20,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,122,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,2.22,14.5
21,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-153,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.653,-14.5
22,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,113,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,2.13,15.0
23,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-139,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.72,-15.0
24,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,103,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,2.03,15.5
25,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-126,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.794,-15.5
26,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-118,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.848,16.5
27,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-103,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.971,-16.5
28,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-130,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.77,17.0
29,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,105,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,2.05,-17.0
30,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-142,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.704,17.5
31,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,114,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,2.14,-17.5
32,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-154,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.649,18.0
33,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,123,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,2.23,-18.0
34,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-166,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.603,18.5
35,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,132,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,2.32,-18.5
36,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-110,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.909,164.5
37,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-110,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.909,164.5
38,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-152,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.658,162.0
39,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,125,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,2.25,162.0
40,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-143,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.699,162.5
41,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,118,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,2.18,162.5
42,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-135,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.741,163.0
43,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,111,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,2.11,163.0
44,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-126,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.794,163.5
45,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,104,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,2.04,163.5
46,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-118,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.848,164.0
47,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-103,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.971,164.0
48,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-104,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.962,165.0
49,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-116,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.862,165.0
50,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,101,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,2.01,165.5
51,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-123,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.813,165.5
52,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,107,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,2.07,166.0
53,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-130,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.77,166.0
54,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,112,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,2.12,166.5
55,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-136,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.735,166.5
56,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,118,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,2.18,167.0
57,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,0,-143,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.699,167.0
58,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,478,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,moneyline,BC Nokia,5.78,
59,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-724,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,moneyline,Kauhajoen Karhu,1.138,
60,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-129,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,homeTotal,over,1.775,35.5
61,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-106,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,homeTotal,under,1.943,35.5
62,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-121,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,awayTotal,over,1.826,44.5
63,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-113,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,awayTotal,under,1.885,44.5
64,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-120,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.833,9.0
65,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-105,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.952,-9.0
66,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,104,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,2.04,8.0
67,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-134,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.746,-8.0
68,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-106,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.943,8.5
69,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-120,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,1.833,-8.5
70,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-136,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.735,9.5
71,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,107,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,2.07,-9.5
72,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-156,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,BC Nokia,1.641,10.0
73,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,121,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,spread,Kauhajoen Karhu,2.21,-10.0
74,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-109,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.917,80.0
75,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-115,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.869,80.0
76,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-128,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.781,79.0
77,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,101,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,2.01,79.0
78,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-119,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.841,79.5
79,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-107,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.935,79.5
80,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-102,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,1.98,80.5
81,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-124,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.807,80.5
82,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,107,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,over,2.07,81.0
83,https://www.pinnacle.com/en/Basketball/Finland - Korisliiga/Kauhajoen-Karhu-vs-BC-Nokia/0,False,12,-136,2021-03-21 00:00:00+00:00,BC Nokia,Kauhajoen Karhu,total,under,1.735,81.0
84,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,365,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,moneyline,GKK Sibenik,4.65,
85,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-671,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,moneyline,Kk Split,1.149,
86,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-126,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,homeTotal,over,1.794,78.5
87,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-124,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,homeTotal,under,1.807,78.5
88,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-130,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,awayTotal,over,1.77,88.5
89,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-120,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,awayTotal,under,1.833,88.5
90,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-118,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,1.848,10.5
91,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-122,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,1.819,-10.5
92,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,129,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,2.29,8.0
93,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-196,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,1.51,-8.0
94,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,120,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,2.2,8.5
95,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-181,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,1.553,-8.5
96,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,111,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,2.11,9.0
97,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-166,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,1.603,-9.0
98,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,103,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,2.03,9.5
99,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-151,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,1.662,-9.5
100,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-106,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,1.943,10.0
101,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-137,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,1.7295,-10.0
102,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-131,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,1.764,11.0
103,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-111,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,1.901,-11.0
104,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-145,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,1.689,11.5
105,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-101,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,1.99,-11.5
106,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-159,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,1.629,12.0
107,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,107,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,2.07,-12.0
108,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-173,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,1.578,12.5
109,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,116,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,2.16,-12.5
110,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-187,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,GKK Sibenik,1.535,13.0
111,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,124,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,spread,Kk Split,2.24,-13.0
112,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-121,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,total,over,1.826,167.5
113,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-119,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,total,under,1.841,167.5
114,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-164,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,total,over,1.609,165.0
115,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,113,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,total,under,2.13,165.0
116,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-154,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,total,over,1.649,165.5
117,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,106,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,total,under,2.06,165.5
118,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,-146,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,total,over,1.685,166.0
119,https://www.pinnacle.com/en/Basketball/Croatia - A1 Liga/Kk-Split-vs-GKK-Sibenik/0,False,0,101,2021-03-21 00:00:00+00:00,GKK Sibenik,Kk Split,total,under,2.01,166.0
