,link,period,home,away,startTime,betType,price,points,designation,live
0,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.167,0.0,Kawhi Leonard (LAC) To Score 20+ Points,False
1,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.333,0.0,Russell Westbrook (WSH) To Score 20+ Points,False
2,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.444,0.0,Paul George (LAC) To Score 20+ Points,False
3,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.5,0.0,Russell Westbrook (WSH) & Kawhi Leonard (LAC) Both To Score 20+ Points,False
4,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.533,0.0,Bradley Beal (WSH) To Score 30+ Points,False
5,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.533,0.0,Jerami Grant (DET) To Score 20+ Points,False
6,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.667,0.0,Kristaps Porzingis (DAL) To Score 20+ Points,False
7,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.727,0.0,Kawhi Leonard (LAC) & Jerami Grant (DET) Both To Score 20+ Points,False
8,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.75,0.0,Malcolm Brogdon (IND) To Score 20+ Points,False
9,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,1.85,0.0,Russell Westbrook (WSH) & Paul George (LAC) Both To Score 20+ Points,False
10,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.0,0.0,James Harden (BKN) To Score 30+ Points,False
11,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.0,0.0,Russell Westbrook (WSH) & Jerami Grant (DET) Both To Score 20+ Points,False
12,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.1,0.0,Luka Doncic (DAL) To Score 30+ Points,False
13,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.15,0.0,Jerami Grant (DET) & Paul George (LAC) Both To Score 20+ Points,False
14,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.2,0.0,Kyrie Irving (BKN) To Score 30+ Points,False
15,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.25,0.0,"Russell Westbrook (WSH), Kawhi Leonard (LAC) & Jerami Grant (DET) All To Score 20+ Points",False
16,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.3,0.0,De'Aaron Fox (SAC) To Score 30+ Points,False
17,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.375,0.0,Nikola Jokic (DEN) To Score 30+ Points,False
18,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.4,0.0,Russell Westbrook (WSH) & Khris Middleton (MIL) Both To Score 20+ Points,False
19,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.75,0.0,Bradley Beal (WSH) & Giannis Antetokounmpo (MIL) Both To Score 30+ Points,False
20,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.875,0.0,"Kawhi Leonard (LAC), Paul George (LAC) & Malcolm Brogdon (IND) All To Score 20+ Points",False
21,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,2.875,0.0,"Russell Westbrook (WSH), Jerami Grant (DET) & Paul George (LAC) All To Score 20+ Points",False
22,https://sports.betway.com/en/sports/evt/7357778,0,,,2021-03-17 00:00:00+00:00,Points,3.0,0.0,Bradley Beal (WSH) & James Harden (BKN) Both To Score 30+ Points,False
