,link,price.BodogOld,startTime,home,away,period,betType,price,points,designation,live,isProps
0,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-550,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,moneyline,1.1818181818181819,0.0,Pittsburgh Penguins,True,False
1,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+350,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,moneyline,4.5,0.0,New Jersey Devils,True,False
2,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+105,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,spread,2.05,-1.5,Pittsburgh Penguins,True,False
3,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-135,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,spread,1.7407407407407407,1.5,New Jersey Devils,True,False
4,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+180,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,total,2.8,5.5,over,True,False
5,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-240,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,total,1.4166666666666667,5.5,under,True,False
6,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,EVEN,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,spread,2.0,-1.5,Pittsburgh Penguins,True,False
7,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-140,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,spread,1.7142857142857144,1.5,New Jersey Devils,True,False
8,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-165,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,3,moneyline,1.606060606060606,0.0,Pittsburgh Penguins,True,False
9,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+125,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,3,moneyline,2.25,0.0,New Jersey Devils,True,False
10,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+110,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,3,total,2.1,2.0,over,True,False
11,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-140,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,3,total,1.7142857142857144,2.0,under,True,False
12,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-245,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,moneyline,1.4081632653061225,0.0,Pittsburgh Penguins,True,False
13,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+950,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,moneyline,10.5,0.0,New Jersey Devils,True,False
14,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+265,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,moneyline,3.65,0.0,Draw,True,False
15,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+105,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,3,moneyline,2.05,0.0,Pittsburgh Penguins,True,False
16,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+180,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,3,moneyline,2.8,0.0,New Jersey Devils,True,False
17,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+310,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,3,moneyline,4.1,0.0,Draw,True,False
18,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-1600,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,total,1.0625,3.5,over,True,False
19,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+675,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,total,7.75,3.5,under,True,False
20,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,-360,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,total,1.2777777777777777,4.5,over,True,False
21,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+250,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,total,3.5,4.5,under,True,False
22,https://www.bodog.eu/sports/hockey/nhl/pittsburgh-penguins-new-jersey-devils-202103201308,+295,2021-03-20 00:00:00+00:00,New Jersey Devils,Pittsburgh Penguins,0,total,3.95,6.5,over,True,False
