,link,live,period,Americanprice,startTime,home,away,betType,designation,price,points
0,https://www.pinnacle.com/en/Hockey/NHL/St-Louis-Blues-vs-San-Jose-Sharks/1285690904,False,0,-108,2021-03-20 00:00:00+00:00,San Jose Sharks,St. Louis Blues,Brent Burns Total Points Over/Under 0.5,over,1.926,0.5
1,https://www.pinnacle.com/en/Hockey/NHL/St-Louis-Blues-vs-San-Jose-Sharks/1285690904,False,0,-122,2021-03-20 00:00:00+00:00,San Jose Sharks,St. Louis Blues,Brent Burns Total Points Over/Under 0.5,under,1.819,0.5
2,https://www.pinnacle.com/en/Hockey/NHL/New-York-Rangers-vs-Washington-Capitals/1285639109,False,0,199,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,Artemi Panarin Total Goals Over/Under 0.5,over,2.99,0.5
3,https://www.pinnacle.com/en/Hockey/NHL/New-York-Rangers-vs-Washington-Capitals/1285639109,False,0,-297,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,Artemi Panarin Total Goals Over/Under 0.5,under,1.337,0.5
4,https://www.pinnacle.com/en/Hockey/NHL/New-York-Rangers-vs-Washington-Capitals/1285639109,False,0,369,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,Colin Blackwell Total Goals Over/Under 0.5,over,4.69,0.5
5,https://www.pinnacle.com/en/Hockey/NHL/New-York-Rangers-vs-Washington-Capitals/1285639109,False,0,-743,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,Colin Blackwell Total Goals Over/Under 0.5,under,1.135,0.5
6,https://www.pinnacle.com/en/Hockey/NHL/New-York-Rangers-vs-Washington-Capitals/1285639109,False,0,-253,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,Alex Ovechkin Total Points Over/Under 0.5,over,1.3955,0.5
7,https://www.pinnacle.com/en/Hockey/NHL/New-York-Rangers-vs-Washington-Capitals/1285639109,False,0,176,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,Alex Ovechkin Total Points Over/Under 0.5,under,2.76,0.5
8,https://www.pinnacle.com/en/Hockey/NHL/New-York-Rangers-vs-Washington-Capitals/1285639109,False,0,231,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,Jakub Vrana Total Goals Over/Under 0.5,over,3.31,0.5
9,https://www.pinnacle.com/en/Hockey/NHL/New-York-Rangers-vs-Washington-Capitals/1285639109,False,0,-363,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,Jakub Vrana Total Goals Over/Under 0.5,under,1.275,0.5
10,https://www.pinnacle.com/en/Hockey/Sweden - Hockey Allsvenskan/VIK-Vasteras-HK-vs-Almtuna-IS/1285425267,True,0,-125,2021-03-19 00:00:00+00:00,Almtuna IS,VIK Vasteras HK,moneyline,Almtuna IS,1.8,
11,https://www.pinnacle.com/en/Hockey/Sweden - Hockey Allsvenskan/VIK-Vasteras-HK-vs-Almtuna-IS/1285425267,True,0,-106,2021-03-19 00:00:00+00:00,Almtuna IS,VIK Vasteras HK,moneyline,VIK Vasteras HK,1.943,
