,isProps,link,startTime,home,away,period,betType,price,points,designation,live
4542,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Assists Over/Under 1.5,20.0,1.5,over,False
4769,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Points Over/Under 0.5,1.89,0.5,over,False
4996,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Points Over/Under 1.5,4.81,1.5,over,False
5223,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Points Over/Under 2.5,14.2,2.5,over,False
5450,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Points Over/Under 3.5,35.0,3.5,over,False
5677,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Points Over/Under 4.5,81.0,4.5,over,False
5904,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Shots on goal Over/Under 3.5,2.28,3.5,over,False
6131,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Shots on goal Over/Under 4.5,3.06,4.5,over,False
6358,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Shots on goal Over/Under 5.5,5.11,5.5,over,False
6585,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Shots on goal Over/Under 6.5,9.08,6.5,over,False
6812,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Shots on goal Over/Under 7.5,16.26,7.5,over,False
7039,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Brendan Gallagher Total Shots on goal Over/Under 2.5,1.48,2.5,over,False
7266,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Goals Over/Under 0.5,5.0,0.5,over,False
7493,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Goals Over/Under 1.5,20.0,1.5,over,False
7720,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Goals Over/Under 2.5,100.0,2.5,over,False
7947,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Assists Over/Under 0.5,4.0,0.5,over,False
8174,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Assists Over/Under 1.5,20.0,1.5,over,False
8401,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Points Over/Under 0.5,2.44,0.5,over,False
8628,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Points Over/Under 1.5,7.82,1.5,over,False
8855,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Points Over/Under 2.5,25.0,2.5,over,False
9082,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Points Over/Under 3.5,60.0,3.5,over,False
9309,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Points Over/Under 4.5,151.0,4.5,over,False
9536,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Shots on goal Over/Under 1.5,2.25,1.5,over,False
9763,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Shots on goal Over/Under 2.5,4.29,2.5,over,False
9990,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Shots on goal Over/Under 3.5,8.97,3.5,over,False
10217,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Kyle Turris Total Shots on goal Over/Under 4.5,17.39,4.5,over,False
10444,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Goals Over/Under 0.5,3.0,0.5,over,False
10671,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Goals Over/Under 1.5,12.0,1.5,over,False
10898,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Goals Over/Under 2.5,60.0,2.5,over,False
11125,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Assists Over/Under 0.5,4.0,0.5,over,False
11352,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Assists Over/Under 1.5,20.0,1.5,over,False
11579,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Points Over/Under 0.5,2.01,0.5,over,False
11806,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Points Over/Under 1.5,7.19,1.5,over,False
12033,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Points Over/Under 2.5,25.0,2.5,over,False
12260,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Points Over/Under 3.5,60.0,3.5,over,False
12487,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Points Over/Under 4.5,151.0,4.5,over,False
12714,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Shots on goal Over/Under 1.5,1.56,1.5,over,False
12941,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Shots on goal Over/Under 2.5,2.16,2.5,over,False
13168,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Shots on goal Over/Under 3.5,3.8,3.5,over,False
13395,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Shots on goal Over/Under 4.5,7.51,4.5,over,False
13622,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Jesse Puljujarvi Total Shots on goal Over/Under 5.5,15.06,5.5,over,False
13849,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Goals Over/Under 0.5,2.0,0.5,over,False
14076,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Goals Over/Under 1.5,5.0,1.5,over,False
14303,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Goals Over/Under 2.5,25.0,2.5,over,False
14530,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Assists Over/Under 0.5,1.35,0.5,over,False
14757,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Assists Over/Under 1.5,2.5,1.5,over,False
14984,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Points Over/Under 1.5,1.61,1.5,over,False
15211,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Points Over/Under 2.5,2.79,2.5,over,False
15438,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Points Over/Under 3.5,5.89,3.5,over,False
15665,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Points Over/Under 4.5,12.69,4.5,over,False
15892,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Points Over/Under 0.5,1.22,0.5,over,False
16119,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Shots on goal Over/Under 3.5,1.88,3.5,over,False
16346,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Shots on goal Over/Under 4.5,2.07,4.5,over,False
16573,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Shots on goal Over/Under 5.5,3.31,5.5,over,False
16800,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Shots on goal Over/Under 6.5,6.0,6.5,over,False
17027,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Shots on goal Over/Under 7.5,11.74,7.5,over,False
17254,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Connor McDavid Total Shots on goal Over/Under 2.5,1.32,2.5,over,False
17481,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Goals Over/Under 0.5,3.0,0.5,over,False
17708,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Goals Over/Under 1.5,12.0,1.5,over,False
17935,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Goals Over/Under 2.5,60.0,2.5,over,False
18162,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Assists Over/Under 0.5,2.25,0.5,over,False
18389,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Assists Over/Under 1.5,8.0,1.5,over,False
18616,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Points Over/Under 1.5,2.13,1.5,over,False
18843,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Points Over/Under 2.5,4.89,2.5,over,False
19070,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Points Over/Under 3.5,12.95,3.5,over,False
19297,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Points Over/Under 4.5,35.0,4.5,over,False
19524,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Points Over/Under 0.5,1.33,0.5,over,False
19751,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Shots on goal Over/Under 2.5,1.77,2.5,over,False
19978,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Shots on goal Over/Under 3.5,2.35,3.5,over,False
20205,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Shots on goal Over/Under 4.5,3.83,4.5,over,False
20432,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Shots on goal Over/Under 5.5,6.97,5.5,over,False
20659,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Shots on goal Over/Under 6.5,13.35,6.5,over,False
20886,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Ryan Nugent-Hopkins Total Shots on goal Over/Under 1.5,1.2,1.5,over,False
21113,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Goals Over/Under 0.5,2.0,0.5,over,False
21340,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Goals Over/Under 1.5,5.0,1.5,over,False
21567,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Goals Over/Under 2.5,25.0,2.5,over,False
21794,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Assists Over/Under 0.5,1.65,0.5,over,False
22021,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Assists Over/Under 1.5,3.5,1.5,over,False
22248,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Points Over/Under 1.5,1.79,1.5,over,False
22475,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Points Over/Under 2.5,3.36,2.5,over,False
22702,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Points Over/Under 3.5,7.7,3.5,over,False
22929,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Points Over/Under 4.5,16.37,4.5,over,False
23156,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Points Over/Under 0.5,1.28,0.5,over,False
23383,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Shots on goal Over/Under 2.5,1.7,2.5,over,False
23610,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Shots on goal Over/Under 3.5,2.07,3.5,over,False
23837,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Shots on goal Over/Under 4.5,3.31,4.5,over,False
24064,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Shots on goal Over/Under 5.5,6.0,5.5,over,False
24291,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Shots on goal Over/Under 6.5,11.74,6.5,over,False
24518,True,https://www.bodog.eu/sports/hockey/nhl/edmonton-oilers-montreal-canadiens-202103221908,2021-03-22 00:00:00+00:00,Montreal Canadiens,Edmonton Oilers,0,Leon Draisaitl Total Shots on goal Over/Under 1.5,1.32,1.5,over,False
