,link,price.BodogOld,startTime,home,away,period,betType,price,points,designation,live,isProps
0,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-170,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,0,moneyline,1.5882352941176472,0.0,Calgary Flames,False,False
1,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+150,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,0,moneyline,2.5,0.0,Ottawa Senators,False,False
2,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+140,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,0,spread,2.4,-1.5,Calgary Flames,False,False
3,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-160,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,0,spread,1.625,1.5,Ottawa Senators,False,False
4,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-110,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,0,total,1.9090909090909092,6.0,over,False,False
5,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-110,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,0,total,1.9090909090909092,6.0,under,False,False
6,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-170,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,1,moneyline,1.5882352941176472,0.0,Calgary Flames,False,False
7,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+130,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,1,moneyline,2.3,0.0,Ottawa Senators,False,False
8,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+130,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,1,spread,2.3,-0.5,Calgary Flames,False,False
9,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-170,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,1,spread,1.5882352941176472,0.5,Ottawa Senators,False,False
10,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-145,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,1,total,1.6896551724137931,1.5,over,False,False
11,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+110,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,1,total,2.1,1.5,under,False,False
12,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-170,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,2,moneyline,1.5882352941176472,0.0,Calgary Flames,False,False
13,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+130,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,2,moneyline,2.3,0.0,Ottawa Senators,False,False
14,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+120,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,2,spread,2.2,-0.5,Calgary Flames,False,False
15,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-160,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,2,spread,1.625,0.5,Ottawa Senators,False,False
16,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-185,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,2,total,1.5405405405405406,1.5,over,False,False
17,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+140,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,2,total,2.4,1.5,under,False,False
18,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,-175,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,3,moneyline,1.5714285714285714,0.0,Calgary Flames,False,False
19,https://www.bodog.eu/sports/hockey/nhl/calgary-flames-ottawa-senators-202103241708,+135,2021-03-24 00:00:00+00:00,Ottawa Senators,Calgary Flames,3,moneyline,2.35,0.0,Ottawa Senators,False,False
