,link,price.BodogOld,startTime,home,away,period,betType,price,points,designation,live,isProps
0,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,+2000,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,0,moneyline,21.0,0.0,Minnesota Wild,True,False
1,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,-10000,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,0,moneyline,1.01,0.0,Colorado Avalanche,True,False
2,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,+130,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,0,spread,2.3,3.0,Minnesota Wild,True,False
3,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,-170,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,0,spread,1.5882352941176472,-3.0,Colorado Avalanche,True,False
4,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,-105,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,0,total,1.9523809523809523,6.5,over,True,False
5,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,-125,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,0,total,1.8,6.5,under,True,False
6,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,+125,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,0,spread,2.25,3.0,Minnesota Wild,True,False
7,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,+650,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,3,moneyline,7.5,0.0,Minnesota Wild,True,False
8,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,-1200,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,3,moneyline,1.0833333333333333,0.0,Colorado Avalanche,True,False
9,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,-240,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,3,total,1.4166666666666667,2.0,over,True,False
10,https://www.bodog.eu/sports/hockey/nhl/minnesota-wild-colorado-avalanche-202103182108,+180,2021-03-19 00:00:00+00:00,Colorado Avalanche,Minnesota Wild,3,total,2.8,2.0,under,True,False
