,isProps,link,startTime,home,away,period,betType,price,points,designation,live
3089,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Points Over/Under 1.5,5.23,1.5,over,False
3236,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Points Over/Under 2.5,15.0,2.5,over,False
3383,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Points Over/Under 3.5,40.0,3.5,over,False
3530,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Points Over/Under 4.5,101.0,4.5,over,False
3677,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Shots on goal Over/Under 1.5,1.68,1.5,over,False
3824,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Shots on goal Over/Under 2.5,2.39,2.5,over,False
3971,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Shots on goal Over/Under 3.5,4.26,3.5,over,False
4118,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Shots on goal Over/Under 4.5,8.35,4.5,over,False
4265,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Drake Batherson Total Shots on goal Over/Under 5.5,16.13,5.5,over,False
4412,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Goals Over/Under 0.5,5.5,0.5,over,False
4559,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Goals Over/Under 1.5,22.0,1.5,over,False
4706,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Goals Over/Under 2.5,110.0,2.5,over,False
4853,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Assists Over/Under 0.5,2.0,0.5,over,False
5000,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Assists Over/Under 1.5,6.0,1.5,over,False
5147,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Points Over/Under 0.5,1.83,0.5,over,False
5294,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Points Over/Under 1.5,6.44,1.5,over,False
5441,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Points Over/Under 2.5,20.0,2.5,over,False
5588,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Points Over/Under 3.5,50.0,3.5,over,False
5735,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Points Over/Under 4.5,126.0,4.5,over,False
5882,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Shots on goal Over/Under 2.5,1.91,2.5,over,False
6029,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Shots on goal Over/Under 3.5,3.46,3.5,over,False
6176,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Shots on goal Over/Under 4.5,6.22,4.5,over,False
6323,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Shots on goal Over/Under 5.5,11.14,5.5,over,False
6470,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Shots on goal Over/Under 6.5,18.73,6.5,over,False
6617,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Thomas Chabot Total Shots on goal Over/Under 1.5,1.45,1.5,over,False
6764,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Goals Over/Under 0.5,6.5,0.5,over,False
6911,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Goals Over/Under 1.5,26.0,1.5,over,False
7058,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Goals Over/Under 2.5,130.0,2.5,over,False
7205,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Assists Over/Under 0.5,4.0,0.5,over,False
7352,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Assists Over/Under 1.5,20.0,1.5,over,False
7499,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Points Over/Under 0.5,2.11,0.5,over,False
7646,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Points Over/Under 1.5,7.57,1.5,over,False
7793,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Points Over/Under 2.5,25.0,2.5,over,False
7940,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Points Over/Under 3.5,60.0,3.5,over,False
8087,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Points Over/Under 4.5,151.0,4.5,over,False
8234,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Shots on goal Over/Under 2.5,2.3,2.5,over,False
8381,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Shots on goal Over/Under 3.5,3.46,3.5,over,False
8528,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Shots on goal Over/Under 4.5,6.22,4.5,over,False
8675,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Shots on goal Over/Under 5.5,11.14,5.5,over,False
8822,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Shots on goal Over/Under 6.5,18.73,6.5,over,False
8969,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Nicholas Paul Total Shots on goal Over/Under 1.5,1.45,1.5,over,False
9116,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Goals Over/Under 0.5,4.75,0.5,over,False
9263,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Goals Over/Under 1.5,19.0,1.5,over,False
9410,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Goals Over/Under 2.5,95.0,2.5,over,False
9557,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Assists Over/Under 0.5,3.5,0.5,over,False
9704,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Assists Over/Under 1.5,18.0,1.5,over,False
9851,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Points Over/Under 0.5,1.83,0.5,over,False
9998,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Points Over/Under 1.5,6.44,1.5,over,False
10145,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Points Over/Under 2.5,20.0,2.5,over,False
10292,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Points Over/Under 3.5,50.0,3.5,over,False
10439,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Points Over/Under 4.5,126.0,4.5,over,False
10586,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Shots on goal Over/Under 1.5,1.43,1.5,over,False
10733,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Shots on goal Over/Under 2.5,2.27,2.5,over,False
10880,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Shots on goal Over/Under 3.5,4.02,3.5,over,False
11027,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Shots on goal Over/Under 4.5,7.93,4.5,over,False
11174,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Connor Brown Total Shots on goal Over/Under 5.5,15.6,5.5,over,False
11321,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Goals Over/Under 0.5,7.0,0.5,over,False
11468,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Goals Over/Under 1.5,28.0,1.5,over,False
11615,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Goals Over/Under 2.5,140.0,2.5,over,False
11762,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Assists Over/Under 0.5,8.0,0.5,over,False
11909,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Assists Over/Under 1.5,30.0,1.5,over,False
12056,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Points Over/Under 0.5,3.1,0.5,over,False
12203,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Points Over/Under 1.5,9.0,1.5,over,False
12350,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Points Over/Under 2.5,30.0,2.5,over,False
12497,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Points Over/Under 3.5,75.0,3.5,over,False
12644,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Points Over/Under 4.5,176.0,4.5,over,False
12791,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Shots on goal Over/Under 1.5,2.25,1.5,over,False
12938,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Shots on goal Over/Under 2.5,3.3,2.5,over,False
13085,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Shots on goal Over/Under 3.5,6.91,3.5,over,False
13232,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Shots on goal Over/Under 4.5,12.24,4.5,over,False
13379,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Zack MacEwen Total Shots on goal Over/Under 5.5,19.61,5.5,over,False
13526,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Goals Over/Under 0.5,3.0,0.5,over,False
13673,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Goals Over/Under 1.5,12.0,1.5,over,False
13820,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Goals Over/Under 2.5,60.0,2.5,over,False
13967,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Assists Over/Under 0.5,3.0,0.5,over,False
14114,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Assists Over/Under 1.5,15.0,1.5,over,False
14261,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Points Over/Under 0.5,1.84,0.5,over,False
14408,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Points Over/Under 1.5,5.08,1.5,over,False
14555,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Points Over/Under 2.5,15.0,2.5,over,False
14702,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Points Over/Under 3.5,40.0,3.5,over,False
14849,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Points Over/Under 4.5,101.0,4.5,over,False
14996,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Shots on goal Over/Under 3.5,1.44,3.5,over,False
15143,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Shots on goal Over/Under 4.5,2.2,4.5,over,False
15290,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Shots on goal Over/Under 5.5,2.79,5.5,over,False
15437,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Shots on goal Over/Under 6.5,4.65,6.5,over,False
15584,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Brady Tkachuk Total Shots on goal Over/Under 7.5,8.37,7.5,over,False
15731,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Evgenii Dadonov Total Goals Over/Under 0.5,3.0,0.5,over,False
15878,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Evgenii Dadonov Total Goals Over/Under 1.5,12.0,1.5,over,False
16025,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Evgenii Dadonov Total Goals Over/Under 2.5,60.0,2.5,over,False
16172,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Evgenii Dadonov Total Assists Over/Under 0.5,4.0,0.5,over,False
16319,True,https://www.bodog.eu/sports/hockey/nhl/vancouver-canucks-ottawa-senators-202103171908,2021-03-17 00:00:00+00:00,Ottawa Senators,Vancouver Canucks,0,Evgenii Dadonov Total Assists Over/Under 1.5,20.0,1.5,over,False
