,isProps,link,startTime,home,away,period,betType,price,points,designation,live
6282,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,T.J. Oshie Total Shots on goal Over/Under 4.5,7.93,4.5,over,False
6506,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,T.J. Oshie Total Shots on goal Over/Under 5.5,15.6,5.5,over,False
6730,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Goals Over/Under 0.5,4.25,0.5,over,False
6954,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Goals Over/Under 1.5,17.0,1.5,over,False
7178,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Goals Over/Under 2.5,85.0,2.5,over,False
7402,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Assists Over/Under 0.5,1.75,0.5,over,False
7626,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Assists Over/Under 1.5,4.0,1.5,over,False
7850,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Points Over/Under 0.5,1.44,0.5,over,False
8074,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Points Over/Under 1.5,2.76,1.5,over,False
8298,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Points Over/Under 2.5,7.19,2.5,over,False
8522,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Points Over/Under 3.5,17.48,3.5,over,False
8746,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Points Over/Under 4.5,40.0,4.5,over,False
8970,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Shots on goal Over/Under 2.5,2.08,2.5,over,False
9194,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Shots on goal Over/Under 3.5,3.1,3.5,over,False
9418,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Shots on goal Over/Under 4.5,5.62,4.5,over,False
9642,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Shots on goal Over/Under 5.5,10.41,5.5,over,False
9866,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Shots on goal Over/Under 6.5,18.18,6.5,over,False
10090,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,John Carlson Total Shots on goal Over/Under 1.5,1.36,1.5,over,False
10314,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Goals Over/Under 0.5,3.0,0.5,over,False
10538,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Goals Over/Under 1.5,12.0,1.5,over,False
10762,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Goals Over/Under 2.5,60.0,2.5,over,False
10986,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Assists Over/Under 0.5,3.0,0.5,over,False
11210,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Assists Over/Under 1.5,15.0,1.5,over,False
11434,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Points Over/Under 0.5,1.75,0.5,over,False
11658,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Points Over/Under 1.5,6.08,1.5,over,False
11882,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Points Over/Under 2.5,20.0,2.5,over,False
12106,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Points Over/Under 3.5,50.0,3.5,over,False
12330,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Points Over/Under 4.5,126.0,4.5,over,False
12554,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 1.5,1.68,1.5,over,False
12778,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 2.5,2.39,2.5,over,False
13002,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 3.5,4.26,3.5,over,False
13226,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 4.5,8.35,4.5,over,False
13450,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 5.5,16.13,5.5,over,False
13674,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Goals Over/Under 0.5,4.25,0.5,over,False
13898,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Goals Over/Under 1.5,17.0,1.5,over,False
14122,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Goals Over/Under 2.5,85.0,2.5,over,False
14346,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Assists Over/Under 0.5,4.0,0.5,over,False
14570,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Assists Over/Under 1.5,20.0,1.5,over,False
14794,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 0.5,2.33,0.5,over,False
15018,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 1.5,8.33,1.5,over,False
15242,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 2.5,25.0,2.5,over,False
15466,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 3.5,60.0,3.5,over,False
15690,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 4.5,151.0,4.5,over,False
15914,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 1.5,2.38,1.5,over,False
16138,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 2.5,3.87,2.5,over,False
16362,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 3.5,7.26,3.5,over,False
16586,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 4.5,12.53,4.5,over,False
16810,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 5.5,19.76,5.5,over,False
17034,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Goals Over/Under 0.5,2.25,0.5,over,False
17258,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Goals Over/Under 1.5,6.0,1.5,over,False
17482,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Goals Over/Under 2.5,30.0,2.5,over,False
17706,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Assists Over/Under 0.5,2.0,0.5,over,False
17930,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Assists Over/Under 1.5,10.0,1.5,over,False
18154,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 1.5,1.84,1.5,over,False
18378,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 2.5,4.03,2.5,over,False
18602,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 3.5,10.91,3.5,over,False
18826,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 4.5,35.0,4.5,over,False
19050,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 0.5,1.22,0.5,over,False
19274,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 3.5,2.28,3.5,over,False
19498,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 4.5,3.06,4.5,over,False
19722,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 5.5,5.11,5.5,over,False
19946,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 6.5,9.08,6.5,over,False
20170,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 7.5,16.26,7.5,over,False
20394,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 2.5,1.48,2.5,over,False
20618,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Goals Over/Under 0.5,2.75,0.5,over,False
20842,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Goals Over/Under 1.5,10.0,1.5,over,False
21066,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Goals Over/Under 2.5,50.0,2.5,over,False
21290,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Assists Over/Under 0.5,4.0,0.5,over,False
21514,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Assists Over/Under 1.5,20.0,1.5,over,False
21738,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 1.5,2.18,1.5,over,False
21962,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 2.5,5.39,2.5,over,False
22186,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 3.5,14.58,3.5,over,False
22410,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 4.5,35.0,4.5,over,False
22634,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 0.5,1.31,0.5,over,False
22858,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 2.5,2.28,2.5,over,False
23082,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 3.5,3.28,3.5,over,False
23306,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 4.5,5.92,4.5,over,False
23530,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 5.5,10.78,5.5,over,False
23754,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 6.5,18.48,6.5,over,False
23978,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 1.5,1.42,1.5,over,False
24202,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Goals Over/Under 0.5,4.25,0.5,over,False
24426,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Goals Over/Under 1.5,17.0,1.5,over,False
24650,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Goals Over/Under 2.5,85.0,2.5,over,False
24874,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Assists Over/Under 0.5,2.0,0.5,over,False
25098,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103201908,2021-03-20 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Assists Over/Under 1.5,6.0,1.5,over,False
