,isProps,link,startTime,home,away,period,betType,price,points,designation,live
42230,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Points Over/Under 0.5,2.1,0.5,over,False
42396,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Points Over/Under 1.5,5.13,1.5,over,False
42562,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Points Over/Under 2.5,14.08,2.5,over,False
42728,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Points Over/Under 3.5,35.0,3.5,over,False
42894,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Points Over/Under 4.5,81.0,4.5,over,False
43060,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Shots on goal Over/Under 1.5,1.82,1.5,over,False
43226,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Shots on goal Over/Under 2.5,2.64,2.5,over,False
43392,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Shots on goal Over/Under 3.5,4.77,3.5,over,False
43558,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Shots on goal Over/Under 4.5,9.19,4.5,over,False
43724,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Shattenkirk Total Shots on goal Over/Under 5.5,17.06,5.5,over,False
43890,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Goals Over/Under 0.5,4.0,0.5,over,False
44056,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Goals Over/Under 1.5,16.0,1.5,over,False
44222,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Goals Over/Under 2.5,80.0,2.5,over,False
44388,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Assists Over/Under 0.5,3.5,0.5,over,False
44554,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Assists Over/Under 1.5,18.0,1.5,over,False
44720,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Points Over/Under 0.5,1.61,0.5,over,False
44886,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Points Over/Under 1.5,3.54,1.5,over,False
45052,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Points Over/Under 2.5,10.22,2.5,over,False
45218,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Points Over/Under 3.5,35.0,3.5,over,False
45384,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Points Over/Under 4.5,81.0,4.5,over,False
45550,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Shots on goal Over/Under 1.5,1.61,1.5,over,False
45716,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Shots on goal Over/Under 2.5,2.27,2.5,over,False
45882,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Shots on goal Over/Under 3.5,4.02,3.5,over,False
46048,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Shots on goal Over/Under 4.5,7.93,4.5,over,False
46214,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Adam Henrique Total Shots on goal Over/Under 5.5,15.6,5.5,over,False
46380,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Goals Over/Under 0.5,3.0,0.5,over,False
46546,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Goals Over/Under 1.5,12.0,1.5,over,False
46712,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Goals Over/Under 2.5,60.0,2.5,over,False
46878,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Assists Over/Under 0.5,3.0,0.5,over,False
47044,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Assists Over/Under 1.5,15.0,1.5,over,False
47210,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Points Over/Under 0.5,2.01,0.5,over,False
47376,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Points Over/Under 1.5,7.19,1.5,over,False
47542,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Points Over/Under 2.5,25.0,2.5,over,False
47708,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Points Over/Under 3.5,60.0,3.5,over,False
47874,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Points Over/Under 4.5,151.0,4.5,over,False
48040,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Shots on goal Over/Under 2.5,2.3,2.5,over,False
48206,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Shots on goal Over/Under 3.5,3.46,3.5,over,False
48372,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Shots on goal Over/Under 4.5,6.22,4.5,over,False
48538,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Shots on goal Over/Under 5.5,11.14,5.5,over,False
48704,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Shots on goal Over/Under 6.5,18.73,6.5,over,False
48870,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Joel Eriksson Ek Total Shots on goal Over/Under 1.5,1.45,1.5,over,False
49036,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Goals Over/Under 0.5,3.0,0.5,over,False
49202,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Goals Over/Under 1.5,12.0,1.5,over,False
49368,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Goals Over/Under 2.5,60.0,2.5,over,False
49534,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Assists Over/Under 0.5,2.5,0.5,over,False
49700,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Assists Over/Under 1.5,10.0,1.5,over,False
49866,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Points Over/Under 0.5,1.51,0.5,over,False
50032,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Points Over/Under 1.5,2.84,1.5,over,False
50198,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Points Over/Under 2.5,6.98,2.5,over,False
50364,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Points Over/Under 3.5,16.42,3.5,over,False
50530,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Points Over/Under 4.5,40.0,4.5,over,False
50696,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Shots on goal Over/Under 2.5,1.7,2.5,over,False
50862,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Shots on goal Over/Under 3.5,2.11,3.5,over,False
51028,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Shots on goal Over/Under 4.5,3.07,4.5,over,False
51194,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Shots on goal Over/Under 5.5,4.97,5.5,over,False
51360,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Shots on goal Over/Under 6.5,8.8,6.5,over,False
51526,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kevin Fiala Total Shots on goal Over/Under 1.5,1.41,1.5,over,False
51692,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Goals Over/Under 0.5,4.0,0.5,over,False
51858,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Goals Over/Under 1.5,16.0,1.5,over,False
52024,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Goals Over/Under 2.5,80.0,2.5,over,False
52190,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Assists Over/Under 0.5,1.88,0.5,over,False
52356,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Assists Over/Under 1.5,5.0,1.5,over,False
52522,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Points Over/Under 0.5,1.47,0.5,over,False
52688,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Points Over/Under 1.5,3.6,1.5,over,False
52854,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Points Over/Under 2.5,12.17,2.5,over,False
53020,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Points Over/Under 3.5,35.0,3.5,over,False
53186,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Points Over/Under 4.5,81.0,4.5,over,False
53352,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Shots on goal Over/Under 2.5,1.7,2.5,over,False
53518,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Shots on goal Over/Under 3.5,2.25,3.5,over,False
53684,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Shots on goal Over/Under 4.5,3.65,4.5,over,False
53850,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Shots on goal Over/Under 5.5,6.63,5.5,over,False
54016,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Shots on goal Over/Under 6.5,12.82,6.5,over,False
54182,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Kirill Kaprizov Total Shots on goal Over/Under 1.5,1.25,1.5,over,False
54348,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Goals Over/Under 0.5,8.0,0.5,over,False
54514,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Goals Over/Under 1.5,30.0,1.5,over,False
54680,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Goals Over/Under 2.5,150.0,2.5,over,False
54846,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Assists Over/Under 0.5,2.25,0.5,over,False
55012,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Assists Over/Under 1.5,8.0,1.5,over,False
55178,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Points Over/Under 0.5,2.01,0.5,over,False
55344,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Points Over/Under 1.5,7.19,1.5,over,False
55510,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Points Over/Under 2.5,25.0,2.5,over,False
55676,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Points Over/Under 3.5,60.0,3.5,over,False
55842,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Points Over/Under 4.5,151.0,4.5,over,False
56008,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Shots on goal Over/Under 1.5,1.88,1.5,over,False
56174,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Shots on goal Over/Under 2.5,3.01,2.5,over,False
56340,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Shots on goal Over/Under 3.5,5.85,3.5,over,False
56506,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Shots on goal Over/Under 4.5,11.19,4.5,over,False
56672,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Ryan Suter Total Shots on goal Over/Under 5.5,19.08,5.5,over,False
56838,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Goals Over/Under 0.5,5.0,0.5,over,False
57004,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Goals Over/Under 1.5,20.0,1.5,over,False
57170,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Goals Over/Under 2.5,100.0,2.5,over,False
57336,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Assists Over/Under 0.5,2.25,0.5,over,False
57502,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Assists Over/Under 1.5,8.0,1.5,over,False
57668,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Points Over/Under 0.5,1.67,0.5,over,False
57834,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Points Over/Under 1.5,4.41,1.5,over,False
58000,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Points Over/Under 2.5,14.25,2.5,over,False
58166,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Points Over/Under 3.5,35.0,3.5,over,False
58332,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Points Over/Under 4.5,81.0,4.5,over,False
58498,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Shots on goal Over/Under 1.5,1.68,1.5,over,False
58664,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Shots on goal Over/Under 2.5,2.39,2.5,over,False
58830,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Shots on goal Over/Under 3.5,4.26,3.5,over,False
58996,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Shots on goal Over/Under 4.5,8.35,4.5,over,False
59162,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Jordan Greenway Total Shots on goal Over/Under 5.5,16.13,5.5,over,False
59328,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Goals Over/Under 0.5,3.75,0.5,over,False
59494,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Goals Over/Under 1.5,15.0,1.5,over,False
59660,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Goals Over/Under 2.5,75.0,2.5,over,False
59826,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Assists Over/Under 0.5,1.88,0.5,over,False
59992,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Assists Over/Under 1.5,5.0,1.5,over,False
60158,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Points Over/Under 0.5,1.44,0.5,over,False
60324,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Points Over/Under 1.5,2.76,1.5,over,False
60490,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Points Over/Under 2.5,7.19,2.5,over,False
60656,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Points Over/Under 3.5,17.48,3.5,over,False
60822,True,https://www.bodog.eu/sports/hockey/nhl/anaheim-ducks-minnesota-wild-202103241738,2021-03-24 00:00:00+00:00,Minnesota Wild,Anaheim Ducks,0,Mats Zuccarello Total Points Over/Under 4.5,40.0,4.5,over,False
