,isProps,link,startTime,home,away,period,betType,price,points,designation,live
84717,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Points Over/Under 2.5,20.0,2.5,over,False
84916,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Points Over/Under 3.5,50.0,3.5,over,False
85115,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Points Over/Under 4.5,126.0,4.5,over,False
85314,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 1.5,1.68,1.5,over,False
85513,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 2.5,2.39,2.5,over,False
85712,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 3.5,4.26,3.5,over,False
85911,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 4.5,8.35,4.5,over,False
86110,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Jakub Vrana Total Shots on goal Over/Under 5.5,16.13,5.5,over,False
86309,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Goals Over/Under 0.5,7.0,0.5,over,False
86508,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Goals Over/Under 1.5,28.0,1.5,over,False
86707,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Goals Over/Under 2.5,140.0,2.5,over,False
86906,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Assists Over/Under 0.5,5.0,0.5,over,False
87105,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Assists Over/Under 1.5,22.5,1.5,over,False
87304,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 0.5,2.33,0.5,over,False
87503,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 1.5,8.33,1.5,over,False
87702,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 2.5,25.0,2.5,over,False
87901,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 3.5,60.0,3.5,over,False
88100,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Points Over/Under 4.5,151.0,4.5,over,False
88299,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 1.5,2.38,1.5,over,False
88498,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 2.5,4.58,2.5,over,False
88697,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 3.5,9.44,3.5,over,False
88896,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Richard Panik Total Shots on goal Over/Under 4.5,17.83,4.5,over,False
89095,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Goals Over/Under 0.5,3.0,0.5,over,False
89294,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Goals Over/Under 1.5,12.0,1.5,over,False
89493,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Goals Over/Under 2.5,60.0,2.5,over,False
89692,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Assists Over/Under 0.5,2.25,0.5,over,False
89891,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Assists Over/Under 1.5,8.0,1.5,over,False
90090,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 1.5,1.84,1.5,over,False
90289,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 2.5,4.03,2.5,over,False
90488,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 3.5,10.91,3.5,over,False
90687,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 4.5,35.0,4.5,over,False
90886,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Points Over/Under 0.5,1.22,0.5,over,False
91085,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 3.5,2.28,3.5,over,False
91284,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 4.5,3.06,4.5,over,False
91483,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 5.5,5.11,5.5,over,False
91682,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 6.5,9.08,6.5,over,False
91881,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 7.5,16.26,7.5,over,False
92080,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Mika Zibanejad Total Shots on goal Over/Under 2.5,1.48,2.5,over,False
92279,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Goals Over/Under 0.5,3.0,0.5,over,False
92478,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Goals Over/Under 1.5,12.0,1.5,over,False
92677,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Goals Over/Under 2.5,60.0,2.5,over,False
92876,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Assists Over/Under 0.5,3.5,0.5,over,False
93075,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Assists Over/Under 1.5,18.0,1.5,over,False
93274,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 1.5,2.18,1.5,over,False
93473,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 2.5,5.39,2.5,over,False
93672,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 3.5,14.58,3.5,over,False
93871,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 4.5,35.0,4.5,over,False
94070,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Points Over/Under 0.5,1.31,0.5,over,False
94269,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 2.5,2.28,2.5,over,False
94468,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 3.5,3.28,3.5,over,False
94667,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 4.5,5.92,4.5,over,False
94866,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 5.5,10.78,5.5,over,False
95065,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 6.5,18.48,6.5,over,False
95264,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Chris Kreider Total Shots on goal Over/Under 1.5,1.42,1.5,over,False
95463,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Goals Over/Under 0.5,4.5,0.5,over,False
95662,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Goals Over/Under 1.5,18.0,1.5,over,False
95861,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Goals Over/Under 2.5,90.0,2.5,over,False
96060,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Assists Over/Under 0.5,2.25,0.5,over,False
96259,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Assists Over/Under 1.5,8.0,1.5,over,False
96458,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Points Over/Under 0.5,1.61,0.5,over,False
96657,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Points Over/Under 1.5,4.19,1.5,over,False
96856,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Points Over/Under 2.5,13.74,2.5,over,False
97055,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Points Over/Under 3.5,35.0,3.5,over,False
97254,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Points Over/Under 4.5,81.0,4.5,over,False
97453,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Shots on goal Over/Under 2.5,1.9,2.5,over,False
97652,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Shots on goal Over/Under 3.5,2.79,3.5,over,False
97851,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Shots on goal Over/Under 4.5,5.04,4.5,over,False
98050,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Shots on goal Over/Under 5.5,9.61,5.5,over,False
98249,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Shots on goal Over/Under 6.5,17.48,6.5,over,False
98448,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Ryan Strome Total Shots on goal Over/Under 1.5,1.29,1.5,over,False
98647,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Goals Over/Under 0.5,5.0,0.5,over,False
98846,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Goals Over/Under 1.5,20.0,1.5,over,False
99045,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Goals Over/Under 2.5,100.0,2.5,over,False
99244,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Assists Over/Under 0.5,6.0,0.5,over,False
99443,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Assists Over/Under 1.5,25.0,1.5,over,False
99642,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Points Over/Under 0.5,2.01,0.5,over,False
99841,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Points Over/Under 1.5,7.19,1.5,over,False
100040,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Points Over/Under 2.5,25.0,2.5,over,False
100239,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Points Over/Under 3.5,60.0,3.5,over,False
100438,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Points Over/Under 4.5,151.0,4.5,over,False
100637,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Shots on goal Over/Under 1.5,2.25,1.5,over,False
100836,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Shots on goal Over/Under 2.5,4.29,2.5,over,False
101035,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Shots on goal Over/Under 3.5,8.97,3.5,over,False
101234,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alexis Lafreniere Total Shots on goal Over/Under 4.5,17.39,4.5,over,False
101433,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Goals Over/Under 0.5,2.0,0.5,over,False
101632,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Goals Over/Under 1.5,5.0,1.5,over,False
101831,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Goals Over/Under 2.5,25.0,2.5,over,False
102030,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Assists Over/Under 0.5,3.0,0.5,over,False
102229,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Assists Over/Under 1.5,15.0,1.5,over,False
102428,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Points Over/Under 0.5,1.35,0.5,over,False
102627,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Points Over/Under 1.5,2.49,1.5,over,False
102826,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Points Over/Under 2.5,6.28,2.5,over,False
103025,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Points Over/Under 3.5,15.92,3.5,over,False
103224,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Points Over/Under 4.5,40.0,4.5,over,False
103423,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Shots on goal Over/Under 4.5,2.28,4.5,over,False
103622,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Shots on goal Over/Under 5.5,2.92,5.5,over,False
103821,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Shots on goal Over/Under 6.5,4.88,6.5,over,False
104020,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Shots on goal Over/Under 7.5,8.73,7.5,over,False
104219,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Alex Ovechkin Total Shots on goal Over/Under 3.5,1.46,3.5,over,False
104418,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Goals Over/Under 0.5,7.0,0.5,over,False
104617,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Goals Over/Under 1.5,28.0,1.5,over,False
104816,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Goals Over/Under 2.5,140.0,2.5,over,False
105015,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Assists Over/Under 0.5,2.25,0.5,over,False
105214,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Assists Over/Under 1.5,8.0,1.5,over,False
105413,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Points Over/Under 0.5,1.61,0.5,over,False
105612,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Points Over/Under 1.5,4.19,1.5,over,False
105811,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Points Over/Under 2.5,13.74,2.5,over,False
106010,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Points Over/Under 3.5,35.0,3.5,over,False
106209,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Points Over/Under 4.5,81.0,4.5,over,False
106408,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Shots on goal Over/Under 1.5,1.68,1.5,over,False
106607,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Shots on goal Over/Under 2.5,2.39,2.5,over,False
106806,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Shots on goal Over/Under 3.5,4.26,3.5,over,False
107005,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Shots on goal Over/Under 4.5,8.35,4.5,over,False
107204,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Adam Fox Total Shots on goal Over/Under 5.5,16.13,5.5,over,False
107403,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Brendan Lemieux Total Goals Over/Under 0.5,7.0,0.5,over,False
107602,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Brendan Lemieux Total Goals Over/Under 1.5,28.0,1.5,over,False
107801,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Brendan Lemieux Total Goals Over/Under 2.5,140.0,2.5,over,False
108000,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Brendan Lemieux Total Assists Over/Under 0.5,8.0,0.5,over,False
108199,True,https://www.bodog.eu/sports/hockey/nhl/new-york-rangers-washington-capitals-202103191908,2021-03-19 00:00:00+00:00,Washington Capitals,New York Rangers,0,Brendan Lemieux Total Assists Over/Under 1.5,30.0,1.5,over,False
