,link,period,home,away,startTime,betType,price,points,designation,live
0,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,5.0,0.0,Jake Guentzel (PIT) & Sidney Crosby (PIT) Both To Score 1+ Goals,False
1,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,5.5,0.0,Jake Guentzel (PIT) & Brady Tkachuk (OTT) Both To Score 1+ Goals,False
2,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,5.5,0.0,Jake Guentzel (PIT) & Bryan Rust (PIT) Both To Score 1+ Goals,False
3,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,5.5,0.0,Jake Guentzel (PIT) & Kyle Connor (WPG) Both To Score 1+ Goals,False
4,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,5.5,0.0,Sidney Crosby (PIT) & Bryan Rust (PIT) Both To Score 1+ Goals,False
5,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,6.0,0.0,Bryan Rust (PIT) & Brady Tkachuk (OTT) Both To Score 1+ Goals,False
6,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,6.5,0.0,Brock Boeser (VAN) & Kyle Connor (WPG) Both To Score 1+ Goals,False
7,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,12.0,0.0,"Jake Guentzel (PIT), Sidney Crosby (PIT) & Bryan Rust (PIT) All To Score 1+ Goals",False
8,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,13.0,0.0,"Jake Guentzel (PIT), Bryan Rust (PIT) & Brady Tkachuk (OTT) All To Score 1+ Goals",False
9,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,13.0,0.0,"Sidney Crosby (PIT), Brady Tkachuk (OTT) & Brock Boeser (VAN) All To Score 1+ Goals",False
10,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,13.0,0.0,"Sidney Crosby (PIT), Bryan Rust (PIT) & Kyle Connor (WPG) All To Score 1+ Goals",False
11,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,15.0,0.0,"Brady Tkachuk (OTT), Kevin Fiala (MIN) & Brock Boeser (VAN) All To Score 1+ Goals",False
12,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,15.0,0.0,"Bryan Rust (PIT), Kevin Fiala (MIN) & Brock Boeser (VAN) All To Score 1+ Goals",False
13,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,15.0,0.0,"Kevin Fiala (MIN), Brock Boeser (VAN) & Kyle Connor (WPG) All To Score 1+ Goals",False
14,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,29.0,0.0,"Jake Guentzel (PIT), Sidney Crosby (PIT), Brady Tkachuk (OTT) & Kevin Fiala (MIN) All To Score 1+ Goals",False
15,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,29.0,0.0,"Jake Guentzel (PIT), Sidney Crosby (PIT), Bryan Rust (PIT) & Brady Tkachuk (OTT) All To Score 1+ Goals",False
16,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,31.0,0.0,"Jake Guentzel (PIT), Bryan Rust (PIT), Brady Tkachuk (OTT) & Kevin Fiala (MIN) All To Score 1+ Goals",False
17,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,31.0,0.0,"Jake Guentzel (PIT), Sidney Crosby (PIT), Bryan Rust (PIT) & Kevin Fiala (MIN) All To Score 1+ Goals",False
18,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,34.0,0.0,"Sidney Crosby (PIT), Bryan Rust (PIT), Brady Tkachuk (OTT) & Kevin Fiala (MIN) All To Score 1+ Goals",False
19,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,41.0,0.0,"Brady Tkachuk (OTT), Kevin Fiala (MIN), Brock Boeser (VAN) & Kyle Connor (WPG) All To Score 1+ Goals",False
20,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,41.0,0.0,"Bryan Rust (PIT), Brady Tkachuk (OTT), Kevin Fiala (MIN) & Brock Boeser (VAN) All To Score 1+ Goals",False
21,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,41.0,0.0,Jake Guentzel (PIT) & Sidney Crosby (PIT) Both To Score 2+ Goals,False
22,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,51.0,0.0,Jake Guentzel (PIT) & Brady Tkachuk (OTT) Both To Score 2+ Goals,False
23,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,51.0,0.0,Jake Guentzel (PIT) & Bryan Rust (PIT) Both To Score 2+ Goals,False
24,https://sports.betway.com/en/sports/evt/7395109,0,,,2021-03-24 00:00:00+00:00,Goals,51.0,0.0,Jake Guentzel (PIT) & Kyle Connor (WPG) Both To Score 2+ Goals,False
