,id_old,status_new,status_old,status,home,away,points,betType,startTime,price,designation,period,live,link
0,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,moneyline,2021-03-20 00:00:00+00:00,4.8,New Jersey Devils,0,True,https://www.coolbet.com/ca/sports/match/1549854
1,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,moneyline,2021-03-20 00:00:00+00:00,1.19,Pittsburgh Penguins,0,True,https://www.coolbet.com/ca/sports/match/1549854
2,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,4.5,total,2021-03-20 00:00:00+00:00,1.54,over,6,True,https://www.coolbet.com/ca/sports/match/1549854
3,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,4.5,total,2021-03-20 00:00:00+00:00,2.44,under,6,True,https://www.coolbet.com/ca/sports/match/1549854
4,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,5.5,total,2021-03-20 00:00:00+00:00,2.77,over,6,True,https://www.coolbet.com/ca/sports/match/1549854
5,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,5.5,total,2021-03-20 00:00:00+00:00,1.43,under,6,True,https://www.coolbet.com/ca/sports/match/1549854
6,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,6.5,total,2021-03-20 00:00:00+00:00,5.5,over,6,True,https://www.coolbet.com/ca/sports/match/1549854
7,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,6.5,total,2021-03-20 00:00:00+00:00,1.1400000000000001,under,6,True,https://www.coolbet.com/ca/sports/match/1549854
8,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,1.5,spread,2021-03-20 00:00:00+00:00,1.76,New Jersey Devils,0,True,https://www.coolbet.com/ca/sports/match/1549854
9,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,-1.5,spread,2021-03-20 00:00:00+00:00,2.03,Pittsburgh Penguins,0,True,https://www.coolbet.com/ca/sports/match/1549854
10,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,2.5,spread,2021-03-20 00:00:00+00:00,1.28,New Jersey Devils,0,True,https://www.coolbet.com/ca/sports/match/1549854
11,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,-2.5,spread,2021-03-20 00:00:00+00:00,3.59,Pittsburgh Penguins,0,True,https://www.coolbet.com/ca/sports/match/1549854
12,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,Home-Tie-Away,2021-03-20 00:00:00+00:00,10,New Jersey Devils,0,True,https://www.coolbet.com/ca/sports/match/1549854
13,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,Home-Tie-Away,2021-03-20 00:00:00+00:00,4.5,Draw,0,True,https://www.coolbet.com/ca/sports/match/1549854
14,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,Home-Tie-Away,2021-03-20 00:00:00+00:00,1.3599999999999999,Pittsburgh Penguins,0,True,https://www.coolbet.com/ca/sports/match/1549854
15,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,Double Chance,2021-03-20 00:00:00+00:00,2.88,New Jersey Devils / Draw,0,True,https://www.coolbet.com/ca/sports/match/1549854
16,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,Double Chance,2021-03-20 00:00:00+00:00,1.06,Pittsburgh Penguins / Draw,0,True,https://www.coolbet.com/ca/sports/match/1549854
17,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,Double Chance,2021-03-20 00:00:00+00:00,1.2,New Jersey Devils/Pittsburgh Penguins,0,True,https://www.coolbet.com/ca/sports/match/1549854
18,1549854,OPEN,LIVE,OPEN,New Jersey Devils,Pittsburgh Penguins,0,Draw No Bet,2021-03-20 00:00:00+00:00,7,New Jersey Devils,0,True,https://www.coolbet.com/ca/sports/match/1549854
