,link,period,home,away,startTime,betType,price,points,designation,live
0,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Most Goals (OT and SO incl),2.1,0.0,,False
1,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Handicap (OT and SO incl),1.87,1.5,,False
2,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Total Goals (OT and SO incl),1.952,30.5,over,False
3,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,3.75,0.0,Auston Matthews (TOR) & Alex Ovechkin (WSH) Both To Score 1+ Goals,False
4,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,4.5,0.0,Auston Matthews (TOR) & Max Pacioretty (VGK) Both To Score 1+ Goals,False
5,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,4.75,0.0,Alex Ovechkin (WSH) & Max Pacioretty (VGK) Both To Score 1+ Goals,False
6,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,4.75,0.0,Auston Matthews (TOR) & Tyler Toffoli (MTL) Both To Score 1+ Goals,False
7,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,5.0,0.0,Auston Matthews (TOR) & Vladimir Tarasenko (STL) Both To Score 1+ Goals,False
8,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,6.0,0.0,Max Pacioretty (VGK) & Tyler Toffoli (MTL) Both To Score 1+ Goals,False
9,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,7.0,0.0,John Tavares (TOR) & Vladimir Tarasenko (STL) Both To Score 1+ Goals,False
10,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,8.5,0.0,"Auston Matthews (TOR), Alex Ovechkin (WSH) & Max Pacioretty (VGK) All To Score 1+ Goals",False
11,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,11.0,0.0,"Auston Matthews (TOR), Max Pacioretty (VGK) & Tyler Toffoli (MTL) All To Score 1+ Goals",False
12,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,12.0,0.0,"Alex Ovechkin (WSH), Max Pacioretty (VGK) & Vladimir Tarasenko (STL) All To Score 1+ Goals",False
13,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,13.0,0.0,"Alex Ovechkin (WSH), Tyler Toffoli (MTL) & John Tavares (TOR) All To Score 1+ Goals",False
14,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,15.0,0.0,"Max Pacioretty (VGK), Evander Kane (SJS) & John Tavares (TOR) All To Score 1+ Goals",False
15,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,17.0,0.0,"Evander Kane (SJS), John Tavares (TOR) & Vladimir Tarasenko (STL) All To Score 1+ Goals",False
16,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,17.0,0.0,"Tyler Toffoli (MTL), Evander Kane (SJS) & John Tavares (TOR) All To Score 1+ Goals",False
17,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,21.0,0.0,"Auston Matthews (TOR), Alex Ovechkin (WSH), Max Pacioretty (VGK) & Tyler Toffoli (MTL) All To Score 1+ Goals",False
18,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,23.0,0.0,Auston Matthews (TOR) & Alex Ovechkin (WSH) Both To Score 2+ Goals,False
19,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,23.0,0.0,Auston Matthews (TOR) & Max Pacioretty (VGK) Both To Score 2+ Goals,False
20,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,23.0,0.0,"Auston Matthews (TOR), Alex Ovechkin (WSH), Max Pacioretty (VGK) & Evander Kane (SJS) All To Score 1+ Goals",False
21,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,23.0,0.0,"Auston Matthews (TOR), Alex Ovechkin (WSH), Tyler Toffoli (MTL) & Evander Kane (SJS) All To Score 1+ Goals",False
22,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,26.0,0.0,Auston Matthews (TOR) & Tyler Toffoli (MTL) Both To Score 2+ Goals,False
23,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,26.0,0.0,Auston Matthews (TOR) & Vladimir Tarasenko (STL) Both To Score 2+ Goals,False
24,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,26.0,0.0,"Auston Matthews (TOR), Max Pacioretty (VGK), Tyler Toffoli (MTL) & Evander Kane (SJS) All To Score 1+ Goals",False
25,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,31.0,0.0,"Alex Ovechkin (WSH), Max Pacioretty (VGK), Tyler Toffoli (MTL) & Evander Kane (SJS) All To Score 1+ Goals",False
26,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,34.0,0.0,Alex Ovechkin (WSH) & Max Pacioretty (VGK) Both To Score 2+ Goals,False
27,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,41.0,0.0,Max Pacioretty (VGK) & Tyler Toffoli (MTL) Both To Score 2+ Goals,False
28,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,41.0,0.0,"Max Pacioretty (VGK), Tyler Toffoli (MTL), Evander Kane (SJS) & John Tavares (TOR) All To Score 1+ Goals",False
29,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,41.0,0.0,"Tyler Toffoli (MTL), Evander Kane (SJS), John Tavares (TOR) & Vladimir Tarasenko (STL) All To Score 1+ Goals",False
30,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,51.0,0.0,John Tavares (TOR) & Vladimir Tarasenko (STL) Both To Score 2+ Goals,False
31,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,126.0,0.0,"Auston Matthews (TOR), Alex Ovechkin (WSH) & Max Pacioretty (VGK) All To Score 2+ Goals",False
32,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,Alex Ovechkin (WSH) & Max Pacioretty (VGK) Both To Score 3+ Goals,False
33,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,"Alex Ovechkin (WSH), Max Pacioretty (VGK) & Vladimir Tarasenko (STL) All To Score 2+ Goals",False
34,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,Auston Matthews (TOR) & Alex Ovechkin (WSH) Both To Score 3+ Goals,False
35,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,Auston Matthews (TOR) & Max Pacioretty (VGK) Both To Score 3+ Goals,False
36,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,Auston Matthews (TOR) & Tyler Toffoli (MTL) Both To Score 3+ Goals,False
37,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,"Auston Matthews (TOR), Max Pacioretty (VGK) & Tyler Toffoli (MTL) All To Score 2+ Goals",False
38,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,"Evander Kane (SJS), John Tavares (TOR) & Vladimir Tarasenko (STL) All To Score 2+ Goals",False
39,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,Max Pacioretty (VGK) & Tyler Toffoli (MTL) Both To Score 3+ Goals,False
40,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,"Max Pacioretty (VGK), Evander Kane (SJS) & John Tavares (TOR) All To Score 2+ Goals",False
41,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,151.0,0.0,"Tyler Toffoli (MTL), Evander Kane (SJS) & John Tavares (TOR) All To Score 2+ Goals",False
42,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,251.0,0.0,"Alex Ovechkin (WSH), Max Pacioretty (VGK), Tyler Toffoli (MTL) & Evander Kane (SJS) All To Score 2+ Goals",False
43,https://sports.betway.com/en/sports/evt/7368222,0,,,2021-03-19 00:00:00+00:00,Goals,251.0,0.0,"Auston Matthews (TOR), Alex Ovechkin (WSH) & Max Pacioretty (VGK) All To Score 3+ Goals",False
