,Unnamed: 0,link,price.BodogOld,startTime,home,away,period,betType,price,points,designation,live,isProps,scrapeMergeDate,result,playerName,statName,name,Stat,Value
10,3832,https://www.bodog.eu/sports/basketball/nba/sacramento-kings-cleveland-cavaliers-202103221930,-115,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,0,"Total Points, Rebounds and Assists - Buddy Hield",1.869565217391304,25.5,over,False,False,2021-03-22 00:00:00+00:00,1,Buddy Hield,PRA,Buddy Hield,PRA,27.0
11,3833,https://www.bodog.eu/sports/basketball/nba/sacramento-kings-cleveland-cavaliers-202103221930,-115,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,0,"Total Points, Rebounds and Assists - Buddy Hield",1.869565217391304,25.5,under,False,False,2021-03-22 00:00:00+00:00,0,Buddy Hield,PRA,Buddy Hield,PRA,27.0
12,3834,https://www.bodog.eu/sports/basketball/nba/sacramento-kings-cleveland-cavaliers-202103221930,-115,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,0,"Total Points, Rebounds and Assists - De'Aaron Fox",1.869565217391304,36.5,over,False,False,2021-03-22 00:00:00+00:00,1,De'Aaron Fox,PRA,De'Aaron Fox,PRA,42.0
13,3835,https://www.bodog.eu/sports/basketball/nba/sacramento-kings-cleveland-cavaliers-202103221930,-115,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,0,"Total Points, Rebounds and Assists - De'Aaron Fox",1.869565217391304,36.5,under,False,False,2021-03-22 00:00:00+00:00,0,De'Aaron Fox,PRA,De'Aaron Fox,PRA,42.0
14,4114,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-130,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,Total Points - Karl-Anthony Towns,1.7692307692307692,24.5,over,False,False,2021-03-22 00:00:00+00:00,1,Karl-Anthony Towns,PTS,Karl-Anthony Towns,PTS,33.0
15,4115,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,EVEN,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,Total Points - Karl-Anthony Towns,2.0,24.5,under,False,False,2021-03-22 00:00:00+00:00,0,Karl-Anthony Towns,PTS,Karl-Anthony Towns,PTS,33.0
16,4116,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-115,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,Total Points - Ricky Rubio,1.869565217391304,12.5,over,False,False,2021-03-22 00:00:00+00:00,0,Ricky Rubio,PTS,Ricky Rubio,PTS,11.0
17,4117,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-115,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,Total Points - Ricky Rubio,1.869565217391304,12.5,under,False,False,2021-03-22 00:00:00+00:00,1,Ricky Rubio,PTS,Ricky Rubio,PTS,11.0
18,4118,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-120,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,Total Rebounds - Karl-Anthony Towns,1.8333333333333333,10.5,over,False,False,2021-03-22 00:00:00+00:00,0,Karl-Anthony Towns,REB,Karl-Anthony Towns,REB,10.0
19,4119,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-110,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,Total Rebounds - Karl-Anthony Towns,1.9090909090909087,10.5,under,False,False,2021-03-22 00:00:00+00:00,1,Karl-Anthony Towns,REB,Karl-Anthony Towns,REB,10.0
20,4120,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-115,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,Total Rebounds and Assists - Ricky Rubio,1.869565217391304,12.5,over,False,False,2021-03-22 00:00:00+00:00,1,Ricky Rubio,RA,Ricky Rubio,RA,16.0
21,4121,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-115,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,Total Rebounds and Assists - Ricky Rubio,1.869565217391304,12.5,under,False,False,2021-03-22 00:00:00+00:00,0,Ricky Rubio,RA,Ricky Rubio,RA,16.0
22,4122,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-115,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,"Total Points, Rebounds and Assists - Karl-Anthony Towns",1.869565217391304,40.5,over,False,False,2021-03-22 00:00:00+00:00,1,Karl-Anthony Towns,PRA,Karl-Anthony Towns,PRA,44.0
23,4123,https://www.bodog.eu/sports/basketball/nba/oklahoma-city-thunder-minnesota-timberwolves-202103222000,-115,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,0,"Total Points, Rebounds and Assists - Karl-Anthony Towns",1.869565217391304,40.5,under,False,False,2021-03-22 00:00:00+00:00,0,Karl-Anthony Towns,PRA,Karl-Anthony Towns,PRA,44.0
24,4397,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - DeMar DeRozan,1.869565217391304,20.5,over,False,False,2021-03-22 00:00:00+00:00,1,DeMar DeRozan,PTS,DeMar DeRozan,PTS,28.0
25,4398,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - DeMar DeRozan,1.869565217391304,20.5,under,False,False,2021-03-22 00:00:00+00:00,0,DeMar DeRozan,PTS,DeMar DeRozan,PTS,28.0
26,4399,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-120,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Derrick White,1.8333333333333333,14.5,over,False,False,2021-03-22 00:00:00+00:00,1,Derrick White,PTS,Derrick White,PTS,21.0
27,4400,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-110,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Derrick White,1.9090909090909087,14.5,under,False,False,2021-03-22 00:00:00+00:00,0,Derrick White,PTS,Derrick White,PTS,21.0
28,4401,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Gordon Hayward,1.869565217391304,20.5,over,False,False,2021-03-22 00:00:00+00:00,1,Gordon Hayward,PTS,Gordon Hayward,PTS,27.0
29,4402,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Gordon Hayward,1.869565217391304,20.5,under,False,False,2021-03-22 00:00:00+00:00,0,Gordon Hayward,PTS,Gordon Hayward,PTS,27.0
30,4403,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,1.869565217391304,8.5,over,False,False,2021-03-22 00:00:00+00:00,0,Jakob Poeltl,PTS,Jakob Poeltl,PTS,4.0
31,4404,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Jakob Poeltl,1.869565217391304,8.5,under,False,False,2021-03-22 00:00:00+00:00,1,Jakob Poeltl,PTS,Jakob Poeltl,PTS,4.0
32,4405,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Keldon Johnson,1.869565217391304,14.5,over,False,False,2021-03-22 00:00:00+00:00,0,Keldon Johnson,PTS,Keldon Johnson,PTS,9.0
33,4406,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Keldon Johnson,1.869565217391304,14.5,under,False,False,2021-03-22 00:00:00+00:00,1,Keldon Johnson,PTS,Keldon Johnson,PTS,9.0
34,4407,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - P.J. Washington,1.869565217391304,12.5,over,False,False,2021-03-22 00:00:00+00:00,0,P.J. Washington,PTS,P.J. Washington,PTS,10.0
35,4408,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - P.J. Washington,1.869565217391304,12.5,under,False,False,2021-03-22 00:00:00+00:00,1,P.J. Washington,PTS,P.J. Washington,PTS,10.0
36,4409,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-120,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Terry Rozier,1.8333333333333333,20.5,over,False,False,2021-03-22 00:00:00+00:00,1,Terry Rozier,PTS,Terry Rozier,PTS,24.0
37,4410,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-110,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points - Terry Rozier,1.9090909090909087,20.5,under,False,False,2021-03-22 00:00:00+00:00,0,Terry Rozier,PTS,Terry Rozier,PTS,24.0
38,4411,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-120,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,1.8333333333333333,9.5,over,False,False,2021-03-22 00:00:00+00:00,1,Jakob Poeltl,REB,Jakob Poeltl,REB,11.0
39,4412,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-110,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds - Jakob Poeltl,1.9090909090909087,9.5,under,False,False,2021-03-22 00:00:00+00:00,0,Jakob Poeltl,REB,Jakob Poeltl,REB,11.0
40,4413,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points and Rebounds - Keldon Johnson,1.869565217391304,21.5,over,False,False,2021-03-22 00:00:00+00:00,0,Keldon Johnson,PR,Keldon Johnson,PR,12.0
41,4414,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points and Rebounds - Keldon Johnson,1.869565217391304,21.5,under,False,False,2021-03-22 00:00:00+00:00,1,Keldon Johnson,PR,Keldon Johnson,PR,12.0
42,4415,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points and Rebounds - P.J. Washington,1.869565217391304,20.5,over,False,False,2021-03-22 00:00:00+00:00,1,P.J. Washington,PR,P.J. Washington,PR,23.0
43,4416,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Points and Rebounds - P.J. Washington,1.869565217391304,20.5,under,False,False,2021-03-22 00:00:00+00:00,0,P.J. Washington,PR,P.J. Washington,PR,23.0
44,4417,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,1.869565217391304,7.5,over,False,False,2021-03-22 00:00:00+00:00,1,Terry Rozier,RA,Terry Rozier,RA,9.0
45,4418,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,Total Rebounds and Assists - Terry Rozier,1.869565217391304,7.5,under,False,False,2021-03-22 00:00:00+00:00,0,Terry Rozier,RA,Terry Rozier,RA,9.0
46,4419,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",1.869565217391304,32.5,over,False,False,2021-03-22 00:00:00+00:00,1,DeMar DeRozan,PRA,DeMar DeRozan,PRA,35.0
47,4420,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - DeMar DeRozan",1.869565217391304,32.5,under,False,False,2021-03-22 00:00:00+00:00,0,DeMar DeRozan,PRA,DeMar DeRozan,PRA,35.0
48,4421,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Derrick White",1.869565217391304,22.5,over,False,False,2021-03-22 00:00:00+00:00,1,Derrick White,PRA,Derrick White,PRA,25.0
49,4422,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Derrick White",1.869565217391304,22.5,under,False,False,2021-03-22 00:00:00+00:00,0,Derrick White,PRA,Derrick White,PRA,25.0
50,4423,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-120,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",1.8333333333333333,30.5,over,False,False,2021-03-22 00:00:00+00:00,1,Gordon Hayward,PRA,Gordon Hayward,PRA,40.0
51,4424,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-110,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Gordon Hayward",1.9090909090909087,30.5,under,False,False,2021-03-22 00:00:00+00:00,0,Gordon Hayward,PRA,Gordon Hayward,PRA,40.0
52,4425,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",1.869565217391304,28.5,over,False,False,2021-03-22 00:00:00+00:00,1,Terry Rozier,PRA,Terry Rozier,PRA,33.0
53,4426,https://www.bodog.eu/sports/basketball/nba/charlotte-hornets-san-antonio-spurs-202103222030,-115,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,0,"Total Points, Rebounds and Assists - Terry Rozier",1.869565217391304,28.5,under,False,False,2021-03-22 00:00:00+00:00,0,Terry Rozier,PRA,Terry Rozier,PRA,33.0
54,4703,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-120,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Daniel Theis,1.8333333333333333,10.5,over,False,False,2021-03-22 00:00:00+00:00,1,Daniel Theis,PTS,Daniel Theis,PTS,13.0
55,4704,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-110,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Daniel Theis,1.9090909090909087,10.5,under,False,False,2021-03-22 00:00:00+00:00,0,Daniel Theis,PTS,Daniel Theis,PTS,13.0
56,4705,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Dillon Brooks,1.869565217391304,14.5,over,False,False,2021-03-22 00:00:00+00:00,1,Dillon Brooks,PTS,Dillon Brooks,PTS,24.0
57,4706,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Dillon Brooks,1.869565217391304,14.5,under,False,False,2021-03-22 00:00:00+00:00,0,Dillon Brooks,PTS,Dillon Brooks,PTS,24.0
58,4707,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Grayson Allen,1.869565217391304,9.5,over,False,False,2021-03-22 00:00:00+00:00,0,Grayson Allen,PTS,Grayson Allen,PTS,9.0
59,4708,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Grayson Allen,1.869565217391304,9.5,under,False,False,2021-03-22 00:00:00+00:00,1,Grayson Allen,PTS,Grayson Allen,PTS,9.0
60,4709,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-110,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Ja Morant,1.9090909090909087,18.5,over,False,False,2021-03-22 00:00:00+00:00,1,Ja Morant,PTS,Ja Morant,PTS,29.0
61,4710,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-120,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Ja Morant,1.8333333333333333,18.5,under,False,False,2021-03-22 00:00:00+00:00,0,Ja Morant,PTS,Ja Morant,PTS,29.0
62,4711,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-105,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Jaylen Brown,1.9523809523809523,25.5,over,False,False,2021-03-22 00:00:00+00:00,1,Jaylen Brown,PTS,Jaylen Brown,PTS,27.0
63,4712,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-125,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Jaylen Brown,1.8,25.5,under,False,False,2021-03-22 00:00:00+00:00,0,Jaylen Brown,PTS,Jaylen Brown,PTS,27.0
64,4715,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Jonas Valanciunas,1.869565217391304,14.5,over,False,False,2021-03-22 00:00:00+00:00,1,Jonas Valanciunas,PTS,Jonas Valanciunas,PTS,16.0
65,4716,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Jonas Valanciunas,1.869565217391304,14.5,under,False,False,2021-03-22 00:00:00+00:00,0,Jonas Valanciunas,PTS,Jonas Valanciunas,PTS,16.0
66,4717,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Kyle Anderson,1.869565217391304,11.5,over,False,False,2021-03-22 00:00:00+00:00,1,Kyle Anderson,PTS,Kyle Anderson,PTS,14.0
67,4718,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Kyle Anderson,1.869565217391304,11.5,under,False,False,2021-03-22 00:00:00+00:00,0,Kyle Anderson,PTS,Kyle Anderson,PTS,14.0
68,4719,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Marcus Smart,1.869565217391304,13.5,over,False,False,2021-03-22 00:00:00+00:00,1,Marcus Smart,PTS,Marcus Smart,PTS,16.0
69,4720,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points - Marcus Smart,1.869565217391304,13.5,under,False,False,2021-03-22 00:00:00+00:00,0,Marcus Smart,PTS,Marcus Smart,PTS,16.0
70,4721,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Rebounds - Daniel Theis,1.869565217391304,6.5,over,False,False,2021-03-22 00:00:00+00:00,0,Daniel Theis,REB,Daniel Theis,REB,6.0
71,4722,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Rebounds - Daniel Theis,1.869565217391304,6.5,under,False,False,2021-03-22 00:00:00+00:00,1,Daniel Theis,REB,Daniel Theis,REB,6.0
72,4723,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,EVEN,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Rebounds - Jonas Valanciunas,2.0,11.5,over,False,False,2021-03-22 00:00:00+00:00,1,Jonas Valanciunas,REB,Jonas Valanciunas,REB,19.0
73,4724,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-130,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Rebounds - Jonas Valanciunas,1.7692307692307692,11.5,under,False,False,2021-03-22 00:00:00+00:00,0,Jonas Valanciunas,REB,Jonas Valanciunas,REB,19.0
74,4725,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points and Rebounds - Dillon Brooks,1.869565217391304,17.5,over,False,False,2021-03-22 00:00:00+00:00,1,Dillon Brooks,PR,Dillon Brooks,PR,31.0
75,4726,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points and Rebounds - Dillon Brooks,1.869565217391304,17.5,under,False,False,2021-03-22 00:00:00+00:00,0,Dillon Brooks,PR,Dillon Brooks,PR,31.0
76,4727,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points and Rebounds - Kyle Anderson,1.869565217391304,16.5,over,False,False,2021-03-22 00:00:00+00:00,1,Kyle Anderson,PR,Kyle Anderson,PR,19.0
77,4728,https://www.bodog.eu/sports/basketball/nba/boston-celtics-memphis-grizzlies-202103222100,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,0,Total Points and Rebounds - Kyle Anderson,1.869565217391304,16.5,under,False,False,2021-03-22 00:00:00+00:00,0,Kyle Anderson,PR,Kyle Anderson,PR,19.0
