,Unnamed: 0,link,live,period,Americanprice,startTime,home,away,betType,designation,price,points,scrapeMergeDate,result,playerName,statName,name,Stat,Value
0,0,https://www.pinnacle.com/en/Basketball/NBA/Philadelphia-76ers-vs-New-York-Knicks/1287007430,False,0,-189,2021-03-22 00:00:00+00:00,New York Knicks,Philadelphia 76ers,Total Turnovers - Julius Randle,over,1.5290000000000001,2.5,2021-03-21 00:00:00+00:00,1,Julius Randle,TOV,Julius Randle,TOV,5.0
1,1,https://www.pinnacle.com/en/Basketball/NBA/Philadelphia-76ers-vs-New-York-Knicks/1287007430,False,0,138,2021-03-22 00:00:00+00:00,New York Knicks,Philadelphia 76ers,Total Turnovers - Julius Randle,under,2.38,2.5,2021-03-21 00:00:00+00:00,0,Julius Randle,TOV,Julius Randle,TOV,5.0
2,88,https://www.pinnacle.com/en/Basketball/NBA/Philadelphia-76ers-vs-New-York-Knicks/1287007430,False,0,-193,2021-03-22 00:00:00+00:00,New York Knicks,Philadelphia 76ers,Total Blocks and Steals - Danny Green,over,1.5190000000000001,1.5,2021-03-21 00:00:00+00:00,1,Danny Green,BS,Danny Green,BS,8.0
3,89,https://www.pinnacle.com/en/Basketball/NBA/Philadelphia-76ers-vs-New-York-Knicks/1287007430,False,0,141,2021-03-22 00:00:00+00:00,New York Knicks,Philadelphia 76ers,Total Blocks and Steals - Danny Green,under,2.41,1.5,2021-03-21 00:00:00+00:00,0,Danny Green,BS,Danny Green,BS,8.0
4,92,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1287061281,False,0,-128,2021-03-22 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,"Total Points, Rebounds and Assists - Enes Kanter",over,1.781,22.5,2021-03-21 00:00:00+00:00,0,Enes Kanter,PRA,Enes Kanter,PRA,12.0
5,93,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1287061281,False,0,-104,2021-03-22 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,"Total Points, Rebounds and Assists - Enes Kanter",under,1.962,22.5,2021-03-21 00:00:00+00:00,1,Enes Kanter,PRA,Enes Kanter,PRA,12.0
6,94,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Cleveland-Cavaliers/1286985492,False,0,-109,2021-03-21 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,"Total Points, Rebounds and Assists - Kyle Lowry",over,1.9169999999999998,30.5,2021-03-21 00:00:00+00:00,0,Kyle Lowry,PRA,Kyle Lowry,PRA,30.0
7,95,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Cleveland-Cavaliers/1286985492,False,0,-122,2021-03-21 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,"Total Points, Rebounds and Assists - Kyle Lowry",under,1.819,30.5,2021-03-21 00:00:00+00:00,1,Kyle Lowry,PRA,Kyle Lowry,PRA,30.0
8,102,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Cleveland-Cavaliers/1286985492,False,0,-107,2021-03-21 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,Total Turnovers - Kyle Lowry,over,1.935,2.5,2021-03-21 00:00:00+00:00,0,Kyle Lowry,TOV,Kyle Lowry,TOV,2.0
9,103,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Cleveland-Cavaliers/1286985492,False,0,-123,2021-03-21 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,Total Turnovers - Kyle Lowry,under,1.8130000000000002,2.5,2021-03-21 00:00:00+00:00,1,Kyle Lowry,TOV,Kyle Lowry,TOV,2.0
10,106,https://www.pinnacle.com/en/Basketball/NBA/Los-Angeles-Lakers-vs-Phoenix-Suns/1287061282,False,0,-104,2021-03-22 00:00:00+00:00,Phoenix Suns,Los Angeles Lakers,Total Turnovers - Chris Paul,over,1.962,2.5,2021-03-21 00:00:00+00:00,0,Chris Paul,TOV,Chris Paul,TOV,2.0
11,107,https://www.pinnacle.com/en/Basketball/NBA/Los-Angeles-Lakers-vs-Phoenix-Suns/1287061282,False,0,-127,2021-03-22 00:00:00+00:00,Phoenix Suns,Los Angeles Lakers,Total Turnovers - Chris Paul,under,1.787,2.5,2021-03-21 00:00:00+00:00,1,Chris Paul,TOV,Chris Paul,TOV,2.0
12,108,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Cleveland-Cavaliers/1286985492,False,0,-127,2021-03-21 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,Total Blocks - OG Anunoby,over,1.787,0.5,2021-03-21 00:00:00+00:00,1,OG Anunoby,BLK,OG Anunoby,BLK,1.0
13,109,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Cleveland-Cavaliers/1286985492,False,0,-104,2021-03-21 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,Total Blocks - OG Anunoby,under,1.962,0.5,2021-03-21 00:00:00+00:00,0,OG Anunoby,BLK,OG Anunoby,BLK,1.0
14,112,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Cleveland-Cavaliers/1286985492,False,0,121,2021-03-21 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,Total Turnovers - Jarrett Allen,over,2.21,1.5,2021-03-21 00:00:00+00:00,1,Jarrett Allen,TOV,Jarrett Allen,TOV,3.0
15,113,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Cleveland-Cavaliers/1286985492,False,0,-163,2021-03-21 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,Total Turnovers - Jarrett Allen,under,1.6130000000000002,1.5,2021-03-21 00:00:00+00:00,0,Jarrett Allen,TOV,Jarrett Allen,TOV,3.0
16,114,https://www.pinnacle.com/en/Basketball/NBA/Washington-Wizards-vs-Brooklyn-Nets/1286985488,False,0,132,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,Total Made 3 Point Shots - Jeff Green,over,2.32,1.5,2021-03-21 00:00:00+00:00,0,Jeff Green,FG3M,Jeff Green,FG3M,0.0
17,115,https://www.pinnacle.com/en/Basketball/NBA/Washington-Wizards-vs-Brooklyn-Nets/1286985488,False,0,-180,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,Total Made 3 Point Shots - Jeff Green,under,1.556,1.5,2021-03-21 00:00:00+00:00,1,Jeff Green,FG3M,Jeff Green,FG3M,0.0
18,116,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Detroit-Pistons/1286985493,False,0,136,2021-03-21 00:00:00+00:00,Detroit Pistons,Chicago Bulls,Total Blocks and Steals - Lauri Markkanen,over,2.36,1.5,2021-03-21 00:00:00+00:00,0,Lauri Markkanen,BS,Lauri Markkanen,BS,1.0
19,117,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Detroit-Pistons/1286985493,False,0,-186,2021-03-21 00:00:00+00:00,Detroit Pistons,Chicago Bulls,Total Blocks and Steals - Lauri Markkanen,under,1.538,1.5,2021-03-21 00:00:00+00:00,1,Lauri Markkanen,BS,Lauri Markkanen,BS,1.0
20,118,https://www.pinnacle.com/en/Basketball/NBA/Los-Angeles-Lakers-vs-Phoenix-Suns/1287061282,False,0,-124,2021-03-22 00:00:00+00:00,Phoenix Suns,Los Angeles Lakers,"Total Points, Rebounds and Assists - Deandre Ayton",over,1.807,23.5,2021-03-21 00:00:00+00:00,1,Deandre Ayton,PRA,Deandre Ayton,PRA,36.0
21,119,https://www.pinnacle.com/en/Basketball/NBA/Los-Angeles-Lakers-vs-Phoenix-Suns/1287061282,False,0,-106,2021-03-22 00:00:00+00:00,Phoenix Suns,Los Angeles Lakers,"Total Points, Rebounds and Assists - Deandre Ayton",under,1.943,23.5,2021-03-21 00:00:00+00:00,0,Deandre Ayton,PRA,Deandre Ayton,PRA,36.0
22,120,https://www.pinnacle.com/en/Basketball/NBA/Washington-Wizards-vs-Brooklyn-Nets/1286985488,False,0,-122,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,"Total Points, Rebounds and Assists - Bradley Beal",over,1.819,42.5,2021-03-21 00:00:00+00:00,0,Bradley Beal,PRA,Bradley Beal,PRA,24.0
23,121,https://www.pinnacle.com/en/Basketball/NBA/Washington-Wizards-vs-Brooklyn-Nets/1286985488,False,0,-109,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,"Total Points, Rebounds and Assists - Bradley Beal",under,1.9169999999999998,42.5,2021-03-21 00:00:00+00:00,1,Bradley Beal,PRA,Bradley Beal,PRA,24.0
24,122,https://www.pinnacle.com/en/Basketball/NBA/Washington-Wizards-vs-Brooklyn-Nets/1286985488,False,0,-132,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,Total Points - Rui Hachimura,over,1.758,14.5,2021-03-21 00:00:00+00:00,1,Rui Hachimura,PTS,Rui Hachimura,PTS,20.0
25,123,https://www.pinnacle.com/en/Basketball/NBA/Washington-Wizards-vs-Brooklyn-Nets/1286985488,False,0,-101,2021-03-21 00:00:00+00:00,Brooklyn Nets,Washington Wizards,Total Points - Rui Hachimura,under,1.99,14.5,2021-03-21 00:00:00+00:00,0,Rui Hachimura,PTS,Rui Hachimura,PTS,20.0
26,124,https://www.pinnacle.com/en/Basketball/NBA/Philadelphia-76ers-vs-New-York-Knicks/1287007430,False,0,-100,2021-03-22 00:00:00+00:00,New York Knicks,Philadelphia 76ers,Total Rebounds - Tobias Harris,over,2.0,7.5,2021-03-21 00:00:00+00:00,0,Tobias Harris,REB,Tobias Harris,REB,4.0
