,Unnamed: 0,link,period,home,away,startTime,betType,price,points,designation,live,scrapeMergeDate,result,playerName,statName,name,Stat,Value
0,188,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Bradley Beal,1.952,0.0,over,False,2021-03-21 00:00:00+00:00,1,Bradley Beal,PTS,Bradley Beal,PTS,17.0
1,189,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Bradley Beal,1.87,0.0,under,False,2021-03-21 00:00:00+00:00,0,Bradley Beal,PTS,Bradley Beal,PTS,17.0
2,190,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Kyrie Irving,1.909,0.0,over,False,2021-03-21 00:00:00+00:00,1,Kyrie Irving,PTS,Kyrie Irving,PTS,28.0
3,191,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Kyrie Irving,1.909,0.0,under,False,2021-03-21 00:00:00+00:00,0,Kyrie Irving,PTS,Kyrie Irving,PTS,28.0
4,192,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - James Harden,1.952,0.0,over,False,2021-03-21 00:00:00+00:00,1,James Harden,PTS,James Harden,PTS,26.0
5,193,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - James Harden,1.87,0.0,under,False,2021-03-21 00:00:00+00:00,0,James Harden,PTS,James Harden,PTS,26.0
6,194,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - James Harden,1.01,0.0,over,False,2021-03-21 00:00:00+00:00,1,James Harden,PTS,James Harden,PTS,26.0
7,195,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - James Harden,1.01,0.0,under,False,2021-03-21 00:00:00+00:00,0,James Harden,PTS,James Harden,PTS,26.0
8,196,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Russell Westbrook,1.909,0.0,over,False,2021-03-21 00:00:00+00:00,1,Russell Westbrook,PTS,Russell Westbrook,PTS,29.0
9,197,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Russell Westbrook,1.909,0.0,under,False,2021-03-21 00:00:00+00:00,0,Russell Westbrook,PTS,Russell Westbrook,PTS,29.0
10,198,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Joe Harris,1.8,0.0,over,False,2021-03-21 00:00:00+00:00,1,Joe Harris,PTS,Joe Harris,PTS,10.0
11,199,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Joe Harris,2.0,0.0,under,False,2021-03-21 00:00:00+00:00,0,Joe Harris,PTS,Joe Harris,PTS,10.0
12,200,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Rui Hachimura,1.909,0.0,over,False,2021-03-21 00:00:00+00:00,1,Rui Hachimura,PTS,Rui Hachimura,PTS,20.0
13,201,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Rui Hachimura,1.909,0.0,under,False,2021-03-21 00:00:00+00:00,0,Rui Hachimura,PTS,Rui Hachimura,PTS,20.0
14,202,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Jeff Green,2.0,0.0,over,False,2021-03-21 00:00:00+00:00,1,Jeff Green,PTS,Jeff Green,PTS,3.0
15,203,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Jeff Green,1.8,0.0,under,False,2021-03-21 00:00:00+00:00,0,Jeff Green,PTS,Jeff Green,PTS,3.0
16,204,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Robin Lopez,2.0,0.0,over,False,2021-03-21 00:00:00+00:00,1,Robin Lopez,PTS,Robin Lopez,PTS,12.0
17,205,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - Robin Lopez,1.8,0.0,under,False,2021-03-21 00:00:00+00:00,0,Robin Lopez,PTS,Robin Lopez,PTS,12.0
18,206,https://sports.betway.com/en/sports/evt/7368157,0,Brooklyn Nets,Washington Wizards,2021-03-21 00:00:00+00:00,Total Points - DeAndre Jordan,2.0,0.0,over,False,2021-03-21 00:00:00+00:00,1,DeAndre Jordan,PTS,DeAndre Jordan,PTS,12.0
