,Unnamed: 0,link,period,home,away,startTime,betType,price,points,designation,live,scrapeMergeDate,result,playerName,statName,name,Stat,Value
12,392,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Points - Richaun Holmes,1.909,0.0,over,False,2021-03-19 00:00:00+00:00,1,Richaun Holmes,PTS,Richaun Holmes,PTS,25.0
13,393,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Points - Richaun Holmes,1.909,0.0,under,False,2021-03-19 00:00:00+00:00,0,Richaun Holmes,PTS,Richaun Holmes,PTS,25.0
14,394,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Richaun Holmes,1.952,9.5,over,False,2021-03-19 00:00:00+00:00,1,Richaun Holmes,REB,Richaun Holmes,REB,11.0
15,395,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Richaun Holmes,1.8,9.5,under,False,2021-03-19 00:00:00+00:00,0,Richaun Holmes,REB,Richaun Holmes,REB,11.0
16,396,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Jayson Tatum,1.87,7.5,over,False,2021-03-19 00:00:00+00:00,0,Jayson Tatum,REB,Jayson Tatum,REB,7.0
17,397,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Jayson Tatum,1.87,7.5,under,False,2021-03-19 00:00:00+00:00,1,Jayson Tatum,REB,Jayson Tatum,REB,7.0
18,398,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Jaylen Brown,2.1,6.5,over,False,2021-03-19 00:00:00+00:00,1,Jaylen Brown,REB,Jaylen Brown,REB,11.0
19,399,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Jaylen Brown,1.7,6.5,under,False,2021-03-19 00:00:00+00:00,0,Jaylen Brown,REB,Jaylen Brown,REB,11.0
20,400,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Harrison Barnes,1.7,5.5,over,False,2021-03-19 00:00:00+00:00,1,Harrison Barnes,REB,Harrison Barnes,REB,13.0
21,401,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Harrison Barnes,2.1,5.5,under,False,2021-03-19 00:00:00+00:00,0,Harrison Barnes,REB,Harrison Barnes,REB,13.0
22,402,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Buddy Hield,1.952,4.5,over,False,2021-03-19 00:00:00+00:00,1,Buddy Hield,REB,Buddy Hield,REB,5.0
23,403,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Rebounds - Buddy Hield,1.8,4.5,under,False,2021-03-19 00:00:00+00:00,0,Buddy Hield,REB,Buddy Hield,REB,5.0
24,404,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Assists - De'Aaron Fox,1.87,7.5,over,False,2021-03-19 00:00:00+00:00,0,De'Aaron Fox,AST,De'Aaron Fox,AST,5.0
25,405,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Assists - De'Aaron Fox,1.87,7.5,under,False,2021-03-19 00:00:00+00:00,1,De'Aaron Fox,AST,De'Aaron Fox,AST,5.0
26,406,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Assists - Kemba Walker,2.0,4.5,over,False,2021-03-19 00:00:00+00:00,1,Kemba Walker,AST,Kemba Walker,AST,7.0
27,407,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Assists - Kemba Walker,1.75,4.5,under,False,2021-03-19 00:00:00+00:00,0,Kemba Walker,AST,Kemba Walker,AST,7.0
28,408,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Assists - Jaylen Brown,1.7,3.5,over,False,2021-03-19 00:00:00+00:00,0,Jaylen Brown,AST,Jaylen Brown,AST,3.0
29,409,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Assists - Jaylen Brown,2.1,3.5,under,False,2021-03-19 00:00:00+00:00,1,Jaylen Brown,AST,Jaylen Brown,AST,3.0
30,410,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Assists - Jayson Tatum,1.7,3.5,over,False,2021-03-19 00:00:00+00:00,0,Jayson Tatum,AST,Jayson Tatum,AST,3.0
31,411,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,Total Assists - Jayson Tatum,2.1,3.5,under,False,2021-03-19 00:00:00+00:00,1,Jayson Tatum,AST,Jayson Tatum,AST,3.0
32,430,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Jayson Tatum",1.87,0.0,over,False,2021-03-19 00:00:00+00:00,1,Jayson Tatum,PRA,Jayson Tatum,PRA,25.0
33,431,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Jayson Tatum",1.87,0.0,under,False,2021-03-19 00:00:00+00:00,0,Jayson Tatum,PRA,Jayson Tatum,PRA,25.0
34,432,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - De'Aaron Fox",1.952,0.0,over,False,2021-03-19 00:00:00+00:00,1,De'Aaron Fox,PRA,De'Aaron Fox,PRA,36.0
35,433,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - De'Aaron Fox",1.8,0.0,under,False,2021-03-19 00:00:00+00:00,0,De'Aaron Fox,PRA,De'Aaron Fox,PRA,36.0
36,434,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Jaylen Brown",1.87,0.0,over,False,2021-03-19 00:00:00+00:00,1,Jaylen Brown,PRA,Jaylen Brown,PRA,33.0
37,435,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Jaylen Brown",1.87,0.0,under,False,2021-03-19 00:00:00+00:00,0,Jaylen Brown,PRA,Jaylen Brown,PRA,33.0
38,436,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Kemba Walker",1.8,0.0,over,False,2021-03-19 00:00:00+00:00,1,Kemba Walker,PRA,Kemba Walker,PRA,25.0
39,437,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Kemba Walker",1.952,0.0,under,False,2021-03-19 00:00:00+00:00,0,Kemba Walker,PRA,Kemba Walker,PRA,25.0
40,438,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Richaun Holmes",1.87,0.0,over,False,2021-03-19 00:00:00+00:00,1,Richaun Holmes,PRA,Richaun Holmes,PRA,38.0
41,439,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Richaun Holmes",1.87,0.0,under,False,2021-03-19 00:00:00+00:00,0,Richaun Holmes,PRA,Richaun Holmes,PRA,38.0
42,440,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Buddy Hield",1.87,0.0,over,False,2021-03-19 00:00:00+00:00,1,Buddy Hield,PRA,Buddy Hield,PRA,30.0
43,441,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Buddy Hield",1.87,0.0,under,False,2021-03-19 00:00:00+00:00,0,Buddy Hield,PRA,Buddy Hield,PRA,30.0
44,442,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Harrison Barnes",1.87,0.0,over,False,2021-03-19 00:00:00+00:00,1,Harrison Barnes,PRA,Harrison Barnes,PRA,31.0
45,443,https://sports.betway.com/en/sports/evt/7357329,0,Boston Celtics,Sacramento Kings,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Harrison Barnes",1.87,0.0,under,False,2021-03-19 00:00:00+00:00,0,Harrison Barnes,PRA,Harrison Barnes,PRA,31.0
46,734,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Collin Sexton,1.8,0.0,over,False,2021-03-19 00:00:00+00:00,1,Collin Sexton,PTS,Collin Sexton,PTS,29.0
47,735,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Collin Sexton,2.0,0.0,under,False,2021-03-19 00:00:00+00:00,0,Collin Sexton,PTS,Collin Sexton,PTS,29.0
48,762,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Collin Sexton,1.01,0.0,over,False,2021-03-19 00:00:00+00:00,1,Collin Sexton,PTS,Collin Sexton,PTS,29.0
49,763,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Collin Sexton,1.01,0.0,under,False,2021-03-19 00:00:00+00:00,0,Collin Sexton,PTS,Collin Sexton,PTS,29.0
50,736,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - DeMar DeRozan,1.909,0.0,over,False,2021-03-19 00:00:00+00:00,1,DeMar DeRozan,PTS,DeMar DeRozan,PTS,20.0
51,737,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - DeMar DeRozan,1.909,0.0,under,False,2021-03-19 00:00:00+00:00,0,DeMar DeRozan,PTS,DeMar DeRozan,PTS,20.0
52,738,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Dejounte Murray,1.01,0.0,over,False,2021-03-19 00:00:00+00:00,1,Dejounte Murray,PTS,Dejounte Murray,PTS,22.0
53,739,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Dejounte Murray,1.01,0.0,under,False,2021-03-19 00:00:00+00:00,0,Dejounte Murray,PTS,Dejounte Murray,PTS,22.0
54,742,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Dejounte Murray,1.909,0.0,over,False,2021-03-19 00:00:00+00:00,1,Dejounte Murray,PTS,Dejounte Murray,PTS,22.0
55,743,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Dejounte Murray,1.909,0.0,under,False,2021-03-19 00:00:00+00:00,0,Dejounte Murray,PTS,Dejounte Murray,PTS,22.0
56,740,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Darius Garland,1.75,0.0,over,False,2021-03-19 00:00:00+00:00,1,Darius Garland,PTS,Darius Garland,PTS,29.0
57,741,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Darius Garland,2.1,0.0,under,False,2021-03-19 00:00:00+00:00,0,Darius Garland,PTS,Darius Garland,PTS,29.0
58,744,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Derrick White,1.01,0.0,over,False,2021-03-19 00:00:00+00:00,1,Derrick White,PTS,Derrick White,PTS,17.0
59,745,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Derrick White,1.01,0.0,under,False,2021-03-19 00:00:00+00:00,0,Derrick White,PTS,Derrick White,PTS,17.0
60,746,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Derrick White,1.909,0.0,over,False,2021-03-19 00:00:00+00:00,1,Derrick White,PTS,Derrick White,PTS,17.0
61,747,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Derrick White,1.909,0.0,under,False,2021-03-19 00:00:00+00:00,0,Derrick White,PTS,Derrick White,PTS,17.0
62,748,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Jarrett Allen,1.909,0.0,over,False,2021-03-19 00:00:00+00:00,1,Jarrett Allen,PTS,Jarrett Allen,PTS,15.0
63,749,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Jarrett Allen,1.909,0.0,under,False,2021-03-19 00:00:00+00:00,0,Jarrett Allen,PTS,Jarrett Allen,PTS,15.0
64,750,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Keldon Johnson,1.01,0.0,over,False,2021-03-19 00:00:00+00:00,1,Keldon Johnson,PTS,Keldon Johnson,PTS,23.0
65,751,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Keldon Johnson,1.01,0.0,under,False,2021-03-19 00:00:00+00:00,0,Keldon Johnson,PTS,Keldon Johnson,PTS,23.0
66,752,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Keldon Johnson,1.909,0.0,over,False,2021-03-19 00:00:00+00:00,1,Keldon Johnson,PTS,Keldon Johnson,PTS,23.0
67,753,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Keldon Johnson,1.909,0.0,under,False,2021-03-19 00:00:00+00:00,0,Keldon Johnson,PTS,Keldon Johnson,PTS,23.0
68,758,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Jakob Poeltl,2.0,0.0,over,False,2021-03-19 00:00:00+00:00,1,Jakob Poeltl,PTS,Jakob Poeltl,PTS,8.0
69,759,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Points - Jakob Poeltl,1.8,0.0,under,False,2021-03-19 00:00:00+00:00,0,Jakob Poeltl,PTS,Jakob Poeltl,PTS,8.0
70,764,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - Jarrett Allen,1.75,11.5,over,False,2021-03-19 00:00:00+00:00,0,Jarrett Allen,REB,Jarrett Allen,REB,11.0
71,765,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - Jarrett Allen,2.0,11.5,under,False,2021-03-19 00:00:00+00:00,1,Jarrett Allen,REB,Jarrett Allen,REB,11.0
72,766,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - Jakob Poeltl,1.87,9.5,over,False,2021-03-19 00:00:00+00:00,1,Jakob Poeltl,REB,Jakob Poeltl,REB,12.0
73,767,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - Jakob Poeltl,1.87,9.5,under,False,2021-03-19 00:00:00+00:00,0,Jakob Poeltl,REB,Jakob Poeltl,REB,12.0
74,770,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - Dejounte Murray,1.7,6.5,over,False,2021-03-19 00:00:00+00:00,0,Dejounte Murray,REB,Dejounte Murray,REB,6.0
75,771,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - Dejounte Murray,2.1,6.5,under,False,2021-03-19 00:00:00+00:00,1,Dejounte Murray,REB,Dejounte Murray,REB,6.0
76,772,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - Keldon Johnson,1.8,5.5,over,False,2021-03-19 00:00:00+00:00,1,Keldon Johnson,REB,Keldon Johnson,REB,21.0
77,773,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - Keldon Johnson,1.952,5.5,under,False,2021-03-19 00:00:00+00:00,0,Keldon Johnson,REB,Keldon Johnson,REB,21.0
78,774,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - DeMar DeRozan,1.615,4.5,over,False,2021-03-19 00:00:00+00:00,0,DeMar DeRozan,REB,DeMar DeRozan,REB,1.0
79,775,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Rebounds - DeMar DeRozan,2.25,4.5,under,False,2021-03-19 00:00:00+00:00,1,DeMar DeRozan,REB,DeMar DeRozan,REB,1.0
80,776,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - DeMar DeRozan,1.7,6.5,over,False,2021-03-19 00:00:00+00:00,1,DeMar DeRozan,AST,DeMar DeRozan,AST,7.0
81,777,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - DeMar DeRozan,2.0,6.5,under,False,2021-03-19 00:00:00+00:00,0,DeMar DeRozan,AST,DeMar DeRozan,AST,7.0
82,778,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Darius Garland,1.75,5.5,over,False,2021-03-19 00:00:00+00:00,1,Darius Garland,AST,Darius Garland,AST,8.0
83,779,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Darius Garland,2.0,5.5,under,False,2021-03-19 00:00:00+00:00,0,Darius Garland,AST,Darius Garland,AST,8.0
84,780,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Dejounte Murray,1.01,5.5,over,False,2021-03-19 00:00:00+00:00,0,Dejounte Murray,AST,Dejounte Murray,AST,3.0
85,781,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Dejounte Murray,1.01,5.5,under,False,2021-03-19 00:00:00+00:00,1,Dejounte Murray,AST,Dejounte Murray,AST,3.0
86,782,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Dejounte Murray,1.87,4.5,over,False,2021-03-19 00:00:00+00:00,0,Dejounte Murray,AST,Dejounte Murray,AST,3.0
87,783,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Dejounte Murray,1.87,4.5,under,False,2021-03-19 00:00:00+00:00,1,Dejounte Murray,AST,Dejounte Murray,AST,3.0
88,784,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Derrick White,1.01,4.5,over,False,2021-03-19 00:00:00+00:00,0,Derrick White,AST,Derrick White,AST,2.0
89,785,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Derrick White,1.01,4.5,under,False,2021-03-19 00:00:00+00:00,1,Derrick White,AST,Derrick White,AST,2.0
90,790,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Derrick White,1.7,3.5,over,False,2021-03-19 00:00:00+00:00,0,Derrick White,AST,Derrick White,AST,2.0
91,791,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Derrick White,2.0,3.5,under,False,2021-03-19 00:00:00+00:00,1,Derrick White,AST,Derrick White,AST,2.0
92,786,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Collin Sexton,1.615,3.5,over,False,2021-03-19 00:00:00+00:00,0,Collin Sexton,AST,Collin Sexton,AST,2.0
93,787,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,Total Assists - Collin Sexton,2.25,3.5,under,False,2021-03-19 00:00:00+00:00,1,Collin Sexton,AST,Collin Sexton,AST,2.0
94,808,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Collin Sexton",1.952,0.0,over,False,2021-03-19 00:00:00+00:00,1,Collin Sexton,PRA,Collin Sexton,PRA,36.0
95,809,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - Collin Sexton",1.8,0.0,under,False,2021-03-19 00:00:00+00:00,0,Collin Sexton,PRA,Collin Sexton,PRA,36.0
96,810,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - DeMar DeRozan",1.87,0.0,over,False,2021-03-19 00:00:00+00:00,1,DeMar DeRozan,PRA,DeMar DeRozan,PRA,28.0
97,811,https://sports.betway.com/en/sports/evt/7357327,0,Cleveland Cavaliers,San Antonio Spurs,2021-03-19 00:00:00+00:00,"Total Points, Rebounds and Assists - DeMar DeRozan",1.87,0.0,under,False,2021-03-19 00:00:00+00:00,0,DeMar DeRozan,PRA,DeMar DeRozan,PRA,28.0
