,Unnamed: 0,link,period,home,away,startTime,betType,price,points,designation,live,scrapeMergeDate,result,playerName,statName,name,Stat,Value
10,410,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Points - Clint Capela,1.952,0.0,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,PTS,Clint Capela,PTS,8.0
11,411,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Points - Clint Capela,1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Clint Capela,PTS,Clint Capela,PTS,8.0
12,412,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Points - Kevin Huerter,1.909,0.0,over,False,2021-03-20 00:00:00+00:00,1,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
13,413,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Points - Kevin Huerter,1.909,0.0,under,False,2021-03-20 00:00:00+00:00,0,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
14,414,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Points - Kentavious Caldwell-Pope,1.8,0.0,over,False,2021-03-20 00:00:00+00:00,0,Kentavious Caldwell-Pope,PTS,Kentavious Caldwell-Pope,PTS,0.0
15,415,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Points - Kentavious Caldwell-Pope,2.0,0.0,under,False,2021-03-20 00:00:00+00:00,0,Kentavious Caldwell-Pope,PTS,Kentavious Caldwell-Pope,PTS,0.0
16,418,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Rebounds - John Collins,1.6669999999999998,6.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
17,419,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Rebounds - John Collins,2.15,6.5,under,False,2021-03-20 00:00:00+00:00,0,John Collins,REB,John Collins,REB,16.0
18,424,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Rebounds - John Collins,2.1,7.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
19,425,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Rebounds - John Collins,1.7,7.5,under,False,2021-03-20 00:00:00+00:00,0,John Collins,REB,John Collins,REB,16.0
20,420,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Rebounds - Clint Capela,1.8,12.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,REB,Clint Capela,REB,16.0
21,421,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Rebounds - Clint Capela,1.952,12.5,under,False,2021-03-20 00:00:00+00:00,0,Clint Capela,REB,Clint Capela,REB,16.0
22,422,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Rebounds - LeBron James,2.0,8.5,over,False,2021-03-20 00:00:00+00:00,0,LeBron James,REB,LeBron James,REB,1.0
23,423,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Rebounds - LeBron James,1.75,8.5,under,False,2021-03-20 00:00:00+00:00,1,LeBron James,REB,LeBron James,REB,1.0
24,426,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Assists - LeBron James,1.952,8.5,over,False,2021-03-20 00:00:00+00:00,0,LeBron James,AST,LeBron James,AST,4.0
25,427,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Assists - LeBron James,1.8,8.5,under,False,2021-03-20 00:00:00+00:00,1,LeBron James,AST,LeBron James,AST,4.0
26,428,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Assists - Trae Young,1.7269999999999999,8.5,over,False,2021-03-20 00:00:00+00:00,1,Trae Young,AST,Trae Young,AST,11.0
27,429,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Assists - Trae Young,2.05,8.5,under,False,2021-03-20 00:00:00+00:00,0,Trae Young,AST,Trae Young,AST,11.0
28,430,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Assists - Dennis Schroder,2.25,5.5,over,False,2021-03-20 00:00:00+00:00,0,Dennis Schroder,AST,Dennis Schroder,AST,4.0
29,431,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,Total Assists - Dennis Schroder,1.615,5.5,under,False,2021-03-20 00:00:00+00:00,1,Dennis Schroder,AST,Dennis Schroder,AST,4.0
30,448,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - LeBron James",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,LeBron James,PRA,LeBron James,PRA,15.0
31,449,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - LeBron James",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,LeBron James,PRA,LeBron James,PRA,15.0
32,450,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Trae Young",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Trae Young,PRA,Trae Young,PRA,28.0
33,451,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Trae Young",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Trae Young,PRA,Trae Young,PRA,28.0
34,452,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Clint Capela",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,PRA,Clint Capela,PRA,26.0
35,453,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Clint Capela",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Clint Capela,PRA,Clint Capela,PRA,26.0
36,454,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Dennis Schroder",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Dennis Schroder,PRA,Dennis Schroder,PRA,27.0
37,455,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Dennis Schroder",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Dennis Schroder,PRA,Dennis Schroder,PRA,27.0
38,456,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - John Collins",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
39,457,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - John Collins",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,John Collins,PRA,John Collins,PRA,43.0
40,458,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Kevin Huerter",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Kevin Huerter,PRA,Kevin Huerter,PRA,13.0
41,459,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Kevin Huerter",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Kevin Huerter,PRA,Kevin Huerter,PRA,13.0
42,460,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Kentavious Caldwell-Pope",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Kentavious Caldwell-Pope,PRA,Kentavious Caldwell-Pope,PRA,2.0
43,461,https://sports.betway.com/en/sports/evt/7362777,0,Los Angeles Lakers,Atlanta Hawks,2021-03-20 00:00:00+00:00,"Total Points, Rebounds and Assists - Kentavious Caldwell-Pope",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Kentavious Caldwell-Pope,PRA,Kentavious Caldwell-Pope,PRA,2.0
44,845,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Andrew Wiggins,1.952,0.0,over,False,2021-03-20 00:00:00+00:00,1,Andrew Wiggins,PTS,Andrew Wiggins,PTS,20.0
45,846,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Andrew Wiggins,1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Andrew Wiggins,PTS,Andrew Wiggins,PTS,20.0
46,847,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Ja Morant,1.909,0.0,over,False,2021-03-20 00:00:00+00:00,1,Ja Morant,PTS,Ja Morant,PTS,14.0
47,848,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Ja Morant,1.909,0.0,under,False,2021-03-20 00:00:00+00:00,0,Ja Morant,PTS,Ja Morant,PTS,14.0
48,849,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Jordan Poole,1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Jordan Poole,PTS,Jordan Poole,PTS,26.0
49,850,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Jordan Poole,1.952,0.0,under,False,2021-03-20 00:00:00+00:00,0,Jordan Poole,PTS,Jordan Poole,PTS,26.0
50,851,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Dillon Brooks,1.952,0.0,over,False,2021-03-20 00:00:00+00:00,1,Dillon Brooks,PTS,Dillon Brooks,PTS,19.0
51,852,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Dillon Brooks,1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Dillon Brooks,PTS,Dillon Brooks,PTS,19.0
52,853,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Jonas Valanciunas,1.8,0.0,over,False,2021-03-20 00:00:00+00:00,1,Jonas Valanciunas,PTS,Jonas Valanciunas,PTS,19.0
53,854,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Jonas Valanciunas,2.0,0.0,under,False,2021-03-20 00:00:00+00:00,0,Jonas Valanciunas,PTS,Jonas Valanciunas,PTS,19.0
54,855,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Kyle Anderson,1.952,0.0,over,False,2021-03-20 00:00:00+00:00,1,Kyle Anderson,PTS,Kyle Anderson,PTS,13.0
55,856,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Kyle Anderson,1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Kyle Anderson,PTS,Kyle Anderson,PTS,13.0
56,857,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Grayson Allen,1.952,0.0,over,False,2021-03-20 00:00:00+00:00,1,Grayson Allen,PTS,Grayson Allen,PTS,6.0
57,858,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Grayson Allen,1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Grayson Allen,PTS,Grayson Allen,PTS,6.0
58,859,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Draymond Green,2.1,0.0,over,False,2021-03-20 00:00:00+00:00,1,Draymond Green,PTS,Draymond Green,PTS,7.0
59,860,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Points - Draymond Green,1.75,0.0,under,False,2021-03-20 00:00:00+00:00,0,Draymond Green,PTS,Draymond Green,PTS,7.0
60,861,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Rebounds - Jonas Valanciunas,1.8,13.5,over,False,2021-03-20 00:00:00+00:00,1,Jonas Valanciunas,REB,Jonas Valanciunas,REB,15.0
61,862,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Rebounds - Jonas Valanciunas,1.952,13.5,under,False,2021-03-20 00:00:00+00:00,0,Jonas Valanciunas,REB,Jonas Valanciunas,REB,15.0
62,863,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Rebounds - Draymond Green,1.7269999999999999,7.5,over,False,2021-03-20 00:00:00+00:00,1,Draymond Green,REB,Draymond Green,REB,8.0
63,864,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Rebounds - Draymond Green,2.05,7.5,under,False,2021-03-20 00:00:00+00:00,0,Draymond Green,REB,Draymond Green,REB,8.0
64,865,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Rebounds - Kyle Anderson,1.87,5.5,over,False,2021-03-20 00:00:00+00:00,1,Kyle Anderson,REB,Kyle Anderson,REB,8.0
65,866,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Rebounds - Kyle Anderson,1.87,5.5,under,False,2021-03-20 00:00:00+00:00,0,Kyle Anderson,REB,Kyle Anderson,REB,8.0
66,867,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Rebounds - Andrew Wiggins,2.15,5.5,over,False,2021-03-20 00:00:00+00:00,1,Andrew Wiggins,REB,Andrew Wiggins,REB,9.0
67,868,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Rebounds - Andrew Wiggins,1.6669999999999998,5.5,under,False,2021-03-20 00:00:00+00:00,0,Andrew Wiggins,REB,Andrew Wiggins,REB,9.0
68,871,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Assists - Draymond Green,1.87,9.5,over,False,2021-03-20 00:00:00+00:00,0,Draymond Green,AST,Draymond Green,AST,3.0
69,872,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Assists - Draymond Green,1.87,9.5,under,False,2021-03-20 00:00:00+00:00,1,Draymond Green,AST,Draymond Green,AST,3.0
70,873,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Assists - Ja Morant,1.909,7.5,over,False,2021-03-20 00:00:00+00:00,1,Ja Morant,AST,Ja Morant,AST,8.0
71,874,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,Total Assists - Ja Morant,1.8330000000000002,7.5,under,False,2021-03-20 00:00:00+00:00,0,Ja Morant,AST,Ja Morant,AST,8.0
72,885,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Ja Morant",1.909,0.0,over,False,2021-03-20 00:00:00+00:00,1,Ja Morant,PRA,Ja Morant,PRA,25.0
73,886,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Ja Morant",1.8330000000000002,0.0,under,False,2021-03-20 00:00:00+00:00,0,Ja Morant,PRA,Ja Morant,PRA,25.0
74,887,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Jonas Valanciunas",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Jonas Valanciunas,PRA,Jonas Valanciunas,PRA,35.0
75,888,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Jonas Valanciunas",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Jonas Valanciunas,PRA,Jonas Valanciunas,PRA,35.0
76,889,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Andrew Wiggins",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Andrew Wiggins,PRA,Andrew Wiggins,PRA,31.0
77,890,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Andrew Wiggins",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Andrew Wiggins,PRA,Andrew Wiggins,PRA,31.0
78,891,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Jordan Poole",1.8,0.0,over,False,2021-03-20 00:00:00+00:00,1,Jordan Poole,PRA,Jordan Poole,PRA,35.0
79,892,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Jordan Poole",1.952,0.0,under,False,2021-03-20 00:00:00+00:00,0,Jordan Poole,PRA,Jordan Poole,PRA,35.0
80,893,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Draymond Green",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Draymond Green,PRA,Draymond Green,PRA,18.0
81,894,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Draymond Green",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Draymond Green,PRA,Draymond Green,PRA,18.0
82,895,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Dillon Brooks",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Dillon Brooks,PRA,Dillon Brooks,PRA,26.0
83,896,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Dillon Brooks",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Dillon Brooks,PRA,Dillon Brooks,PRA,26.0
84,897,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Kyle Anderson",1.8330000000000002,0.0,over,False,2021-03-20 00:00:00+00:00,1,Kyle Anderson,PRA,Kyle Anderson,PRA,25.0
85,898,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Kyle Anderson",1.909,0.0,under,False,2021-03-20 00:00:00+00:00,0,Kyle Anderson,PRA,Kyle Anderson,PRA,25.0
86,899,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Grayson Allen",1.87,0.0,over,False,2021-03-20 00:00:00+00:00,1,Grayson Allen,PRA,Grayson Allen,PRA,16.0
87,900,https://sports.betway.com/en/sports/evt/7362780,0,Memphis Grizzlies,Golden State Warriors,2021-03-21 00:00:00+00:00,"Total Points, Rebounds and Assists - Grayson Allen",1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,Grayson Allen,PRA,Grayson Allen,PRA,16.0
88,1528,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - Giannis Antetokounmpo,1.8,0.0,over,False,2021-03-20 00:00:00+00:00,1,Giannis Antetokounmpo,PTS,Giannis Antetokounmpo,PTS,26.0
89,1529,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - Giannis Antetokounmpo,2.0,0.0,under,False,2021-03-20 00:00:00+00:00,0,Giannis Antetokounmpo,PTS,Giannis Antetokounmpo,PTS,26.0
90,1530,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - Khris Middleton,1.8,0.0,over,False,2021-03-20 00:00:00+00:00,1,Khris Middleton,PTS,Khris Middleton,PTS,23.0
91,1531,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - Khris Middleton,2.0,0.0,under,False,2021-03-20 00:00:00+00:00,0,Khris Middleton,PTS,Khris Middleton,PTS,23.0
92,1532,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - DeMar DeRozan,1.952,0.0,over,False,2021-03-20 00:00:00+00:00,1,DeMar DeRozan,PTS,DeMar DeRozan,PTS,22.0
93,1533,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - DeMar DeRozan,1.87,0.0,under,False,2021-03-20 00:00:00+00:00,0,DeMar DeRozan,PTS,DeMar DeRozan,PTS,22.0
94,1536,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - Jrue Holiday,1.909,0.0,over,False,2021-03-20 00:00:00+00:00,1,Jrue Holiday,PTS,Jrue Holiday,PTS,21.0
95,1537,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - Jrue Holiday,1.909,0.0,under,False,2021-03-20 00:00:00+00:00,0,Jrue Holiday,PTS,Jrue Holiday,PTS,21.0
96,1538,https://sports.betway.com/en/sports/evt/7362781,0,Milwaukee Bucks,San Antonio Spurs,2021-03-21 00:00:00+00:00,Total Points - Derrick White,2.0,0.0,over,False,2021-03-20 00:00:00+00:00,1,Derrick White,PTS,Derrick White,PTS,6.0
