,Unnamed: 0,id_old,status_new,status_old,status,home,away,points,betType,startTime,price,designation,period,live,link,scrapeMergeDate,result,playerName,statName,name,Stat,Value
19,73,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,14.5,Total Points - Kyle Kuzma,2021-03-20 00:00:00+00:00,1.77,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Kyle Kuzma,PTS,Kyle Kuzma,PTS,8.0
20,74,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,11.5,Total Points - Kevin Huerter,2021-03-20 00:00:00+00:00,1.97,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
21,75,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,11.5,Total Points - Kevin Huerter,2021-03-20 00:00:00+00:00,1.78,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
22,76,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,7.0,Total Rebounds - Kyle Kuzma,2021-03-20 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Kyle Kuzma,REB,Kyle Kuzma,REB,5.0
23,77,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,7.0,Total Rebounds - Kyle Kuzma,2021-03-20 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Kyle Kuzma,REB,Kyle Kuzma,REB,5.0
24,78,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,12.5,Total Rebounds - Clint Capela,2021-03-20 00:00:00+00:00,1.97,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Clint Capela,REB,Clint Capela,REB,16.0
25,79,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,12.5,Total Rebounds - Clint Capela,2021-03-20 00:00:00+00:00,1.78,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Clint Capela,REB,Clint Capela,REB,16.0
26,80,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,4.5,Total Rebounds - Danilo Gallinari,2021-03-20 00:00:00+00:00,2.15,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Danilo Gallinari,REB,Danilo Gallinari,REB,4.0
27,81,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,4.5,Total Rebounds - Danilo Gallinari,2021-03-20 00:00:00+00:00,1.63,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Danilo Gallinari,REB,Danilo Gallinari,REB,4.0
28,82,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,7.0,Total Rebounds - John Collins,2021-03-20 00:00:00+00:00,1.92,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
29,83,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,7.0,Total Rebounds - John Collins,2021-03-20 00:00:00+00:00,1.82,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,John Collins,REB,John Collins,REB,16.0
30,84,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,8.0,Total Rebounds - LeBron James,2021-03-20 00:00:00+00:00,1.72,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,LeBron James,REB,LeBron James,REB,1.0
31,85,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,8.0,Total Rebounds - LeBron James,2021-03-20 00:00:00+00:00,2.02,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,LeBron James,REB,LeBron James,REB,1.0
32,86,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,6.5,Total Rebounds - Montrezl Harrell,2021-03-20 00:00:00+00:00,1.7000000000000002,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Montrezl Harrell,REB,Montrezl Harrell,REB,11.0
33,87,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,6.5,Total Rebounds - Montrezl Harrell,2021-03-20 00:00:00+00:00,2.05,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Montrezl Harrell,REB,Montrezl Harrell,REB,11.0
34,88,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,8.5,Total Assists - Trae Young,2021-03-20 00:00:00+00:00,1.63,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Trae Young,AST,Trae Young,AST,11.0
35,89,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,8.5,Total Assists - Trae Young,2021-03-20 00:00:00+00:00,2.15,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Trae Young,AST,Trae Young,AST,11.0
36,90,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,4.5,Total Assists - Dennis Schroder,2021-03-20 00:00:00+00:00,1.66,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Dennis Schroder,AST,Dennis Schroder,AST,4.0
37,91,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,4.5,Total Assists - Dennis Schroder,2021-03-20 00:00:00+00:00,2.1,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Dennis Schroder,AST,Dennis Schroder,AST,4.0
38,92,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,8.5,Total Assists - LeBron James,2021-03-20 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,LeBron James,AST,LeBron James,AST,4.0
39,93,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,8.5,Total Assists - LeBron James,2021-03-20 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,LeBron James,AST,LeBron James,AST,4.0
40,94,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.0,Total Made 3 Point Shots - Dennis Schroder,2021-03-20 00:00:00+00:00,1.87,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Dennis Schroder,FG3M,Dennis Schroder,FG3M,0.0
41,95,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.0,Total Made 3 Point Shots - Dennis Schroder,2021-03-20 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Dennis Schroder,FG3M,Dennis Schroder,FG3M,0.0
42,96,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.5,Total Made 3 Point Shots - Kentavious Caldwell-Pope,2021-03-20 00:00:00+00:00,2.15,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Kentavious Caldwell-Pope,FG3M,Kentavious Caldwell-Pope,FG3M,0.0
43,97,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.5,Total Made 3 Point Shots - Kentavious Caldwell-Pope,2021-03-20 00:00:00+00:00,1.63,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Kentavious Caldwell-Pope,FG3M,Kentavious Caldwell-Pope,FG3M,0.0
44,98,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.5,Total Made 3 Point Shots - LeBron James,2021-03-20 00:00:00+00:00,1.49,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,LeBron James,FG3M,LeBron James,FG3M,1.0
45,99,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.5,Total Made 3 Point Shots - LeBron James,2021-03-20 00:00:00+00:00,2.45,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,LeBron James,FG3M,LeBron James,FG3M,1.0
46,100,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,2.5,Total Made 3 Point Shots - Trae Young,2021-03-20 00:00:00+00:00,2.15,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Trae Young,FG3M,Trae Young,FG3M,0.0
47,101,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,2.5,Total Made 3 Point Shots - Trae Young,2021-03-20 00:00:00+00:00,1.63,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Trae Young,FG3M,Trae Young,FG3M,0.0
48,102,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,2.5,Total Made 3 Point Shots - Danilo Gallinari,2021-03-20 00:00:00+00:00,2.4,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Danilo Gallinari,FG3M,Danilo Gallinari,FG3M,4.0
49,103,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,2.5,Total Made 3 Point Shots - Danilo Gallinari,2021-03-20 00:00:00+00:00,1.51,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Danilo Gallinari,FG3M,Danilo Gallinari,FG3M,4.0
50,104,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.5,Total Made 3 Point Shots - Kevin Huerter,2021-03-20 00:00:00+00:00,1.57,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Kevin Huerter,FG3M,Kevin Huerter,FG3M,2.0
51,105,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.5,Total Made 3 Point Shots - Kevin Huerter,2021-03-20 00:00:00+00:00,2.25,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Kevin Huerter,FG3M,Kevin Huerter,FG3M,2.0
52,106,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.5,Total Made 3 Point Shots - Kyle Kuzma,2021-03-20 00:00:00+00:00,1.57,over,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,0,Kyle Kuzma,FG3M,Kyle Kuzma,FG3M,1.0
53,107,1557332,OPEN,OPEN,OPEN,Los Angeles Lakers,Atlanta Hawks,1.5,Total Made 3 Point Shots - Kyle Kuzma,2021-03-20 00:00:00+00:00,2.25,under,0,False,https://www.coolbet.com/ca/sports/match/1557332,2021-03-20 00:00:00+00:00,1,Kyle Kuzma,FG3M,Kyle Kuzma,FG3M,1.0
54,188,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,9.5,Total Points - Brandon Clarke,2021-03-21 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Brandon Clarke,PTS,Brandon Clarke,PTS,16.0
55,189,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,9.5,Total Points - Brandon Clarke,2021-03-21 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Brandon Clarke,PTS,Brandon Clarke,PTS,16.0
56,190,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,21.5,Total Points - Andrew Wiggins,2021-03-21 00:00:00+00:00,1.92,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Andrew Wiggins,PTS,Andrew Wiggins,PTS,20.0
57,191,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,21.5,Total Points - Andrew Wiggins,2021-03-21 00:00:00+00:00,1.82,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Andrew Wiggins,PTS,Andrew Wiggins,PTS,20.0
58,192,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,15.5,Total Points - Dillon Brooks,2021-03-21 00:00:00+00:00,1.97,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Dillon Brooks,PTS,Dillon Brooks,PTS,19.0
59,193,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,15.5,Total Points - Dillon Brooks,2021-03-21 00:00:00+00:00,1.78,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Dillon Brooks,PTS,Dillon Brooks,PTS,19.0
60,194,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,8.5,Total Points - Draymond Green,2021-03-21 00:00:00+00:00,1.89,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Draymond Green,PTS,Draymond Green,PTS,7.0
61,195,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,8.5,Total Points - Draymond Green,2021-03-21 00:00:00+00:00,1.85,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Draymond Green,PTS,Draymond Green,PTS,7.0
62,196,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,20.5,Total Points - Ja Morant,2021-03-21 00:00:00+00:00,1.89,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Ja Morant,PTS,Ja Morant,PTS,14.0
63,197,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,20.5,Total Points - Ja Morant,2021-03-21 00:00:00+00:00,1.85,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Ja Morant,PTS,Ja Morant,PTS,14.0
64,198,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,16.0,Total Points - Jonas Valanciunas,2021-03-21 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Jonas Valanciunas,PTS,Jonas Valanciunas,PTS,19.0
65,199,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,16.0,Total Points - Jonas Valanciunas,2021-03-21 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Jonas Valanciunas,PTS,Jonas Valanciunas,PTS,19.0
66,200,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,11.0,Total Points - Kyle Anderson,2021-03-21 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Kyle Anderson,PTS,Kyle Anderson,PTS,13.0
67,201,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,11.0,Total Points - Kyle Anderson,2021-03-21 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Kyle Anderson,PTS,Kyle Anderson,PTS,13.0
68,202,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,5.5,Total Rebounds - Brandon Clarke,2021-03-21 00:00:00+00:00,1.88,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Brandon Clarke,REB,Brandon Clarke,REB,6.0
69,203,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,5.5,Total Rebounds - Brandon Clarke,2021-03-21 00:00:00+00:00,1.86,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Brandon Clarke,REB,Brandon Clarke,REB,6.0
70,204,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,13.5,Total Rebounds - Jonas Valanciunas,2021-03-21 00:00:00+00:00,1.75,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Jonas Valanciunas,REB,Jonas Valanciunas,REB,15.0
71,205,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,13.5,Total Rebounds - Jonas Valanciunas,2021-03-21 00:00:00+00:00,2.0,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Jonas Valanciunas,REB,Jonas Valanciunas,REB,15.0
72,206,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,5.5,Total Rebounds - Kyle Anderson,2021-03-21 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Kyle Anderson,REB,Kyle Anderson,REB,8.0
73,207,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,5.5,Total Rebounds - Kyle Anderson,2021-03-21 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Kyle Anderson,REB,Kyle Anderson,REB,8.0
74,208,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,7.5,Total Rebounds - Draymond Green,2021-03-21 00:00:00+00:00,1.63,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Draymond Green,REB,Draymond Green,REB,8.0
75,209,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,7.5,Total Rebounds - Draymond Green,2021-03-21 00:00:00+00:00,2.15,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Draymond Green,REB,Draymond Green,REB,8.0
76,210,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,5.5,Total Rebounds - Andrew Wiggins,2021-03-21 00:00:00+00:00,2.05,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Andrew Wiggins,REB,Andrew Wiggins,REB,9.0
77,211,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,5.5,Total Rebounds - Andrew Wiggins,2021-03-21 00:00:00+00:00,1.7000000000000002,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Andrew Wiggins,REB,Andrew Wiggins,REB,9.0
78,212,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,9.5,Total Assists - Draymond Green,2021-03-21 00:00:00+00:00,1.82,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Draymond Green,AST,Draymond Green,AST,3.0
79,213,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,9.5,Total Assists - Draymond Green,2021-03-21 00:00:00+00:00,1.92,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Draymond Green,AST,Draymond Green,AST,3.0
80,214,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,7.5,Total Assists - Ja Morant,2021-03-21 00:00:00+00:00,2.02,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Ja Morant,AST,Ja Morant,AST,8.0
81,215,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,7.5,Total Assists - Ja Morant,2021-03-21 00:00:00+00:00,1.72,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Ja Morant,AST,Ja Morant,AST,8.0
82,216,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,1.5,Total Made 3 Point Shots - Dillon Brooks,2021-03-21 00:00:00+00:00,1.75,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Dillon Brooks,FG3M,Dillon Brooks,FG3M,3.0
83,217,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,1.5,Total Made 3 Point Shots - Dillon Brooks,2021-03-21 00:00:00+00:00,2.0,under,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,0,Dillon Brooks,FG3M,Dillon Brooks,FG3M,3.0
84,218,1557336,OPEN,OPEN,OPEN,Memphis Grizzlies,Golden State Warriors,0.5,Total Made 3 Point Shots - Ja Morant,2021-03-21 00:00:00+00:00,1.63,over,0,False,https://www.coolbet.com/ca/sports/match/1557336,2021-03-20 00:00:00+00:00,1,Ja Morant,FG3M,Ja Morant,FG3M,1.0
