,Unnamed: 0,link,live,period,Americanprice,startTime,home,away,betType,designation,price,points,scrapeMergeDate,result,playerName,statName,name,Stat,Value
17,199,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-126,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Points - Kyle Anderson,under,1.794,11.5,2021-03-19 00:00:00+00:00,1,Kyle Anderson,PTS,Kyle Anderson,PTS,7.0
18,202,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-125,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,"Total Points, Rebounds and Assists - Will Barton",over,1.8,21.5,2021-03-19 00:00:00+00:00,1,Will Barton,PRA,Will Barton,PRA,25.0
19,203,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-106,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,"Total Points, Rebounds and Assists - Will Barton",under,1.943,21.5,2021-03-19 00:00:00+00:00,0,Will Barton,PRA,Will Barton,PRA,25.0
20,204,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-141,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Turnovers - Will Barton,over,1.709,1.5,2021-03-19 00:00:00+00:00,0,Will Barton,TOV,Will Barton,TOV,0.0
21,205,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,106,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Turnovers - Will Barton,under,2.06,1.5,2021-03-19 00:00:00+00:00,1,Will Barton,TOV,Will Barton,TOV,0.0
22,206,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-145,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Assists - Justin Holiday,over,1.689,1.5,2021-03-19 00:00:00+00:00,0,Justin Holiday,AST,Justin Holiday,AST,1.0
23,207,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,108,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Assists - Justin Holiday,under,2.08,1.5,2021-03-19 00:00:00+00:00,1,Justin Holiday,AST,Justin Holiday,AST,1.0
24,210,https://www.pinnacle.com/en/Basketball/NBA/Detroit-Pistons-vs-Houston-Rockets/1285662269,False,0,-121,2021-03-20 00:00:00+00:00,Houston Rockets,Detroit Pistons,Total Assists - Jerami Grant,over,1.8259999999999998,2.5,2021-03-19 00:00:00+00:00,0,Jerami Grant,AST,Jerami Grant,AST,2.0
25,211,https://www.pinnacle.com/en/Basketball/NBA/Detroit-Pistons-vs-Houston-Rockets/1285662269,False,0,-110,2021-03-20 00:00:00+00:00,Houston Rockets,Detroit Pistons,Total Assists - Jerami Grant,under,1.909,2.5,2021-03-19 00:00:00+00:00,1,Jerami Grant,AST,Jerami Grant,AST,2.0
26,218,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-127,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,"Total Points, Rebounds and Assists - Kyle Anderson",over,1.787,19.5,2021-03-19 00:00:00+00:00,0,Kyle Anderson,PRA,Kyle Anderson,PRA,13.0
27,219,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-104,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,"Total Points, Rebounds and Assists - Kyle Anderson",under,1.962,19.5,2021-03-19 00:00:00+00:00,1,Kyle Anderson,PRA,Kyle Anderson,PRA,13.0
28,230,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-104,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Points - Will Barton,over,1.962,14.5,2021-03-19 00:00:00+00:00,1,Will Barton,PTS,Will Barton,PTS,16.0
29,231,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-128,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Points - Will Barton,under,1.781,14.5,2021-03-19 00:00:00+00:00,0,Will Barton,PTS,Will Barton,PTS,16.0
30,232,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-147,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Made 3 Point Shots - Dejounte Murray,over,1.681,0.5,2021-03-19 00:00:00+00:00,0,Dejounte Murray,FG3M,Dejounte Murray,FG3M,0.0
31,233,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,110,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Made 3 Point Shots - Dejounte Murray,under,2.1,0.5,2021-03-19 00:00:00+00:00,1,Dejounte Murray,FG3M,Dejounte Murray,FG3M,0.0
32,238,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-121,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Rebounds - Derrick White,over,1.8259999999999998,3.5,2021-03-19 00:00:00+00:00,1,Derrick White,REB,Derrick White,REB,4.0
33,239,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-109,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Rebounds - Derrick White,under,1.9169999999999998,3.5,2021-03-19 00:00:00+00:00,0,Derrick White,REB,Derrick White,REB,4.0
34,240,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-101,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Rebounds - Buddy Hield,over,1.99,4.5,2021-03-19 00:00:00+00:00,1,Buddy Hield,REB,Buddy Hield,REB,5.0
35,241,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-131,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Rebounds - Buddy Hield,under,1.764,4.5,2021-03-19 00:00:00+00:00,0,Buddy Hield,REB,Buddy Hield,REB,5.0
36,242,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-121,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,"Total Points, Rebounds and Assists - Michael Porter Jr.",over,1.8259999999999998,25.5,2021-03-19 00:00:00+00:00,1,Michael Porter Jr.,PRA,Michael Porter Jr.,PRA,27.0
37,243,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-109,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,"Total Points, Rebounds and Assists - Michael Porter Jr.",under,1.9169999999999998,25.5,2021-03-19 00:00:00+00:00,0,Michael Porter Jr.,PRA,Michael Porter Jr.,PRA,27.0
38,246,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-117,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,"Total Points, Rebounds and Assists - Jamal Murray",over,1.8545,28.5,2021-03-19 00:00:00+00:00,1,Jamal Murray,PRA,Jamal Murray,PRA,41.0
39,247,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-113,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,"Total Points, Rebounds and Assists - Jamal Murray",under,1.885,28.5,2021-03-19 00:00:00+00:00,0,Jamal Murray,PRA,Jamal Murray,PRA,41.0
40,254,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-107,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Points - Larry Nance Jr.,over,1.935,11.5,2021-03-19 00:00:00+00:00,0,Larry Nance Jr.,PTS,Larry Nance Jr.,PTS,7.0
41,255,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-123,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Points - Larry Nance Jr.,under,1.8130000000000002,11.5,2021-03-19 00:00:00+00:00,1,Larry Nance Jr.,PTS,Larry Nance Jr.,PTS,7.0
42,258,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-109,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,"Total Points, Rebounds and Assists - Jimmy Butler",over,1.9169999999999998,39.5,2021-03-19 00:00:00+00:00,0,Jimmy Butler,PRA,Jimmy Butler,PRA,29.0
43,259,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-121,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,"Total Points, Rebounds and Assists - Jimmy Butler",under,1.8259999999999998,39.5,2021-03-19 00:00:00+00:00,1,Jimmy Butler,PRA,Jimmy Butler,PRA,29.0
44,262,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-113,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,"Total Points, Rebounds and Assists - Jaylen Brown",over,1.885,34.5,2021-03-19 00:00:00+00:00,0,Jaylen Brown,PRA,Jaylen Brown,PRA,33.0
45,263,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-117,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,"Total Points, Rebounds and Assists - Jaylen Brown",under,1.8545,34.5,2021-03-19 00:00:00+00:00,1,Jaylen Brown,PRA,Jaylen Brown,PRA,33.0
46,344,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,129,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Turnovers - Draymond Green,over,2.29,3.5,2021-03-19 00:00:00+00:00,1,Draymond Green,TOV,Draymond Green,TOV,4.0
47,345,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-175,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Turnovers - Draymond Green,under,1.571,3.5,2021-03-19 00:00:00+00:00,0,Draymond Green,TOV,Draymond Green,TOV,4.0
48,346,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-160,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Assists - Jarrett Allen,over,1.625,1.5,2021-03-19 00:00:00+00:00,1,Jarrett Allen,AST,Jarrett Allen,AST,2.0
49,347,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,119,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Assists - Jarrett Allen,under,2.19,1.5,2021-03-19 00:00:00+00:00,0,Jarrett Allen,AST,Jarrett Allen,AST,2.0
50,428,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-172,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Made 3 Point Shots - Ja Morant,over,1.581,0.5,2021-03-19 00:00:00+00:00,0,Ja Morant,FG3M,Ja Morant,FG3M,0.0
51,429,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,127,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Made 3 Point Shots - Ja Morant,under,2.27,0.5,2021-03-19 00:00:00+00:00,1,Ja Morant,FG3M,Ja Morant,FG3M,0.0
52,510,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-108,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Points - Jakob Poeltl,over,1.926,9.5,2021-03-19 00:00:00+00:00,0,Jakob Poeltl,PTS,Jakob Poeltl,PTS,8.0
53,511,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-123,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Points - Jakob Poeltl,under,1.8130000000000002,9.5,2021-03-19 00:00:00+00:00,1,Jakob Poeltl,PTS,Jakob Poeltl,PTS,8.0
54,514,https://www.pinnacle.com/en/Basketball/NBA/Detroit-Pistons-vs-Houston-Rockets/1285662269,False,0,-213,2021-03-20 00:00:00+00:00,Houston Rockets,Detroit Pistons,Total Turnovers - Mason Plumlee,over,1.47,1.5,2021-03-19 00:00:00+00:00,0,Mason Plumlee,TOV,Mason Plumlee,TOV,1.0
55,515,https://www.pinnacle.com/en/Basketball/NBA/Detroit-Pistons-vs-Houston-Rockets/1285662269,False,0,152,2021-03-20 00:00:00+00:00,Houston Rockets,Detroit Pistons,Total Turnovers - Mason Plumlee,under,2.52,1.5,2021-03-19 00:00:00+00:00,1,Mason Plumlee,TOV,Mason Plumlee,TOV,1.0
56,522,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,126,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Made 3 Point Shots - Andrew Wiggins,over,2.26,2.5,2021-03-19 00:00:00+00:00,1,Andrew Wiggins,FG3M,Andrew Wiggins,FG3M,6.0
57,523,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-171,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Made 3 Point Shots - Andrew Wiggins,under,1.585,2.5,2021-03-19 00:00:00+00:00,0,Andrew Wiggins,FG3M,Andrew Wiggins,FG3M,6.0
58,524,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-164,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Assists - Jayson Tatum,over,1.609,3.5,2021-03-19 00:00:00+00:00,0,Jayson Tatum,AST,Jayson Tatum,AST,3.0
59,525,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,122,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Assists - Jayson Tatum,under,2.22,3.5,2021-03-19 00:00:00+00:00,1,Jayson Tatum,AST,Jayson Tatum,AST,3.0
60,526,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,132,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Blocks and Steals - Kemba Walker,over,2.32,1.5,2021-03-19 00:00:00+00:00,0,Kemba Walker,BS,Kemba Walker,BS,0.0
61,527,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-179,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Blocks and Steals - Kemba Walker,under,1.5590000000000002,1.5,2021-03-19 00:00:00+00:00,1,Kemba Walker,BS,Kemba Walker,BS,0.0
62,530,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-136,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Blocks and Steals - Jonas Valanciunas,under,1.735,1.5,2021-03-19 00:00:00+00:00,1,Jonas Valanciunas,BS,Jonas Valanciunas,BS,1.0
63,531,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,102,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Blocks and Steals - Jonas Valanciunas,over,2.02,1.5,2021-03-19 00:00:00+00:00,0,Jonas Valanciunas,BS,Jonas Valanciunas,BS,1.0
64,532,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-196,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Blocks - Draymond Green,over,1.51,0.5,2021-03-19 00:00:00+00:00,1,Draymond Green,BLK,Draymond Green,BLK,2.0
65,533,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,143,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Blocks - Draymond Green,under,2.43,0.5,2021-03-19 00:00:00+00:00,0,Draymond Green,BLK,Draymond Green,BLK,2.0
66,536,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,102,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Assists - Jimmy Butler,over,2.02,7.5,2021-03-19 00:00:00+00:00,0,Jimmy Butler,AST,Jimmy Butler,AST,4.0
67,537,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-136,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Assists - Jimmy Butler,under,1.735,7.5,2021-03-19 00:00:00+00:00,1,Jimmy Butler,AST,Jimmy Butler,AST,4.0
68,544,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-115,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,"Total Points, Rebounds and Assists - Bam Adebayo",over,1.869,32.5,2021-03-19 00:00:00+00:00,1,Bam Adebayo,PRA,Bam Adebayo,PRA,33.0
69,545,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-115,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,"Total Points, Rebounds and Assists - Bam Adebayo",under,1.869,32.5,2021-03-19 00:00:00+00:00,0,Bam Adebayo,PRA,Bam Adebayo,PRA,33.0
70,548,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-130,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Assists - Dejounte Murray,over,1.77,5.5,2021-03-19 00:00:00+00:00,0,Dejounte Murray,AST,Dejounte Murray,AST,3.0
71,549,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-102,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Assists - Dejounte Murray,under,1.98,5.5,2021-03-19 00:00:00+00:00,1,Dejounte Murray,AST,Dejounte Murray,AST,3.0
72,550,https://www.pinnacle.com/en/Basketball/NBA/Detroit-Pistons-vs-Houston-Rockets/1285662269,False,0,-137,2021-03-20 00:00:00+00:00,Houston Rockets,Detroit Pistons,Total Turnovers - Delon Wright,over,1.7295,1.5,2021-03-19 00:00:00+00:00,0,Delon Wright,TOV,Delon Wright,TOV,0.0
73,551,https://www.pinnacle.com/en/Basketball/NBA/Detroit-Pistons-vs-Houston-Rockets/1285662269,False,0,103,2021-03-20 00:00:00+00:00,Houston Rockets,Detroit Pistons,Total Turnovers - Delon Wright,under,2.03,1.5,2021-03-19 00:00:00+00:00,1,Delon Wright,TOV,Delon Wright,TOV,0.0
74,696,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-107,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Rebounds - Myles Turner,over,1.935,6.5,2021-03-19 00:00:00+00:00,0,Myles Turner,REB,Myles Turner,REB,5.0
75,697,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-124,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Rebounds - Myles Turner,under,1.807,6.5,2021-03-19 00:00:00+00:00,1,Myles Turner,REB,Myles Turner,REB,5.0
76,702,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-159,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Made 3 Point Shots - Paul Millsap,over,1.629,0.5,2021-03-19 00:00:00+00:00,0,Paul Millsap,FG3M,Paul Millsap,FG3M,0.0
77,703,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,118,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Made 3 Point Shots - Paul Millsap,under,2.18,0.5,2021-03-19 00:00:00+00:00,1,Paul Millsap,FG3M,Paul Millsap,FG3M,0.0
78,706,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-150,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Rebounds - Dejounte Murray,over,1.6669999999999998,6.5,2021-03-19 00:00:00+00:00,0,Dejounte Murray,REB,Dejounte Murray,REB,6.0
