,Unnamed: 0,id_old,status_new,status_old,status,home,away,points,betType,startTime,price,designation,period,live,link,scrapeMergeDate,result,playerName,statName,name,Stat,Value
11,63,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,19.5,Total Points - Kemba Walker,2021-03-19 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Kemba Walker,PTS,Kemba Walker,PTS,16.0
12,64,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,13.5,Total Points - Marcus Smart,2021-03-19 00:00:00+00:00,1.83,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Marcus Smart,PTS,Marcus Smart,PTS,9.0
13,65,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,13.5,Total Points - Marcus Smart,2021-03-19 00:00:00+00:00,1.91,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Marcus Smart,PTS,Marcus Smart,PTS,9.0
14,66,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,14.5,Total Points - Richaun Holmes,2021-03-19 00:00:00+00:00,1.82,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Richaun Holmes,PTS,Richaun Holmes,PTS,25.0
15,67,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,14.5,Total Points - Richaun Holmes,2021-03-19 00:00:00+00:00,1.92,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Richaun Holmes,PTS,Richaun Holmes,PTS,25.0
16,70,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,9.5,Total Rebounds - Richaun Holmes,2021-03-19 00:00:00+00:00,2.02,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Richaun Holmes,REB,Richaun Holmes,REB,11.0
17,71,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,9.5,Total Rebounds - Richaun Holmes,2021-03-19 00:00:00+00:00,1.72,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Richaun Holmes,REB,Richaun Holmes,REB,11.0
18,72,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,7.5,Total Rebounds - Jayson Tatum,2021-03-19 00:00:00+00:00,1.87,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Jayson Tatum,REB,Jayson Tatum,REB,7.0
19,73,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,7.5,Total Rebounds - Jayson Tatum,2021-03-19 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Jayson Tatum,REB,Jayson Tatum,REB,7.0
20,74,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,6.5,Total Rebounds - Jaylen Brown,2021-03-19 00:00:00+00:00,2.15,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Jaylen Brown,REB,Jaylen Brown,REB,11.0
21,75,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,6.5,Total Rebounds - Jaylen Brown,2021-03-19 00:00:00+00:00,1.63,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Jaylen Brown,REB,Jaylen Brown,REB,11.0
22,76,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,6.0,Total Rebounds - Harrison Barnes,2021-03-19 00:00:00+00:00,1.89,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Harrison Barnes,REB,Harrison Barnes,REB,13.0
23,77,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,6.0,Total Rebounds - Harrison Barnes,2021-03-19 00:00:00+00:00,1.85,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Harrison Barnes,REB,Harrison Barnes,REB,13.0
24,78,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,6.5,Total Rebounds - Daniel Theis,2021-03-19 00:00:00+00:00,2.1,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Daniel Theis,REB,Daniel Theis,REB,8.0
25,79,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,6.5,Total Rebounds - Daniel Theis,2021-03-19 00:00:00+00:00,1.66,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Daniel Theis,REB,Daniel Theis,REB,8.0
26,84,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,3.5,Total Assists - Jaylen Brown,2021-03-19 00:00:00+00:00,1.66,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Jaylen Brown,AST,Jaylen Brown,AST,3.0
27,85,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,3.5,Total Assists - Jaylen Brown,2021-03-19 00:00:00+00:00,2.1,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Jaylen Brown,AST,Jaylen Brown,AST,3.0
28,86,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,3.5,Total Assists - Jayson Tatum,2021-03-19 00:00:00+00:00,1.6,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Jayson Tatum,AST,Jayson Tatum,AST,3.0
29,87,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,3.5,Total Assists - Jayson Tatum,2021-03-19 00:00:00+00:00,2.2,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Jayson Tatum,AST,Jayson Tatum,AST,3.0
30,88,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,4.5,Total Assists - Kemba Walker,2021-03-19 00:00:00+00:00,1.87,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Kemba Walker,AST,Kemba Walker,AST,7.0
31,89,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,4.5,Total Assists - Kemba Walker,2021-03-19 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Kemba Walker,AST,Kemba Walker,AST,7.0
32,90,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,2.5,Total Made 3 Point Shots - Kemba Walker,2021-03-19 00:00:00+00:00,1.63,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Kemba Walker,FG3M,Kemba Walker,FG3M,3.0
33,91,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,2.5,Total Made 3 Point Shots - Kemba Walker,2021-03-19 00:00:00+00:00,2.15,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Kemba Walker,FG3M,Kemba Walker,FG3M,3.0
34,92,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,2.0,Total Made 3 Point Shots - Jaylen Brown,2021-03-19 00:00:00+00:00,1.85,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Jaylen Brown,FG3M,Jaylen Brown,FG3M,3.0
35,93,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,2.0,Total Made 3 Point Shots - Jaylen Brown,2021-03-19 00:00:00+00:00,1.89,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Jaylen Brown,FG3M,Jaylen Brown,FG3M,3.0
36,94,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,1.5,Total Made 3 Point Shots - Harrison Barnes,2021-03-19 00:00:00+00:00,1.94,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Harrison Barnes,FG3M,Harrison Barnes,FG3M,2.0
37,95,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,1.5,Total Made 3 Point Shots - Harrison Barnes,2021-03-19 00:00:00+00:00,1.8,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Harrison Barnes,FG3M,Harrison Barnes,FG3M,2.0
38,98,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,4.0,Total Made 3 Point Shots - Buddy Hield,2021-03-19 00:00:00+00:00,2.1,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Buddy Hield,FG3M,Buddy Hield,FG3M,6.0
39,99,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,4.0,Total Made 3 Point Shots - Buddy Hield,2021-03-19 00:00:00+00:00,1.66,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Buddy Hield,FG3M,Buddy Hield,FG3M,6.0
40,100,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,1.5,Total Made 3 Point Shots - Marcus Smart,2021-03-19 00:00:00+00:00,1.63,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Marcus Smart,FG3M,Marcus Smart,FG3M,1.0
41,101,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,1.5,Total Made 3 Point Shots - Marcus Smart,2021-03-19 00:00:00+00:00,2.15,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Marcus Smart,FG3M,Marcus Smart,FG3M,1.0
42,102,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,2.5,Total Made 3 Point Shots - Jayson Tatum,2021-03-19 00:00:00+00:00,2.0,over,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,0,Jayson Tatum,FG3M,Jayson Tatum,FG3M,2.0
43,103,1557331,OPEN,OPEN,OPEN,Boston Celtics,Sacramento Kings,2.5,Total Made 3 Point Shots - Jayson Tatum,2021-03-19 00:00:00+00:00,1.75,under,0,False,https://www.coolbet.com/ca/sports/match/1557331,2021-03-19 00:00:00+00:00,1,Jayson Tatum,FG3M,Jayson Tatum,FG3M,2.0
44,188,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,9.0,Total Points - Jakob Poeltl,2021-03-19 00:00:00+00:00,2.05,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Jakob Poeltl,PTS,Jakob Poeltl,PTS,8.0
45,189,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,9.0,Total Points - Jakob Poeltl,2021-03-19 00:00:00+00:00,1.7000000000000002,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Jakob Poeltl,PTS,Jakob Poeltl,PTS,8.0
46,190,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,24.5,Total Points - Collin Sexton,2021-03-19 00:00:00+00:00,1.77,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Collin Sexton,PTS,Collin Sexton,PTS,29.0
47,191,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,24.5,Total Points - Collin Sexton,2021-03-19 00:00:00+00:00,1.98,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Collin Sexton,PTS,Collin Sexton,PTS,29.0
48,192,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,16.5,Total Points - Darius Garland,2021-03-19 00:00:00+00:00,1.77,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Darius Garland,PTS,Darius Garland,PTS,29.0
49,193,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,16.5,Total Points - Darius Garland,2021-03-19 00:00:00+00:00,1.98,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Darius Garland,PTS,Darius Garland,PTS,29.0
50,194,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,17.0,Total Points - Dejounte Murray,2021-03-19 00:00:00+00:00,1.94,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Dejounte Murray,PTS,Dejounte Murray,PTS,22.0
51,195,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,17.0,Total Points - Dejounte Murray,2021-03-19 00:00:00+00:00,1.8,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Dejounte Murray,PTS,Dejounte Murray,PTS,22.0
52,196,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,19.5,Total Points - DeMar DeRozan,2021-03-19 00:00:00+00:00,1.97,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,DeMar DeRozan,PTS,DeMar DeRozan,PTS,20.0
53,197,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,19.5,Total Points - DeMar DeRozan,2021-03-19 00:00:00+00:00,1.78,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,DeMar DeRozan,PTS,DeMar DeRozan,PTS,20.0
54,198,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,15.5,Total Points - Derrick White,2021-03-19 00:00:00+00:00,2.02,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Derrick White,PTS,Derrick White,PTS,17.0
55,199,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,15.5,Total Points - Derrick White,2021-03-19 00:00:00+00:00,1.72,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Derrick White,PTS,Derrick White,PTS,17.0
56,200,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,13.5,Total Points - Jarrett Allen,2021-03-19 00:00:00+00:00,1.82,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Jarrett Allen,PTS,Jarrett Allen,PTS,15.0
57,201,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,13.5,Total Points - Jarrett Allen,2021-03-19 00:00:00+00:00,1.92,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Jarrett Allen,PTS,Jarrett Allen,PTS,15.0
58,202,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,11.5,Total Points - Larry Nance Jr.,2021-03-19 00:00:00+00:00,1.89,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Larry Nance Jr.,PTS,Larry Nance Jr.,PTS,7.0
59,203,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,11.5,Total Points - Larry Nance Jr.,2021-03-19 00:00:00+00:00,1.85,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Larry Nance Jr.,PTS,Larry Nance Jr.,PTS,7.0
60,206,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,10.5,Total Points - Patty Mills,2021-03-19 00:00:00+00:00,1.82,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Patty Mills,PTS,Patty Mills,PTS,12.0
61,207,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,10.5,Total Points - Patty Mills,2021-03-19 00:00:00+00:00,1.92,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Patty Mills,PTS,Patty Mills,PTS,12.0
62,208,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,12.0,Total Rebounds - Jarrett Allen,2021-03-19 00:00:00+00:00,1.87,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Jarrett Allen,REB,Jarrett Allen,REB,11.0
63,209,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,12.0,Total Rebounds - Jarrett Allen,2021-03-19 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Jarrett Allen,REB,Jarrett Allen,REB,11.0
64,210,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,8.5,Total Rebounds - Larry Nance Jr.,2021-03-19 00:00:00+00:00,1.85,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Larry Nance Jr.,REB,Larry Nance Jr.,REB,4.0
65,211,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,8.5,Total Rebounds - Larry Nance Jr.,2021-03-19 00:00:00+00:00,1.89,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Larry Nance Jr.,REB,Larry Nance Jr.,REB,4.0
66,212,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,6.5,Total Rebounds - Dejounte Murray,2021-03-19 00:00:00+00:00,1.87,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Dejounte Murray,REB,Dejounte Murray,REB,6.0
67,213,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,6.5,Total Rebounds - Dejounte Murray,2021-03-19 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Dejounte Murray,REB,Dejounte Murray,REB,6.0
68,214,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,4.5,Total Rebounds - DeMar DeRozan,2021-03-19 00:00:00+00:00,1.7000000000000002,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,DeMar DeRozan,REB,DeMar DeRozan,REB,1.0
69,215,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,4.5,Total Rebounds - DeMar DeRozan,2021-03-19 00:00:00+00:00,2.05,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,DeMar DeRozan,REB,DeMar DeRozan,REB,1.0
70,216,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,9.5,Total Rebounds - Jakob Poeltl,2021-03-19 00:00:00+00:00,2.05,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Jakob Poeltl,REB,Jakob Poeltl,REB,12.0
71,217,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,9.5,Total Rebounds - Jakob Poeltl,2021-03-19 00:00:00+00:00,1.7000000000000002,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Jakob Poeltl,REB,Jakob Poeltl,REB,12.0
72,218,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,5.5,Total Assists - Darius Garland,2021-03-19 00:00:00+00:00,1.66,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Darius Garland,AST,Darius Garland,AST,8.0
73,219,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,5.5,Total Assists - Darius Garland,2021-03-19 00:00:00+00:00,2.1,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Darius Garland,AST,Darius Garland,AST,8.0
74,220,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,4.5,Total Assists - Dejounte Murray,2021-03-19 00:00:00+00:00,1.87,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Dejounte Murray,AST,Dejounte Murray,AST,3.0
75,221,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,4.5,Total Assists - Dejounte Murray,2021-03-19 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Dejounte Murray,AST,Dejounte Murray,AST,3.0
76,222,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,6.5,Total Assists - DeMar DeRozan,2021-03-19 00:00:00+00:00,1.94,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,DeMar DeRozan,AST,DeMar DeRozan,AST,7.0
77,223,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,6.5,Total Assists - DeMar DeRozan,2021-03-19 00:00:00+00:00,1.8,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,DeMar DeRozan,AST,DeMar DeRozan,AST,7.0
78,224,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,4.0,Total Assists - Collin Sexton,2021-03-19 00:00:00+00:00,1.8,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Collin Sexton,AST,Collin Sexton,AST,2.0
79,225,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,4.0,Total Assists - Collin Sexton,2021-03-19 00:00:00+00:00,1.94,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Collin Sexton,AST,Collin Sexton,AST,2.0
80,226,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,1.5,Total Made 3 Point Shots - Collin Sexton,2021-03-19 00:00:00+00:00,1.7000000000000002,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Collin Sexton,FG3M,Collin Sexton,FG3M,3.0
81,227,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,1.5,Total Made 3 Point Shots - Collin Sexton,2021-03-19 00:00:00+00:00,2.05,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Collin Sexton,FG3M,Collin Sexton,FG3M,3.0
82,228,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,1.5,Total Made 3 Point Shots - Darius Garland,2021-03-19 00:00:00+00:00,1.63,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Darius Garland,FG3M,Darius Garland,FG3M,2.0
83,229,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,1.5,Total Made 3 Point Shots - Darius Garland,2021-03-19 00:00:00+00:00,2.15,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Darius Garland,FG3M,Darius Garland,FG3M,2.0
84,232,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,2.0,Total Made 3 Point Shots - Patty Mills,2021-03-19 00:00:00+00:00,1.87,over,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,1,Patty Mills,FG3M,Patty Mills,FG3M,3.0
85,233,1557995,OPEN,OPEN,OPEN,Cleveland Cavaliers,San Antonio Spurs,2.0,Total Made 3 Point Shots - Patty Mills,2021-03-19 00:00:00+00:00,1.87,under,0,False,https://www.coolbet.com/ca/sports/match/1557995,2021-03-19 00:00:00+00:00,0,Patty Mills,FG3M,Patty Mills,FG3M,3.0
