,Unnamed: 0,isProps,link,startTime,home,away,period,betType,price,points,designation,live,scrapeMergeDate,result,playerName,statName,name,Stat,Value
15,3393,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Blocked Shots - Clint Capela,1.6,2.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,BLK,Clint Capela,BLK,1.0
16,3635,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Blocked Shots - Clint Capela,2.95,3.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,BLK,Clint Capela,BLK,1.0
17,3877,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,1.81,12.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,REB,Clint Capela,REB,16.0
18,4119,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,1.92,13.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,REB,Clint Capela,REB,16.0
19,4361,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,2.04,14.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,REB,Clint Capela,REB,16.0
20,4603,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,2.16,15.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,REB,Clint Capela,REB,16.0
21,4845,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,2.7,16.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,REB,Clint Capela,REB,16.0
22,5087,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,3.6,17.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,REB,Clint Capela,REB,16.0
23,5329,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,5.08,18.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,REB,Clint Capela,REB,16.0
24,5571,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,8.17,19.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,REB,Clint Capela,REB,16.0
25,5813,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,1.34,11.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,REB,Clint Capela,REB,16.0
26,590720,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - Clint Capela,1.95,12.5,under,False,2021-03-20 00:00:00+00:00,0,Clint Capela,REB,Clint Capela,REB,16.0
27,6055,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,2.27,16.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,RA,Clint Capela,RA,18.0
28,6297,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,2.76,17.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,RA,Clint Capela,RA,18.0
29,6539,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,3.43,18.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,RA,Clint Capela,RA,18.0
30,6781,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,4.29,19.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,RA,Clint Capela,RA,18.0
31,7023,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,5.36,20.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,RA,Clint Capela,RA,18.0
32,7265,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,6.61,21.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,RA,Clint Capela,RA,18.0
33,7507,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,1.95,15.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,RA,Clint Capela,RA,18.0
34,7749,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,1.74,14.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,RA,Clint Capela,RA,18.0
35,7991,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - Clint Capela,1.47,13.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,RA,Clint Capela,RA,18.0
36,8233,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Steals - Clint Capela,1.53,0.5,over,False,2021-03-20 00:00:00+00:00,1,Clint Capela,STL,Clint Capela,STL,1.0
37,8475,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Steals - Clint Capela,2.7,1.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,STL,Clint Capela,STL,1.0
38,8717,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Steals - Clint Capela,5.25,2.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,STL,Clint Capela,STL,1.0
39,8959,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Steals - Clint Capela,9.02,3.5,over,False,2021-03-20 00:00:00+00:00,0,Clint Capela,STL,Clint Capela,STL,1.0
40,9201,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Assists - John Collins,6.38,2.5,over,False,2021-03-20 00:00:00+00:00,0,John Collins,AST,John Collins,AST,0.0
41,9443,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Assists - John Collins,12.53,3.5,over,False,2021-03-20 00:00:00+00:00,0,John Collins,AST,John Collins,AST,0.0
42,9685,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Assists - John Collins,19.96,4.5,over,False,2021-03-20 00:00:00+00:00,0,John Collins,AST,John Collins,AST,0.0
43,9927,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Blocked Shots - John Collins,1.12,0.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,BLK,John Collins,BLK,3.0
44,10169,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Blocked Shots - John Collins,1.62,1.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,BLK,John Collins,BLK,3.0
45,10411,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Blocked Shots - John Collins,3.15,2.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,BLK,John Collins,BLK,3.0
46,10653,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Blocked Shots - John Collins,4.6,3.5,over,False,2021-03-20 00:00:00+00:00,0,John Collins,BLK,John Collins,BLK,3.0
47,10895,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,1.82,7.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
48,11137,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,2.04,8.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
49,11379,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,2.8,9.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
50,11621,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,4.22,10.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
51,11863,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,6.93,11.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
52,12105,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,14.1,12.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
53,12347,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,23.36,13.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
54,12589,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,1.72,6.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
55,12831,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,1.33,5.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,REB,John Collins,REB,16.0
56,596044,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds - John Collins,2.07,6.5,under,False,2021-03-20 00:00:00+00:00,0,John Collins,REB,John Collins,REB,16.0
57,13073,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",1.89,25.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
58,13315,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",2.12,27.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
59,13557,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",2.39,29.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
60,13799,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",2.68,31.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
61,14041,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",3.01,33.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
62,14283,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",3.54,35.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
63,14525,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",4.5,37.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
64,14767,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",5.71,39.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
65,15009,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",1.35,23.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,PRA,John Collins,PRA,43.0
66,590962,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,"Total Points, Rebounds and Assists - John Collins",1.87,25.5,under,False,2021-03-20 00:00:00+00:00,0,John Collins,PRA,John Collins,PRA,43.0
67,15251,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,1.6,8.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
68,15493,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,2.11,9.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
69,15735,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,2.68,10.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
70,15977,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,3.54,11.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
71,16219,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,4.96,12.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
72,16461,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,6.81,13.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
73,16703,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,8.82,14.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
74,16945,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,10.52,15.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
75,17187,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Rebounds and Assists - John Collins,1.33,7.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,RA,John Collins,RA,16.0
76,17429,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Steals - John Collins,1.75,0.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,STL,John Collins,STL,3.0
77,17671,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Steals - John Collins,3.35,1.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,STL,John Collins,STL,3.0
78,17913,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Steals - John Collins,6.0,2.5,over,False,2021-03-20 00:00:00+00:00,1,John Collins,STL,John Collins,STL,3.0
79,18155,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Steals - John Collins,14.15,3.5,over,False,2021-03-20 00:00:00+00:00,0,John Collins,STL,John Collins,STL,3.0
80,18397,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Points - Kevin Huerter,1.93,11.5,over,False,2021-03-20 00:00:00+00:00,0,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
81,18639,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Points - Kevin Huerter,2.17,13.5,over,False,2021-03-20 00:00:00+00:00,0,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
82,18881,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Points - Kevin Huerter,2.68,15.5,over,False,2021-03-20 00:00:00+00:00,0,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
83,19123,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Points - Kevin Huerter,3.72,17.5,over,False,2021-03-20 00:00:00+00:00,0,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
84,19365,True,https://www.bodog.eu/sports/basketball/nba/atlanta-hawks-los-angeles-lakers-202103201540,2021-03-20 00:00:00+00:00,Los Angeles Lakers,Atlanta Hawks,0,Total Points - Kevin Huerter,5.23,19.5,over,False,2021-03-20 00:00:00+00:00,0,Kevin Huerter,PTS,Kevin Huerter,PTS,8.0
