,Unnamed: 0,isProps,link,startTime,home,away,period,betType,price,points,designation,live,scrapeMergeDate,result,playerName,statName,name,Stat,Value
25,7186,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,"Total Points, Rebounds and Assists - Nikola Jokic",2.62,51.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,PRA,Nikola Jokic,PRA,53.0
26,7498,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,"Total Points, Rebounds and Assists - Nikola Jokic",2.95,53.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,PRA,Nikola Jokic,PRA,53.0
27,7810,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,"Total Points, Rebounds and Assists - Nikola Jokic",3.32,55.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,PRA,Nikola Jokic,PRA,53.0
28,8122,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,"Total Points, Rebounds and Assists - Nikola Jokic",3.73,57.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,PRA,Nikola Jokic,PRA,53.0
29,8434,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,"Total Points, Rebounds and Assists - Nikola Jokic",4.31,59.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,PRA,Nikola Jokic,PRA,53.0
30,8746,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,"Total Points, Rebounds and Assists - Nikola Jokic",1.41,43.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,PRA,Nikola Jokic,PRA,53.0
31,644707,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,"Total Points, Rebounds and Assists - Nikola Jokic",1.91,45.5,under,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,PRA,Nikola Jokic,PRA,53.0
32,9058,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,1.52,19.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,RA,Nikola Jokic,RA,25.0
33,9370,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,1.85,20.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,RA,Nikola Jokic,RA,25.0
34,9682,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,2.14,21.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,RA,Nikola Jokic,RA,25.0
35,9994,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,2.57,22.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,RA,Nikola Jokic,RA,25.0
36,10306,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,3.26,23.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,RA,Nikola Jokic,RA,25.0
37,10618,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,4.19,24.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,RA,Nikola Jokic,RA,25.0
38,10930,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,5.39,25.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,RA,Nikola Jokic,RA,25.0
39,11242,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,6.81,26.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,RA,Nikola Jokic,RA,25.0
40,11554,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Nikola Jokic,8.33,27.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,RA,Nikola Jokic,RA,25.0
41,11866,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Steals - Nikola Jokic,1.22,0.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,STL,Nikola Jokic,STL,2.0
42,12178,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Steals - Nikola Jokic,1.9,1.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,STL,Nikola Jokic,STL,2.0
43,12490,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Steals - Nikola Jokic,4.26,2.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,STL,Nikola Jokic,STL,2.0
44,12802,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Steals - Nikola Jokic,5.39,3.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,STL,Nikola Jokic,STL,2.0
45,13114,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Made 3 Point Shots - Nikola Jokic,2.13,1.5,over,False,2021-03-23 00:00:00+00:00,1,Nikola Jokic,FG3M,Nikola Jokic,FG3M,2.0
46,13426,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Made 3 Point Shots - Nikola Jokic,2.98,2.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,FG3M,Nikola Jokic,FG3M,2.0
47,13738,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Made 3 Point Shots - Nikola Jokic,6.43,3.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,FG3M,Nikola Jokic,FG3M,2.0
48,14050,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Made 3 Point Shots - Nikola Jokic,16.56,4.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,FG3M,Nikola Jokic,FG3M,2.0
49,14362,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Made 3 Point Shots - Nikola Jokic,30.0,5.5,over,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,FG3M,Nikola Jokic,FG3M,2.0
50,645019,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Made 3 Point Shots - Nikola Jokic,1.68,1.5,under,False,2021-03-23 00:00:00+00:00,0,Nikola Jokic,FG3M,Nikola Jokic,FG3M,2.0
51,14674,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Assists - Jamal Murray,2.17,5.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,AST,Jamal Murray,AST,4.0
52,14986,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Assists - Jamal Murray,3.06,6.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,AST,Jamal Murray,AST,4.0
53,15298,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Assists - Jamal Murray,5.11,7.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,AST,Jamal Murray,AST,4.0
54,15610,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Assists - Jamal Murray,9.08,8.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,AST,Jamal Murray,AST,4.0
55,15922,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Assists - Jamal Murray,16.26,9.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,AST,Jamal Murray,AST,4.0
56,16234,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Assists - Jamal Murray,1.48,4.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,AST,Jamal Murray,AST,4.0
57,16546,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Assists - Jamal Murray,1.13,3.5,over,False,2021-03-23 00:00:00+00:00,1,Jamal Murray,AST,Jamal Murray,AST,4.0
58,645331,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Assists - Jamal Murray,1.66,5.5,under,False,2021-03-23 00:00:00+00:00,1,Jamal Murray,AST,Jamal Murray,AST,4.0
59,16858,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Blocked Shots - Jamal Murray,2.1,0.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,BLK,Jamal Murray,BLK,0.0
60,17170,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Blocked Shots - Jamal Murray,4.25,1.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,BLK,Jamal Murray,BLK,0.0
61,17482,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Blocked Shots - Jamal Murray,7.0,2.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,BLK,Jamal Murray,BLK,0.0
62,17794,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Blocked Shots - Jamal Murray,25.0,3.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,BLK,Jamal Murray,BLK,0.0
63,18106,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,1.82,3.5,over,False,2021-03-23 00:00:00+00:00,1,Jamal Murray,REB,Jamal Murray,REB,4.0
64,18418,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,2.15,4.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,REB,Jamal Murray,REB,4.0
65,18730,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,2.98,5.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,REB,Jamal Murray,REB,4.0
66,19042,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,4.54,6.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,REB,Jamal Murray,REB,4.0
67,19354,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,7.51,7.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,REB,Jamal Murray,REB,4.0
68,19666,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,15.0,8.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,REB,Jamal Murray,REB,4.0
69,19978,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,25.45,9.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,REB,Jamal Murray,REB,4.0
70,20290,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,1.3,2.5,over,False,2021-03-23 00:00:00+00:00,1,Jamal Murray,REB,Jamal Murray,REB,4.0
71,645643,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds - Jamal Murray,1.94,3.5,under,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,REB,Jamal Murray,REB,4.0
72,20602,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,2.11,9.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
73,20914,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,2.68,10.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
74,21226,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,3.54,11.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
75,21538,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,4.96,12.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
76,21850,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,6.81,13.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
77,22162,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,8.82,14.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
78,22474,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,10.52,15.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
79,22786,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,12.32,16.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
80,23098,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Rebounds and Assists - Jamal Murray,1.6,8.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,RA,Jamal Murray,RA,8.0
81,23410,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Steals - Jamal Murray,1.22,0.5,over,False,2021-03-23 00:00:00+00:00,1,Jamal Murray,STL,Jamal Murray,STL,2.0
82,23722,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Steals - Jamal Murray,1.9,1.5,over,False,2021-03-23 00:00:00+00:00,1,Jamal Murray,STL,Jamal Murray,STL,2.0
83,24034,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Steals - Jamal Murray,4.26,2.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,STL,Jamal Murray,STL,2.0
84,24346,True,https://www.bodog.eu/sports/basketball/nba/denver-nuggets-orlando-magic-202103231900,2021-03-23 00:00:00+00:00,Orlando Magic,Denver Nuggets,0,Total Steals - Jamal Murray,5.39,3.5,over,False,2021-03-23 00:00:00+00:00,0,Jamal Murray,STL,Jamal Murray,STL,2.0
