,Unnamed: 0,link,live,period,Americanprice,startTime,home,away,betType,designation,price,points,scrapeMergeDate,result,playerName,statName,name,Stat,Value
25,309,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,113,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,Total Assists - Fred VanVleet,under,2.13,5.5,2021-03-22 00:00:00+00:00,1,Fred VanVleet,AST,Fred VanVleet,AST,2.0
26,310,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,-113,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,"Total Points, Rebounds and Assists - Norman Powell",over,1.885,26.5,2021-03-22 00:00:00+00:00,0,Norman Powell,PRA,Norman Powell,PRA,24.0
27,311,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,-117,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,"Total Points, Rebounds and Assists - Norman Powell",under,1.8545,26.5,2021-03-22 00:00:00+00:00,1,Norman Powell,PRA,Norman Powell,PRA,24.0
28,312,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,122,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Rebounds - Grayson Allen,over,2.22,3.5,2021-03-22 00:00:00+00:00,1,Grayson Allen,REB,Grayson Allen,REB,4.0
29,313,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,-165,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Rebounds - Grayson Allen,under,1.6059999999999999,3.5,2021-03-22 00:00:00+00:00,0,Grayson Allen,REB,Grayson Allen,REB,4.0
30,314,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,115,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Rebounds - Caris LeVert,over,2.15,4.5,2021-03-22 00:00:00+00:00,1,Caris LeVert,REB,Caris LeVert,REB,5.0
31,315,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,-154,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Rebounds - Caris LeVert,under,1.649,4.5,2021-03-22 00:00:00+00:00,0,Caris LeVert,REB,Caris LeVert,REB,5.0
32,318,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,-150,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Turnovers - Justin Holiday,over,1.6669999999999998,0.5,2021-03-22 00:00:00+00:00,1,Justin Holiday,TOV,Justin Holiday,TOV,2.0
33,319,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,112,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Turnovers - Justin Holiday,under,2.12,0.5,2021-03-22 00:00:00+00:00,0,Justin Holiday,TOV,Justin Holiday,TOV,2.0
34,322,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,-120,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,Total Points - Danuel House Jr.,over,1.8330000000000002,11.5,2021-03-22 00:00:00+00:00,1,Danuel House Jr.,PTS,Danuel House Jr.,PTS,12.0
35,323,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,-110,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,Total Points - Danuel House Jr.,under,1.909,11.5,2021-03-22 00:00:00+00:00,0,Danuel House Jr.,PTS,Danuel House Jr.,PTS,12.0
36,354,https://www.pinnacle.com/en/Basketball/NBA/Oklahoma-City-Thunder-vs-Minnesota-Timberwolves/1287756756,False,0,144,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,Total Assists - Isaiah Roby,over,2.44,2.5,2021-03-22 00:00:00+00:00,0,Isaiah Roby,AST,Isaiah Roby,AST,0.0
37,355,https://www.pinnacle.com/en/Basketball/NBA/Oklahoma-City-Thunder-vs-Minnesota-Timberwolves/1287756756,False,0,-199,2021-03-23 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,Total Assists - Isaiah Roby,under,1.5030000000000001,2.5,2021-03-22 00:00:00+00:00,1,Isaiah Roby,AST,Isaiah Roby,AST,0.0
38,360,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,115,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Made 3 Point Shots - Donte DiVincenzo,under,2.15,1.5,2021-03-22 00:00:00+00:00,0,Donte DiVincenzo,FG3M,Donte DiVincenzo,FG3M,2.0
39,361,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,-154,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Made 3 Point Shots - Donte DiVincenzo,over,1.649,1.5,2021-03-22 00:00:00+00:00,1,Donte DiVincenzo,FG3M,Donte DiVincenzo,FG3M,2.0
40,366,https://www.pinnacle.com/en/Basketball/NBA/Charlotte-Hornets-vs-San-Antonio-Spurs/1287770997,False,0,120,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,Total Made 3 Point Shots - Terry Rozier,over,2.2,3.5,2021-03-22 00:00:00+00:00,0,Terry Rozier,FG3M,Terry Rozier,FG3M,3.0
41,367,https://www.pinnacle.com/en/Basketball/NBA/Charlotte-Hornets-vs-San-Antonio-Spurs/1287770997,False,0,-161,2021-03-23 00:00:00+00:00,San Antonio Spurs,Charlotte Hornets,Total Made 3 Point Shots - Terry Rozier,under,1.621,3.5,2021-03-22 00:00:00+00:00,1,Terry Rozier,FG3M,Terry Rozier,FG3M,3.0
42,370,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,143,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Blocks - Daniel Theis,over,2.43,1.5,2021-03-22 00:00:00+00:00,0,Daniel Theis,BLK,Daniel Theis,BLK,0.0
43,371,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,-201,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Blocks - Daniel Theis,under,1.4969999999999999,1.5,2021-03-22 00:00:00+00:00,1,Daniel Theis,BLK,Daniel Theis,BLK,0.0
44,378,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Chicago-Bulls/1287784123,False,0,-124,2021-03-23 00:00:00+00:00,Chicago Bulls,Utah Jazz,"Total Points, Rebounds and Assists - Bojan Bogdanovic",over,1.807,20.5,2021-03-22 00:00:00+00:00,0,Bojan Bogdanovic,PRA,Bojan Bogdanovic,PRA,13.0
45,379,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Chicago-Bulls/1287784123,False,0,-107,2021-03-23 00:00:00+00:00,Chicago Bulls,Utah Jazz,"Total Points, Rebounds and Assists - Bojan Bogdanovic",under,1.935,20.5,2021-03-22 00:00:00+00:00,1,Bojan Bogdanovic,PRA,Bojan Bogdanovic,PRA,13.0
46,458,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,115,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,Total Assists - Harrison Barnes,over,2.15,3.5,2021-03-22 00:00:00+00:00,1,Harrison Barnes,AST,Harrison Barnes,AST,8.0
47,459,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,-153,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,Total Assists - Harrison Barnes,under,1.653,3.5,2021-03-22 00:00:00+00:00,0,Harrison Barnes,AST,Harrison Barnes,AST,8.0
48,460,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,-113,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,"Total Points, Rebounds and Assists - Richaun Holmes",over,1.885,25.5,2021-03-22 00:00:00+00:00,1,Richaun Holmes,PRA,Richaun Holmes,PRA,36.0
49,461,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,-117,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,"Total Points, Rebounds and Assists - Richaun Holmes",under,1.8545,25.5,2021-03-22 00:00:00+00:00,0,Richaun Holmes,PRA,Richaun Holmes,PRA,36.0
50,462,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Chicago-Bulls/1287784123,False,0,109,2021-03-23 00:00:00+00:00,Chicago Bulls,Utah Jazz,Total Points - Tomas Satoransky,over,2.09,9.5,2021-03-22 00:00:00+00:00,1,Tomas Satoransky,PTS,Tomas Satoransky,PTS,13.0
51,463,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Chicago-Bulls/1287784123,False,0,-144,2021-03-23 00:00:00+00:00,Chicago Bulls,Utah Jazz,Total Points - Tomas Satoransky,under,1.694,9.5,2021-03-22 00:00:00+00:00,0,Tomas Satoransky,PTS,Tomas Satoransky,PTS,13.0
52,464,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,-178,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,Total Turnovers - Collin Sexton,over,1.5619999999999998,2.5,2021-03-22 00:00:00+00:00,0,Collin Sexton,TOV,Collin Sexton,TOV,2.0
53,465,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,131,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,Total Turnovers - Collin Sexton,under,2.31,2.5,2021-03-22 00:00:00+00:00,1,Collin Sexton,TOV,Collin Sexton,TOV,2.0
54,468,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,-136,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Assists - Kyle Anderson,over,1.735,2.5,2021-03-22 00:00:00+00:00,1,Kyle Anderson,AST,Kyle Anderson,AST,7.0
55,469,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,102,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Assists - Kyle Anderson,under,2.02,2.5,2021-03-22 00:00:00+00:00,0,Kyle Anderson,AST,Kyle Anderson,AST,7.0
56,472,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,-200,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Turnovers - Caris LeVert,over,1.5,1.5,2021-03-22 00:00:00+00:00,0,Caris LeVert,TOV,Caris LeVert,TOV,0.0
57,473,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,145,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Turnovers - Caris LeVert,under,2.45,1.5,2021-03-22 00:00:00+00:00,1,Caris LeVert,TOV,Caris LeVert,TOV,0.0
58,474,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,-141,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,Total Blocks and Steals - Kyle Lowry,over,1.709,1.5,2021-03-22 00:00:00+00:00,1,Kyle Lowry,BS,Kyle Lowry,BS,2.0
59,475,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,106,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,Total Blocks and Steals - Kyle Lowry,under,2.06,1.5,2021-03-22 00:00:00+00:00,0,Kyle Lowry,BS,Kyle Lowry,BS,2.0
60,478,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,-178,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,Total Assists - Buddy Hield,over,1.5619999999999998,2.5,2021-03-22 00:00:00+00:00,0,Buddy Hield,AST,Buddy Hield,AST,2.0
61,479,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,131,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,Total Assists - Buddy Hield,under,2.31,2.5,2021-03-22 00:00:00+00:00,1,Buddy Hield,AST,Buddy Hield,AST,2.0
62,482,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,-107,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Assists - Khris Middleton,under,1.935,6.5,2021-03-22 00:00:00+00:00,1,Khris Middleton,AST,Khris Middleton,AST,6.0
63,483,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,-123,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Assists - Khris Middleton,over,1.8130000000000002,6.5,2021-03-22 00:00:00+00:00,0,Khris Middleton,AST,Khris Middleton,AST,6.0
64,484,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,-122,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,"Total Points, Rebounds and Assists - Danuel House Jr.",over,1.819,18.5,2021-03-22 00:00:00+00:00,1,Danuel House Jr.,PRA,Danuel House Jr.,PRA,21.0
65,485,https://www.pinnacle.com/en/Basketball/NBA/Toronto-Raptors-vs-Houston-Rockets/1287784126,False,0,-108,2021-03-23 00:00:00+00:00,Houston Rockets,Toronto Raptors,"Total Points, Rebounds and Assists - Danuel House Jr.",under,1.926,18.5,2021-03-22 00:00:00+00:00,0,Danuel House Jr.,PRA,Danuel House Jr.,PRA,21.0
66,494,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Chicago-Bulls/1287784123,False,0,107,2021-03-23 00:00:00+00:00,Chicago Bulls,Utah Jazz,Total Assists - Zach LaVine,over,2.07,4.5,2021-03-22 00:00:00+00:00,0,Zach LaVine,AST,Zach LaVine,AST,4.0
67,495,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Chicago-Bulls/1287784123,False,0,-143,2021-03-23 00:00:00+00:00,Chicago Bulls,Utah Jazz,Total Assists - Zach LaVine,under,1.699,4.5,2021-03-22 00:00:00+00:00,1,Zach LaVine,AST,Zach LaVine,AST,4.0
68,496,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,-102,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,Total Made 3 Point Shots - Harrison Barnes,over,1.98,1.5,2021-03-22 00:00:00+00:00,0,Harrison Barnes,FG3M,Harrison Barnes,FG3M,1.0
69,497,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Cleveland-Cavaliers/1287748061,False,0,-130,2021-03-22 00:00:00+00:00,Cleveland Cavaliers,Sacramento Kings,Total Made 3 Point Shots - Harrison Barnes,under,1.77,1.5,2021-03-22 00:00:00+00:00,1,Harrison Barnes,FG3M,Harrison Barnes,FG3M,1.0
70,512,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,-117,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Made 3 Point Shots - Jaylen Brown,over,1.8545,2.5,2021-03-22 00:00:00+00:00,1,Jaylen Brown,FG3M,Jaylen Brown,FG3M,3.0
71,513,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,-113,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Made 3 Point Shots - Jaylen Brown,under,1.885,2.5,2021-03-22 00:00:00+00:00,0,Jaylen Brown,FG3M,Jaylen Brown,FG3M,3.0
72,550,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,"Total Points, Rebounds and Assists - Marcus Smart",over,1.869,22.5,2021-03-22 00:00:00+00:00,1,Marcus Smart,PRA,Marcus Smart,PRA,26.0
73,551,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,-115,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,"Total Points, Rebounds and Assists - Marcus Smart",under,1.869,22.5,2021-03-22 00:00:00+00:00,0,Marcus Smart,PRA,Marcus Smart,PRA,26.0
74,586,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,-141,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Turnovers - Jonas Valanciunas,over,1.709,1.5,2021-03-22 00:00:00+00:00,0,Jonas Valanciunas,TOV,Jonas Valanciunas,TOV,0.0
75,587,https://www.pinnacle.com/en/Basketball/NBA/Boston-Celtics-vs-Memphis-Grizzlies/1287784127,False,0,106,2021-03-23 00:00:00+00:00,Memphis Grizzlies,Boston Celtics,Total Turnovers - Jonas Valanciunas,under,2.06,1.5,2021-03-22 00:00:00+00:00,1,Jonas Valanciunas,TOV,Jonas Valanciunas,TOV,0.0
76,590,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,-135,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Points - Khris Middleton,under,1.7409999999999999,24.5,2021-03-22 00:00:00+00:00,0,Khris Middleton,PTS,Khris Middleton,PTS,25.0
77,591,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Milwaukee-Bucks/1287784122,False,0,102,2021-03-23 00:00:00+00:00,Milwaukee Bucks,Indiana Pacers,Total Points - Khris Middleton,over,2.02,24.5,2021-03-22 00:00:00+00:00,1,Khris Middleton,PTS,Khris Middleton,PTS,25.0
