,Unnamed: 0,link,live,period,Americanprice,startTime,home,away,betType,designation,price,points,scrapeMergeDate,result,playerName,statName,name,Stat,Value
161,2765,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-105,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Blocks and Steals - Domantas Sabonis,under,1.952,1.5,2021-03-19 00:00:00+00:00,1,Domantas Sabonis,BS,Domantas Sabonis,BS,1.0
162,2846,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-160,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Blocks and Steals - Michael Porter Jr.,over,1.625,1.5,2021-03-19 00:00:00+00:00,0,Michael Porter Jr.,BS,Michael Porter Jr.,BS,1.0
163,2847,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,119,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Blocks and Steals - Michael Porter Jr.,under,2.19,1.5,2021-03-19 00:00:00+00:00,1,Michael Porter Jr.,BS,Michael Porter Jr.,BS,1.0
164,2848,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-122,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Points - Jonas Valanciunas,over,1.819,15.5,2021-03-19 00:00:00+00:00,0,Jonas Valanciunas,PTS,Jonas Valanciunas,PTS,10.0
165,2849,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-109,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Points - Jonas Valanciunas,under,1.9169999999999998,15.5,2021-03-19 00:00:00+00:00,1,Jonas Valanciunas,PTS,Jonas Valanciunas,PTS,10.0
166,2858,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-143,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Turnovers - Buddy Hield,over,1.699,1.5,2021-03-19 00:00:00+00:00,0,Buddy Hield,TOV,Buddy Hield,TOV,1.0
167,2859,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,107,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Turnovers - Buddy Hield,under,2.07,1.5,2021-03-19 00:00:00+00:00,1,Buddy Hield,TOV,Buddy Hield,TOV,1.0
168,2864,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-134,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Made 3 Point Shots - Buddy Hield,over,1.746,3.5,2021-03-19 00:00:00+00:00,1,Buddy Hield,FG3M,Buddy Hield,FG3M,6.0
169,2865,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,101,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Made 3 Point Shots - Buddy Hield,under,2.01,3.5,2021-03-19 00:00:00+00:00,0,Buddy Hield,FG3M,Buddy Hield,FG3M,6.0
170,2866,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,135,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Blocks and Steals - Tomas Satoransky,over,2.35,1.5,2021-03-19 00:00:00+00:00,0,Tomas Satoransky,BS,Tomas Satoransky,BS,0.0
171,2867,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-190,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Blocks and Steals - Tomas Satoransky,under,1.526,1.5,2021-03-19 00:00:00+00:00,1,Tomas Satoransky,BS,Tomas Satoransky,BS,0.0
172,2870,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-145,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Assists - Darius Garland,over,1.689,5.5,2021-03-19 00:00:00+00:00,1,Darius Garland,AST,Darius Garland,AST,8.0
173,2871,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,109,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Assists - Darius Garland,under,2.09,5.5,2021-03-19 00:00:00+00:00,0,Darius Garland,AST,Darius Garland,AST,8.0
174,2920,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-120,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,Total Rebounds - Damian Lillard,over,1.8330000000000002,4.5,2021-03-19 00:00:00+00:00,0,Damian Lillard,REB,Damian Lillard,REB,3.0
175,2921,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-110,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,Total Rebounds - Damian Lillard,under,1.909,4.5,2021-03-19 00:00:00+00:00,1,Damian Lillard,REB,Damian Lillard,REB,3.0
176,2922,https://www.pinnacle.com/en/Basketball/NBA/Brooklyn-Nets-vs-Orlando-Magic/1285662273,False,0,-143,2021-03-20 00:00:00+00:00,Orlando Magic,Brooklyn Nets,Total Assists - Jeff Green,over,1.699,1.5,2021-03-19 00:00:00+00:00,0,Jeff Green,AST,Jeff Green,AST,0.0
177,2923,https://www.pinnacle.com/en/Basketball/NBA/Brooklyn-Nets-vs-Orlando-Magic/1285662273,False,0,107,2021-03-20 00:00:00+00:00,Orlando Magic,Brooklyn Nets,Total Assists - Jeff Green,under,2.07,1.5,2021-03-19 00:00:00+00:00,1,Jeff Green,AST,Jeff Green,AST,0.0
178,3058,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-130,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Blocks - Jarrett Allen,over,1.77,1.5,2021-03-19 00:00:00+00:00,1,Jarrett Allen,BLK,Jarrett Allen,BLK,2.0
179,3059,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-102,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Blocks - Jarrett Allen,under,1.98,1.5,2021-03-19 00:00:00+00:00,0,Jarrett Allen,BLK,Jarrett Allen,BLK,2.0
180,3064,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-101,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,Total Points - Enes Kanter,over,1.99,12.5,2021-03-19 00:00:00+00:00,1,Enes Kanter,PTS,Enes Kanter,PTS,14.0
181,3065,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-132,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,Total Points - Enes Kanter,under,1.758,12.5,2021-03-19 00:00:00+00:00,0,Enes Kanter,PTS,Enes Kanter,PTS,14.0
182,3080,https://www.pinnacle.com/en/Basketball/NBA/Brooklyn-Nets-vs-Orlando-Magic/1285662273,False,0,-122,2021-03-20 00:00:00+00:00,Orlando Magic,Brooklyn Nets,Total Rebounds - Joe Harris,over,1.819,3.5,2021-03-19 00:00:00+00:00,1,Joe Harris,REB,Joe Harris,REB,6.0
183,3081,https://www.pinnacle.com/en/Basketball/NBA/Brooklyn-Nets-vs-Orlando-Magic/1285662273,False,0,-108,2021-03-20 00:00:00+00:00,Orlando Magic,Brooklyn Nets,Total Rebounds - Joe Harris,under,1.926,3.5,2021-03-19 00:00:00+00:00,0,Joe Harris,REB,Joe Harris,REB,6.0
184,3082,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-105,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,Total Rebounds - Josh Richardson,over,1.952,3.5,2021-03-19 00:00:00+00:00,1,Josh Richardson,REB,Josh Richardson,REB,6.0
185,3083,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-126,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,Total Rebounds - Josh Richardson,under,1.794,3.5,2021-03-19 00:00:00+00:00,0,Josh Richardson,REB,Josh Richardson,REB,6.0
186,3084,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-108,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Assists - Kemba Walker,over,1.926,4.5,2021-03-19 00:00:00+00:00,1,Kemba Walker,AST,Kemba Walker,AST,7.0
187,3085,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-123,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Assists - Kemba Walker,under,1.8130000000000002,4.5,2021-03-19 00:00:00+00:00,0,Kemba Walker,AST,Kemba Walker,AST,7.0
188,3086,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,-167,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Turnovers - Domantas Sabonis,over,1.599,2.5,2021-03-19 00:00:00+00:00,1,Domantas Sabonis,TOV,Domantas Sabonis,TOV,4.0
189,3087,https://www.pinnacle.com/en/Basketball/NBA/Indiana-Pacers-vs-Miami-Heat/1285662268,False,0,124,2021-03-20 00:00:00+00:00,Miami Heat,Indiana Pacers,Total Turnovers - Domantas Sabonis,under,2.24,2.5,2021-03-19 00:00:00+00:00,0,Domantas Sabonis,TOV,Domantas Sabonis,TOV,4.0
190,3088,https://www.pinnacle.com/en/Basketball/NBA/Detroit-Pistons-vs-Houston-Rockets/1285662269,False,0,-154,2021-03-20 00:00:00+00:00,Houston Rockets,Detroit Pistons,Total Blocks and Steals - Jerami Grant,over,1.649,1.5,2021-03-19 00:00:00+00:00,0,Jerami Grant,BS,Jerami Grant,BS,0.0
191,3089,https://www.pinnacle.com/en/Basketball/NBA/Detroit-Pistons-vs-Houston-Rockets/1285662269,False,0,115,2021-03-20 00:00:00+00:00,Houston Rockets,Detroit Pistons,Total Blocks and Steals - Jerami Grant,under,2.15,1.5,2021-03-19 00:00:00+00:00,1,Jerami Grant,BS,Jerami Grant,BS,0.0
192,3094,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-128,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Points - Richaun Holmes,over,1.781,14.5,2021-03-19 00:00:00+00:00,1,Richaun Holmes,PTS,Richaun Holmes,PTS,25.0
193,3095,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-103,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Points - Richaun Holmes,under,1.9709999999999999,14.5,2021-03-19 00:00:00+00:00,0,Richaun Holmes,PTS,Richaun Holmes,PTS,25.0
194,3172,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-115,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Rebounds - Buddy Hield,over,1.869,4.5,2021-03-19 00:00:00+00:00,1,Buddy Hield,REB,Buddy Hield,REB,5.0
195,3173,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-116,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Rebounds - Buddy Hield,under,1.8619999999999999,4.5,2021-03-19 00:00:00+00:00,0,Buddy Hield,REB,Buddy Hield,REB,5.0
196,3174,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-196,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Blocks - Draymond Green,over,1.51,0.5,2021-03-19 00:00:00+00:00,1,Draymond Green,BLK,Draymond Green,BLK,2.0
197,3175,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,143,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Blocks - Draymond Green,under,2.43,0.5,2021-03-19 00:00:00+00:00,0,Draymond Green,BLK,Draymond Green,BLK,2.0
198,3180,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-136,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Blocks and Steals - Kyle Anderson,over,1.735,1.5,2021-03-19 00:00:00+00:00,1,Kyle Anderson,BS,Kyle Anderson,BS,2.0
199,3181,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,103,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Blocks and Steals - Kyle Anderson,under,2.03,1.5,2021-03-19 00:00:00+00:00,0,Kyle Anderson,BS,Kyle Anderson,BS,2.0
200,3184,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-120,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,"Total Points, Rebounds and Assists - Damian Lillard",over,1.8330000000000002,45.5,2021-03-19 00:00:00+00:00,0,Damian Lillard,PRA,Damian Lillard,PRA,40.0
201,3185,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-111,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,"Total Points, Rebounds and Assists - Damian Lillard",under,1.901,45.5,2021-03-19 00:00:00+00:00,1,Damian Lillard,PRA,Damian Lillard,PRA,40.0
202,3190,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,181,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Blocks and Steals - Collin Sexton,over,2.81,1.5,2021-03-19 00:00:00+00:00,0,Collin Sexton,BS,Collin Sexton,BS,0.0
203,3191,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-263,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Blocks and Steals - Collin Sexton,under,1.38,1.5,2021-03-19 00:00:00+00:00,1,Collin Sexton,BS,Collin Sexton,BS,0.0
204,3192,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Toronto-Raptors/1285662272,False,0,132,2021-03-20 00:00:00+00:00,Toronto Raptors,Utah Jazz,Total Rebounds - Donovan Mitchell,over,2.32,5.5,2021-03-19 00:00:00+00:00,0,Donovan Mitchell,REB,Donovan Mitchell,REB,5.0
205,3193,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Toronto-Raptors/1285662272,False,0,-179,2021-03-20 00:00:00+00:00,Toronto Raptors,Utah Jazz,Total Rebounds - Donovan Mitchell,under,1.5590000000000002,5.5,2021-03-19 00:00:00+00:00,1,Donovan Mitchell,REB,Donovan Mitchell,REB,5.0
206,3196,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-185,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Blocks and Steals - Thaddeus Young,over,1.541,1.5,2021-03-19 00:00:00+00:00,0,Thaddeus Young,BS,Thaddeus Young,BS,1.0
207,3197,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,135,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Blocks and Steals - Thaddeus Young,under,2.35,1.5,2021-03-19 00:00:00+00:00,1,Thaddeus Young,BS,Thaddeus Young,BS,1.0
208,3204,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-120,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,"Total Points, Rebounds and Assists - Kristaps Porzingis",over,1.8330000000000002,31.5,2021-03-19 00:00:00+00:00,0,Kristaps Porzingis,PRA,Kristaps Porzingis,PRA,20.0
209,3205,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-110,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,"Total Points, Rebounds and Assists - Kristaps Porzingis",under,1.909,31.5,2021-03-19 00:00:00+00:00,1,Kristaps Porzingis,PRA,Kristaps Porzingis,PRA,20.0
210,3298,https://www.pinnacle.com/en/Basketball/NBA/Brooklyn-Nets-vs-Orlando-Magic/1285662273,False,0,-183,2021-03-20 00:00:00+00:00,Orlando Magic,Brooklyn Nets,Total Made 3 Point Shots - Joe Harris,over,1.547,2.5,2021-03-19 00:00:00+00:00,1,Joe Harris,FG3M,Joe Harris,FG3M,3.0
211,3299,https://www.pinnacle.com/en/Basketball/NBA/Brooklyn-Nets-vs-Orlando-Magic/1285662273,False,0,134,2021-03-20 00:00:00+00:00,Orlando Magic,Brooklyn Nets,Total Made 3 Point Shots - Joe Harris,under,2.34,2.5,2021-03-19 00:00:00+00:00,0,Joe Harris,FG3M,Joe Harris,FG3M,3.0
212,3304,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-107,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Assists - Thaddeus Young,over,1.935,4.5,2021-03-19 00:00:00+00:00,1,Thaddeus Young,AST,Thaddeus Young,AST,6.0
213,3305,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-124,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Assists - Thaddeus Young,under,1.807,4.5,2021-03-19 00:00:00+00:00,0,Thaddeus Young,AST,Thaddeus Young,AST,6.0
214,3306,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-114,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Assists - Kevon Looney,over,1.8769999999999998,1.5,2021-03-19 00:00:00+00:00,1,Kevon Looney,AST,Kevon Looney,AST,3.0
215,3307,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-116,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Assists - Kevon Looney,under,1.8619999999999999,1.5,2021-03-19 00:00:00+00:00,0,Kevon Looney,AST,Kevon Looney,AST,3.0
216,3386,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-139,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Blocks and Steals - De'Aaron Fox,over,1.72,1.5,2021-03-19 00:00:00+00:00,1,De'Aaron Fox,BS,De'Aaron Fox,BS,2.0
217,3387,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,104,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Blocks and Steals - De'Aaron Fox,under,2.04,1.5,2021-03-19 00:00:00+00:00,0,De'Aaron Fox,BS,De'Aaron Fox,BS,2.0
218,3388,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-152,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Assists - Larry Nance Jr.,over,1.6580000000000001,2.5,2021-03-19 00:00:00+00:00,0,Larry Nance Jr.,AST,Larry Nance Jr.,AST,1.0
219,3389,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,114,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Assists - Larry Nance Jr.,under,2.14,2.5,2021-03-19 00:00:00+00:00,1,Larry Nance Jr.,AST,Larry Nance Jr.,AST,1.0
220,3390,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,121,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Made 3 Point Shots - Larry Nance Jr.,over,2.21,1.5,2021-03-19 00:00:00+00:00,0,Larry Nance Jr.,FG3M,Larry Nance Jr.,FG3M,0.0
221,3391,https://www.pinnacle.com/en/Basketball/NBA/San-Antonio-Spurs-vs-Cleveland-Cavaliers/1285646058,False,0,-163,2021-03-19 00:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,Total Made 3 Point Shots - Larry Nance Jr.,under,1.6130000000000002,1.5,2021-03-19 00:00:00+00:00,1,Larry Nance Jr.,FG3M,Larry Nance Jr.,FG3M,0.0
222,3392,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,110,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Blocks - Richaun Holmes,over,2.1,1.5,2021-03-19 00:00:00+00:00,1,Richaun Holmes,BLK,Richaun Holmes,BLK,3.0
223,3393,https://www.pinnacle.com/en/Basketball/NBA/Sacramento-Kings-vs-Boston-Celtics/1285646061,False,0,-148,2021-03-19 00:00:00+00:00,Boston Celtics,Sacramento Kings,Total Blocks - Richaun Holmes,under,1.676,1.5,2021-03-19 00:00:00+00:00,0,Richaun Holmes,BLK,Richaun Holmes,BLK,3.0
224,3476,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Toronto-Raptors/1285662272,False,0,122,2021-03-20 00:00:00+00:00,Toronto Raptors,Utah Jazz,Total Rebounds - Royce O'Neale,over,2.22,7.5,2021-03-19 00:00:00+00:00,1,Royce O'Neale,REB,Royce O'Neale,REB,8.0
225,3477,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Toronto-Raptors/1285662272,False,0,-164,2021-03-20 00:00:00+00:00,Toronto Raptors,Utah Jazz,Total Rebounds - Royce O'Neale,under,1.609,7.5,2021-03-19 00:00:00+00:00,0,Royce O'Neale,REB,Royce O'Neale,REB,8.0
226,3478,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,113,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,Total Blocks and Steals - Josh Richardson,over,2.13,1.5,2021-03-19 00:00:00+00:00,1,Josh Richardson,BS,Josh Richardson,BS,2.0
227,3479,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-151,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,Total Blocks and Steals - Josh Richardson,under,1.662,1.5,2021-03-19 00:00:00+00:00,0,Josh Richardson,BS,Josh Richardson,BS,2.0
228,3558,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-105,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Points - Ja Morant,over,1.952,21.5,2021-03-19 00:00:00+00:00,0,Ja Morant,PTS,Ja Morant,PTS,14.0
229,3559,https://www.pinnacle.com/en/Basketball/NBA/Golden-State-Warriors-vs-Memphis-Grizzlies/1285662270,False,0,-126,2021-03-20 00:00:00+00:00,Memphis Grizzlies,Golden State Warriors,Total Points - Ja Morant,under,1.794,21.5,2021-03-19 00:00:00+00:00,1,Ja Morant,PTS,Ja Morant,PTS,14.0
230,3560,https://www.pinnacle.com/en/Basketball/NBA/Brooklyn-Nets-vs-Orlando-Magic/1285662273,False,0,-120,2021-03-20 00:00:00+00:00,Orlando Magic,Brooklyn Nets,"Total Points, Rebounds and Assists - Kyrie Irving",over,1.8330000000000002,37.5,2021-03-19 00:00:00+00:00,1,Kyrie Irving,PRA,Kyrie Irving,PRA,53.0
231,3561,https://www.pinnacle.com/en/Basketball/NBA/Brooklyn-Nets-vs-Orlando-Magic/1285662273,False,0,-110,2021-03-20 00:00:00+00:00,Orlando Magic,Brooklyn Nets,"Total Points, Rebounds and Assists - Kyrie Irving",under,1.909,37.5,2021-03-19 00:00:00+00:00,0,Kyrie Irving,PRA,Kyrie Irving,PRA,53.0
232,3564,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Toronto-Raptors/1285662272,False,0,-135,2021-03-20 00:00:00+00:00,Toronto Raptors,Utah Jazz,Total Blocks and Steals - Kyle Lowry,over,1.7409999999999999,1.5,2021-03-19 00:00:00+00:00,0,Kyle Lowry,BS,Kyle Lowry,BS,0.0
233,3565,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Toronto-Raptors/1285662272,False,0,102,2021-03-20 00:00:00+00:00,Toronto Raptors,Utah Jazz,Total Blocks and Steals - Kyle Lowry,under,2.02,1.5,2021-03-19 00:00:00+00:00,1,Kyle Lowry,BS,Kyle Lowry,BS,0.0
234,3566,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-130,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,"Total Points, Rebounds and Assists - Robert Covington",over,1.77,17.5,2021-03-19 00:00:00+00:00,1,Robert Covington,PRA,Robert Covington,PRA,18.0
235,3567,https://www.pinnacle.com/en/Basketball/NBA/Dallas-Mavericks-vs-Portland-Trail-Blazers/1285730425,False,0,-102,2021-03-20 00:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,"Total Points, Rebounds and Assists - Robert Covington",under,1.98,17.5,2021-03-19 00:00:00+00:00,0,Robert Covington,PRA,Robert Covington,PRA,18.0
236,3570,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Toronto-Raptors/1285662272,False,0,101,2021-03-20 00:00:00+00:00,Toronto Raptors,Utah Jazz,Total Rebounds - Mike Conley,over,2.01,3.5,2021-03-19 00:00:00+00:00,1,Mike Conley,REB,Mike Conley,REB,6.0
237,3571,https://www.pinnacle.com/en/Basketball/NBA/Utah-Jazz-vs-Toronto-Raptors/1285662272,False,0,-134,2021-03-20 00:00:00+00:00,Toronto Raptors,Utah Jazz,Total Rebounds - Mike Conley,under,1.746,3.5,2021-03-19 00:00:00+00:00,0,Mike Conley,REB,Mike Conley,REB,6.0
238,3572,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,-150,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Assists - Paul Millsap,over,1.6669999999999998,1.5,2021-03-19 00:00:00+00:00,0,Paul Millsap,AST,Paul Millsap,AST,0.0
239,3573,https://www.pinnacle.com/en/Basketball/NBA/Chicago-Bulls-vs-Denver-Nuggets/1285690903,False,0,112,2021-03-20 00:00:00+00:00,Denver Nuggets,Chicago Bulls,Total Assists - Paul Millsap,under,2.12,1.5,2021-03-19 00:00:00+00:00,1,Paul Millsap,AST,Paul Millsap,AST,0.0
